StationCode,SampleID,latitude,longitude,YYYY,MM,DD
315GAV,315GAV_04272005_BMI_RWB_1,34.47356,-120.22842,2005,4,27
315GAV,315GAV_04292008_BMI_RWB_1,34.47356,-120.22842,2008,4,29
315GAVGSP,315GAVGSP_05232001_BMI_CSBP_Trans_1,34.47395,-120.22866,2001,5,23
315JAL,315JAL_12042007_BMI_RWB_1,34.51217,-120.49822,2007,12,4
315JAL,315JAL_12042007_BMI_TRC_1,34.51217,-120.49822,2007,12,4
315JAL,315JAL_06052008_BMI_RWB_1,34.51217,-120.49822,2008,6,5
315JAL,315JAL_04142004_BMI_CSBP_Trans_1,34.51217,-120.49822,2004,4,14
315JAL,315JAL_04272005_BMI_RWB_1,34.51217,-120.49822,2005,4,27
315MIU,315MIU_04142001_BMI_CSBP_Trans_1,34.44673,-119.70745,2001,4,14
315MIU,315MIU_03222002_BMI_CSBP_Trans_1,34.44673,-119.70745,2002,3,22
315MIU,315MIU_04282008_BMI_RWB_1,34.44673,-119.70745,2008,4,28
315RC3,315RC3_07051998_BMI_CSBP_Trans_1,34.39639,-119.45333,1998,7,5
315TC2,315TC2_06051998_BMI_CSBP_Trans_1,34.44583,-119.56278,1998,6,5
315TCI,315TCI_04212001_BMI_CSBP_Trans_1,34.43402,-119.91577,2001,4,21
315TCI,315TCI_03232002_BMI_CSBP_Trans_1,34.43402,-119.91577,2002,3,23
402BA0031,402BA0031_05282008_BMI_RWB_1,34.44652,-119.29227,2008,5,28
402BA0079,402BA0079_05282008_BMI_RWB_1,34.41183,-119.27418,2008,5,28
402BA0095,402BA0095_05292008_BMI_RWB_1,34.46328,-119.34566,2008,5,29
402BA0143,402BA0143_05212008_BMI_RWB_1,34.36483,-119.31057,2008,5,21
402BA0287,402BA0287_09062008_BMI_RWB_1,34.50284,-119.36644,2008,9,6
402BA0287,402BA0287_09062008_BMI_RWB_2,34.50284,-119.36644,2008,9,6
402BA0335,402BA0335_05272008_BMI_RWB_1,34.37965,-119.30751,2008,5,27
402BA0335,402BA0335_05272008_BMI_RWB_2,34.37965,-119.30751,2008,5,27
402M00002,402M00002_08132015_BMI_RWB_MCM_1,34.31063,-119.29916,2015,8,13
402M00005,402M00005_11062015_BMI_RWB_1,34.51364,-119.40097,2015,11,6
402M00009,402M00009_06292015_BMI_RWB_1,34.41824,-119.37505,2015,6,29
402M00015,402M00015_06062016_BMI_RWB_1,34.47484,-119.29151,2016,6,6
402M00029,402M00029_06062016_BMI_RWB_1,34.35798,-119.31172,2016,6,6
402M00030,402M00030_04192017_BMI_RWB_1,34.43881,-119.29959,2017,4,19
402M00042,402M00042_04192017_BMI_RWB_1,34.46039,-119.28891,2017,4,19
402M00043,402M00043_06222016_BMI_RWB_1,34.50161,-119.34749,2016,6,22
402M00046,402M00046_04262017_BMI_RWB_1,34.42402,-119.30011,2017,4,26
402MTCUNF,402MTCUNF_05062012_BMI_RWB_1,34.5175,-119.3792,2012,5,6
402PS0048,402PS0048_05212008_BMI_RWB_1,34.53077,-119.40085,2008,5,21
402WE0536,402WE0536_06142000_BMI_CSBP_Trans_1,34.5196,-119.40537,2000,6,14
402WE0536,402WE0536_06142000_BMI_RWB_1,34.5196,-119.40537,2000,6,14
402WE0536,402WE0536_06142000_BMI_TRC_1,34.5196,-119.40537,2000,6,14
402WE0803,402WE0803_12062001_BMI_CSBP_Trans_1,34.42131,-119.3806,2001,12,6
402WE0803,402WE0803_12062001_BMI_RWB_1,34.42131,-119.3806,2001,12,6
402WE0803,402WE0803_12062001_BMI_TRC_1,34.42131,-119.3806,2001,12,6
402WER001,402WER001_04062003_BMI_RWB_1,34.50528,-119.27806,2003,4,6
402WER001,402WER001_04062003_BMI_TRC_1,34.50528,-119.27806,2003,4,6
403BA0015,403BA0015_05192008_BMI_RWB_1,34.5312,-119.18421,2008,5,19
403BA0027,403BA0027_06182014_BMI_RWB_MCM_1,34.66254,-119.05249,2014,6,18
403BA0027,403BA0027_05202008_BMI_RWB_1,34.66254,-119.05249,2008,5,20
403BA0047,403BA0047_05152008_BMI_RWB_1,34.27084,-119.1524,2008,5,15
403BA0064,403BA0064_12052008_BMI_RWB_1,34.64435,-118.51371,2008,12,5
403BA0064,403BA0064_06182014_BMI_RWB_1,34.64435,-118.51371,2014,6,18
403BA0068,403BA0068_05142008_BMI_RWB_1,34.39179,-118.90285,2008,5,14
403BA0136,403BA0136_09062015_BMI_RWB_1,34.51202,-118.45038,2015,9,6
403BA0136,403BA0136_05132008_BMI_RWB_1,34.51202,-118.45038,2008,5,13
403BA0136,403BA0136_06172014_BMI_RWB_1,34.51202,-118.45038,2014,6,17
403BA0136,403BA0136_05252016_BMI_RWB_1,34.51202,-118.45038,2016,5,25
403BA0136,403BA0136_05252016_BMI_RWB_2,34.51202,-118.45038,2016,5,25
403BA0140,403BA0140_05212008_BMI_RWB_1,34.34574,-118.56398,2008,5,21
403BA0171,403BA0171_05192008_BMI_RWB_1,34.58516,-119.28363,2008,5,19
403BA0191,403BA0191_05142008_BMI_RWB_1,34.36762,-119.0538,2008,5,14
403BA0960,403BA0960_05212008_BMI_RWB_1,34.59078,-118.4617,2008,5,21
403CE0156,403CE0156_11062015_BMI_RWB_1,34.37746,-119.05968,2015,11,6
403CE0156,403CE0156_05182005_BMI_RWB_1,34.37746,-119.05968,2005,5,18
403CE0156,403CE0156_05182005_BMI_TRC_1,34.37746,-119.05968,2005,5,18
403CE0156,403CE0156_05242016_BMI_RWB_1,34.37746,-119.05968,2016,5,24
403CE0188,403CE0188_10062015_BMI_RWB_1,34.35646,-119.04752,2015,10,6
403CE0188,403CE0188_05172005_BMI_RWB_1,34.35646,-119.04752,2005,5,17
403CE0188,403CE0188_05172005_BMI_TRC_1,34.35646,-119.04752,2005,5,17
403CE0188,403CE0188_05262016_BMI_RWB_1,34.35646,-119.04752,2016,5,26
403FCA022,403FCA022_05272009_BMI_RWB_1,34.35671,-119.01988,2009,5,27
403FCA022,403FCA022_05272009_BMI_RWB_MCM_1,34.35671,-119.01988,2009,5,27
403FCA022,403FCA022_05292013_BMI_RWB_1,34.35671,-119.01988,2013,5,29
403FCA038,403FCA038_05262009_BMI_RWB_1,34.42472,-118.55861,2009,5,26
403LNCASC,403LNCASC_06152010_BMI_RWB_1,34.53892,-119.16139,2010,6,15
403M01500,403M01500_06152016_BMI_RWB_MCM_1,34.29132,-119.14776,2016,6,15
403M01505,403M01505_06292015_BMI_RWB_MCM_1,34.41709,-118.92546,2015,6,29
403M01506,403M01506_06172015_BMI_RWB_MCM_1,34.39739,-118.79347,2015,6,17
403M01522,403M01522_06292016_BMI_RWB_1,34.41442,-118.78842,2016,6,29
403M01528,403M01528_06152016_BMI_RWB_MCM_1,34.27599,-119.14219,2016,6,15
403M01538,403M01538_05252017_BMI_RWB_1,34.41199,-118.83067,2017,5,25
403M01539,403M01539_04202017_BMI_RWB_1,34.54733,-119.16554,2017,4,20
403M01553,403M01553_05252017_BMI_RWB_1,34.43845,-118.92539,2017,5,25
403M05757,403M05757_06292015_BMI_RWB_1,34.54518,-118.43467,2015,6,29
403M05757,403M05757_06292015_BMI_RWB_2,34.54518,-118.43467,2015,6,29
403M05758,403M05758_06292015_BMI_RWB_1,34.43484,-118.61254,2015,6,29
403M05771,403M05771_04302015_BMI_RWB_1,34.69939,-118.79476,2015,4,30
403M05774,403M05774_06222016_BMI_RWB_1,34.42692,-118.62067,2016,6,22
403M05774,403M05774_06222016_BMI_RWB_2,34.42692,-118.62067,2016,6,22
403M05780,403M05780_06262016_BMI_RWB_1,34.60452,-118.55686,2016,6,26
403M05785,403M05785_06062017_BMI_RWB_1,34.37091,-118.47199,2017,6,6
403M05795,403M05795_05062017_BMI_RWB_1,34.60898,-118.77961,2017,5,6
403PRCAGH,403PRCAGH_02062011_BMI_RWB_1,34.69449,-118.92051,2011,2,6
403R4S117,403R4S117_03052016_BMI_RWB_1,34.58739,-118.45116,2016,3,5
403R4S117,403R4S117_04282015_BMI_RWB_1,34.58739,-118.45116,2015,4,28
403R4S137,403R4S137_03052016_BMI_RWB_1,34.44605,-118.4892,2016,3,5
403R4S137,403R4S137_04282015_BMI_RWB_1,34.44605,-118.4892,2015,4,28
403R4S193,403R4S193_05242016_BMI_RWB_1,34.41722,-118.78927,2016,5,24
403R4S193,403R4S193_05242016_BMI_RWB_2,34.41722,-118.78927,2016,5,24
403R4S193,403R4S193_04292015_BMI_RWB_1,34.41722,-118.78927,2015,4,29
403R4S193,403R4S193_04292015_BMI_RWB_2,34.41722,-118.78927,2015,4,29
403R4S211,403R4S211_03052016_BMI_RWB_1,34.57232,-118.46287,2016,3,5
403R4S211,403R4S211_04282015_BMI_RWB_1,34.57232,-118.46287,2015,4,28
403S00064,403S00064_02062010_BMI_RWB_1,34.64435,-118.51372,2010,2,6
403S00640,403S00640_11062009_BMI_RWB_1,34.60115,-118.558,2009,11,6
403S00640,403S00640_11062009_BMI_RWB_2,34.60115,-118.558,2009,11,6
403S00772,403S00772_05202009_BMI_RWB_1,34.40976,-118.9322,2009,5,20
403S00831,403S00831_10062010_BMI_RWB_1,34.43048,-118.8318,2010,10,6
403S00875,403S00875_06242010_BMI_RWB_1,34.55668,-119.30629,2010,6,24
403S00960,403S00960_02062010_BMI_RWB_1,34.59079,-118.4617,2010,2,6
403S01136,403S01136_06132011_BMI_RWB_1,34.62762,-118.74403,2011,6,13
403S01163,403S01163_08062009_BMI_RWB_1,34.69943,-118.86529,2009,8,6
403S01195,403S01195_10062009_BMI_RWB_1,34.55903,-119.2678,2009,10,6
403S01272,403S01272_09062009_BMI_RWB_MCM_1,34.40303,-118.6905,2009,9,6
403S01536,403S01536_12072011_BMI_RWB_1,34.56909,-118.39212,2011,12,7
403S01536,403S01536_12072011_BMI_RWB_2,34.56909,-118.39212,2011,12,7
403S01707,403S01707_07062010_BMI_RWB_1,34.59835,-119.34799,2010,7,6
403S01728,403S01728_07132011_BMI_RWB_1,34.5749,-118.46002,2011,7,13
403S01784,403S01784_09062009_BMI_RWB_MCM_1,34.40228,-118.7471,2009,9,6
403S01883,403S01883_06212010_BMI_RWB_1,34.71629,-119.0189,2010,6,21
403S02363,403S02363_06162011_BMI_RWB_1,34.55885,-119.15456,2011,6,16
403S02764,403S02764_06142011_BMI_RWB_1,34.44778,-118.7549,2011,6,14
403S03320,403S03320_08062010_BMI_RWB_MCM_1,34.39996,-118.72346,2010,8,6
403S03643,403S03643_06242010_BMI_RWB_1,34.56213,-119.12891,2010,6,24
403S03643,403S03643_06242010_BMI_RWB_2,34.56213,-119.12891,2010,6,24
403S03832,403S03832_08062009_BMI_RWB_1,34.40211,-118.78471,2009,8,6
403S04600,403S04600_08062010_BMI_RWB_MCM_1,34.39728,-118.7105,2010,8,6
403S04868,403S04868_06152011_BMI_RWB_1,34.40491,-118.93943,2011,6,15
403S05247,403S05247_01062010_BMI_RWB_MCM_1,34.36931,-118.98739,2010,1,6
403S05291,403S05291_07062010_BMI_RWB_1,34.56397,-119.26305,2010,7,6
403S06139,403S06139_06272012_BMI_RWB_1,34.55464,-119.2405,2012,6,27
403S06283,403S06283_06132012_BMI_RWB_1,34.69386,-118.86079,2012,6,13
403S06315,403S06315_06272012_BMI_RWB_1,34.59223,-119.31033,2012,6,27
403S06660,403S06660_06142012_BMI_RWB_1,34.42963,-118.92373,2012,6,14
403S06660,403S06660_06142012_BMI_RWB_2,34.42963,-118.92373,2012,6,14
403S06904,403S06904_09062010_BMI_RWB_1,34.41964,-118.78769,2010,9,6
403S07024,403S07024_06132012_BMI_RWB_1,34.6092,-118.75771,2012,6,13
403S07227,403S07227_06272012_BMI_RWB_1,34.56208,-119.16664,2012,6,27
403S11084,403S11084_09062010_BMI_RWB_MCM_1,34.42487,-118.56081,2010,9,6
403S14156,403S14156_09062009_BMI_RWB_MCM_1,34.42523,-118.582,2009,9,6
403S15608,403S15608_08062010_BMI_RWB_MCM_1,34.4019,-118.70052,2010,8,6
403S16332,403S16332_06262013_BMI_RWB_MCM_1,34.5317,-118.75812,2013,6,26
403S16493,403S16493_06242013_BMI_RWB_1,34.6867,-118.84546,2013,6,24
403S16978,403S16978_06262013_BMI_RWB_1,34.42319,-118.76771,2013,6,26
403S18093,403S18093_06242013_BMI_RWB_1,34.69441,-118.85658,2013,6,24
403S18093,403S18093_06242013_BMI_RWB_2,34.69441,-118.85658,2013,6,24
403S34646,403S34646_06252013_BMI_RWB_1,34.42556,-118.56616,2013,6,25
403S39062,403S39062_06252013_BMI_RWB_1,34.4323,-118.61744,2013,6,25
403SCSARB,403SCSARB_12092005_BMI_CSBP_Trans_1,34.42327,-118.53961,2005,12,9
403SCSARB,403SCSARB_12092005_BMI_RWB_1,34.42327,-118.53961,2005,12,9
403SCSARB,403SCSARB_12092005_BMI_RWB_MCM_1,34.42327,-118.53961,2005,12,9
403SCVARC,403SCVARC_09142005_BMI_CSBP_Trans_1,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_1,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_MCM_1,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_2,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_MCM_2,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_3,34.43125,-118.5913,2005,9,14
403SCVARC,403SCVARC_09142005_BMI_RWB_MCM_3,34.43125,-118.5913,2005,9,14
403SCVARD,403SCVARD_01092005_BMI_CSBP_Trans_1,34.4328,-118.59466,2005,1,9
403SCVARD,403SCVARD_09142005_BMI_RWB_1,34.4328,-118.59466,2005,9,14
403SCVARD,403SCVARD_09142005_BMI_RWB_MCM_1,34.4328,-118.59466,2005,9,14
403SED076,403SED076_05202007_BMI_RWB_1,34.56182,-119.16611,2007,5,20
403STC004,403STC004_04022003_BMI_CSBP_Trans_1,34.41472,-118.65583,2003,4,2
403STC004,403STC004_10302001_BMI_CSBP_Trans_1,34.41472,-118.65583,2001,10,30
403STC008,403STC008_06112001_BMI_CSBP_Trans_1,34.38667,-118.90528,2001,6,11
403STC008,403STC008_04022003_BMI_CSBP_Trans_1,34.38667,-118.90528,2003,4,2
403STC009,403STC009_05022003_BMI_CSBP_Trans_1,34.53833,-118.75889,2003,5,2
403STC009,403STC009_10302001_BMI_CSBP_Trans_1,34.53833,-118.75889,2001,10,30
403STC010,403STC010_06022003_BMI_CSBP_Trans_1,34.53306,-119.15833,2003,6,2
403STC010,403STC010_04152015_BMI_RWB_1,34.53306,-119.15833,2015,4,15
403STC010,403STC010_05232017_BMI_RWB_1,34.53306,-119.15833,2017,5,23
403STC016,403STC016_07112001_BMI_CSBP_Trans_1,34.23556,-119.24083,2001,7,11
403STC016,403STC016_05022003_BMI_CSBP_Trans_1,34.23556,-119.24083,2003,5,2
403STC017,403STC017_07112001_BMI_CSBP_Trans_1,34.68889,-118.9025,2001,7,11
403STC017,403STC017_07022003_BMI_CSBP_Trans_1,34.68889,-118.9025,2003,7,2
403STC019,403STC019_04022003_BMI_CSBP_Trans_1,34.42556,-118.57917,2003,4,2
403STC019,403STC019_10312001_BMI_CSBP_Trans_1,34.42556,-118.57917,2001,10,31
403STC021,403STC021_04062003_BMI_CSBP_Trans_1,34.64667,-119.06944,2003,4,6
403STC021,403STC021_05172017_BMI_RWB_1,34.64667,-119.06944,2017,5,17
403STC021,403STC021_05172017_BMI_RWB_2,34.64667,-119.06944,2017,5,17
403STC021,403STC021_10242001_BMI_CSBP_Trans_1,34.64667,-119.06944,2001,10,24
403STC022,403STC022_06022003_BMI_CSBP_Trans_1,34.555,-119.20472,2003,6,2
403STC022,403STC022_10232001_BMI_CSBP_Trans_1,34.555,-119.20472,2001,10,23
403STC024,403STC024_07112001_BMI_CSBP_Trans_1,34.45056,-119.05583,2001,7,11
403STC024,403STC024_06022003_BMI_CSBP_Trans_1,34.45056,-119.05583,2003,6,2
403STC025,403STC025_04062003_BMI_CSBP_Trans_1,34.66528,-119.05111,2003,4,6
403STC026,403STC026_05022003_BMI_CSBP_Trans_1,34.55889,-119.26861,2003,5,2
403STC027,403STC027_04022003_BMI_CSBP_Trans_1,34.54639,-118.43389,2003,4,2
403STC027,403STC027_10302001_BMI_CSBP_Trans_1,34.54639,-118.43389,2001,10,30
403STC028,403STC028_06022003_BMI_CSBP_Trans_1,34.43722,-119.08583,2003,6,2
403STC029,403STC029_04022003_BMI_CSBP_Trans_1,34.61528,-118.55833,2003,4,2
403STC030,403STC030_06022003_BMI_CSBP_Trans_1,34.57,-119.15556,2003,6,2
403STC030,403STC030_04142015_BMI_RWB_1,34.57,-119.15556,2015,4,14
403STC064,403STC064_05022003_BMI_CSBP_Trans_1,34.55806,-119.10361,2003,5,2
403STC064,403STC064_08062011_BMI_RWB_1,34.55806,-119.10361,2011,8,6
403STC064,403STC064_05182016_BMI_RWB_1,34.55806,-119.10361,2016,5,18
403STC065,403STC065_04022003_BMI_CSBP_Trans_1,34.63056,-118.53611,2003,4,2
403STC066,403STC066_06022003_BMI_CSBP_Trans_1,34.585,-119.16472,2003,6,2
403STC069,403STC069_04062003_BMI_CSBP_Trans_1,34.68111,-119.02111,2003,4,6
403STC070,403STC070_05022003_BMI_CSBP_Trans_1,34.56667,-119.26278,2003,5,2
403STC071,403STC071_07022003_BMI_CSBP_Trans_1,34.68278,-118.84361,2003,7,2
403STC076,403STC076_05022003_BMI_CSBP_Trans_1,34.42472,-118.76278,2003,5,2
403STC082,403STC082_05022003_BMI_CSBP_Trans_1,34.33583,-119.06833,2003,5,2
403STC083,403STC083_07022003_BMI_CSBP_Trans_1,34.62833,-118.74528,2003,7,2
403STC085,403STC085_04062003_BMI_CSBP_Trans_1,34.6425,-119.0775,2003,4,6
403STC086,403STC086_06022003_BMI_CSBP_Trans_1,34.55667,-119.20611,2003,6,2
403STC086,403STC086_06212011_BMI_RWB_MCM_1,34.55667,-119.20611,2011,6,21
403STC086,403STC086_06212011_BMI_RWB_MCM_2,34.55667,-119.20611,2011,6,21
403STC090,403STC090_06022003_BMI_CSBP_Trans_1,34.37889,-119.0625,2003,6,2
403STC093,403STC093_07022003_BMI_CSBP_Trans_1,34.70806,-118.97333,2003,7,2
403STCBQT,403STCBQT_04022003_BMI_CSBP_Trans_1,34.42782,-118.54022,2003,4,2
403STCBQT,403STCBQT_10312001_BMI_CSBP_Trans_1,34.42782,-118.54022,2001,10,31
403STCCTC,403STCCTC_01112001_BMI_CSBP_Trans_1,34.49688,-118.6123,2001,1,11
403STCEST,403STCEST_06022003_BMI_CSBP_Trans_1,34.23557,-119.21674,2003,6,2
403STCNRB,403STCNRB_04022003_BMI_CSBP_Trans_1,34.40138,-118.70012,2003,4,2
403STCNRB,403STCNRB_10302001_BMI_CSBP_Trans_1,34.40138,-118.70012,2001,10,30
403STCPRU,403STCPRU_07112001_BMI_CSBP_Trans_1,34.40894,-118.78483,2001,7,11
403STCSFO,403STCSFO_10312001_BMI_CSBP_Trans_1,34.52722,-118.52727,2001,10,31
403STCSSP,403STCSSP_04022003_BMI_CSBP_Trans_1,34.39414,-118.94096,2003,4,2
403STCSTP,403STCSTP_10312001_BMI_CSBP_Trans_1,34.39583,-119.07567,2001,10,31
403WE0501,403WE0501_07062001_BMI_CSBP_Trans_1,34.54172,-118.77286,2001,7,6
403WE0501,403WE0501_07062001_BMI_RWB_1,34.54172,-118.77286,2001,7,6
403WE0501,403WE0501_07062001_BMI_TRC_1,34.54172,-118.77286,2001,7,6
403WE0501,403WE0501_05142013_BMI_RWB_1,34.54172,-118.77286,2013,5,14
403WE0534,403WE0534_08062015_BMI_RWB_1,34.61359,-118.77983,2015,8,6
403WE0534,403WE0534_08062015_BMI_RWB_2,34.61359,-118.77983,2015,8,6
403WE0534,403WE0534_06202000_BMI_RWB_1,34.61359,-118.77983,2000,6,20
403WE0534,403WE0534_06202000_BMI_TRC_1,34.61359,-118.77983,2000,6,20
403WE0534,403WE0534_05232016_BMI_RWB_1,34.61359,-118.77983,2016,5,23
403WE0535,403WE0535_10062015_BMI_RWB_1,34.43957,-118.75907,2015,10,6
403WE0535,403WE0535_06132000_BMI_CSBP_Trans_1,34.43957,-118.75907,2000,6,13
403WE0535,403WE0535_06132000_BMI_RWB_1,34.43957,-118.75907,2000,6,13
403WE0535,403WE0535_06132000_BMI_TRC_1,34.43957,-118.75907,2000,6,13
403WE0535,403WE0535_05242016_BMI_RWB_1,34.43957,-118.75907,2016,5,24
403WE0540,403WE0540_05142014_BMI_RWB_1,34.65136,-119.11845,2014,5,14
403WE0540,403WE0540_05162013_BMI_RWB_1,34.65136,-119.11845,2013,5,16
403WE0540,403WE0540_05172017_BMI_RWB_1,34.65136,-119.11845,2017,5,17
403WE0540,403WE0540_06212000_BMI_CSBP_Trans_1,34.65136,-119.11845,2000,6,21
403WE0540,403WE0540_06212000_BMI_RWB_1,34.65136,-119.11845,2000,6,21
403WE0540,403WE0540_06212000_BMI_TRC_1,34.65136,-119.11845,2000,6,21
403WE0558,403WE0558_06282000_BMI_CSBP_Trans_1,34.49347,-118.45703,2000,6,28
403WE0558,403WE0558_06282000_BMI_RWB_1,34.49347,-118.45703,2000,6,28
403WE0558,403WE0558_06282000_BMI_TRC_1,34.49347,-118.45703,2000,6,28
403WE0560,403WE0560_07132000_BMI_CSBP_Trans_1,34.55841,-119.14079,2000,7,13
403WE0560,403WE0560_07132000_BMI_RWB_1,34.55841,-119.14079,2000,7,13
403WE0560,403WE0560_07132000_BMI_TRC_1,34.55841,-119.14079,2000,7,13
403WE0682,403WE0682_09062015_BMI_RWB_1,34.57066,-118.38974,2015,9,6
403WE0682,403WE0682_05252016_BMI_RWB_1,34.57066,-118.38974,2016,5,25
403WE0682,403WE0682_04302002_BMI_RWB_1,34.57066,-118.38974,2002,4,30
403WE0682,403WE0682_04302002_BMI_TRC_1,34.57066,-118.38974,2002,4,30
403WE0683,403WE0683_08052002_BMI_RWB_1,34.43952,-119.07616,2002,8,5
403WE0683,403WE0683_08052002_BMI_TRC_1,34.43952,-119.07616,2002,8,5
403WE0683,403WE0683_05152013_BMI_RWB_1,34.43952,-119.07616,2013,5,15
403WE0746,403WE0746_07312001_BMI_CSBP_Trans_1,34.39548,-119.07511,2001,7,31
403WE0746,403WE0746_07312001_BMI_RWB_1,34.39548,-119.07511,2001,7,31
403WE0746,403WE0746_07312001_BMI_TRC_1,34.39548,-119.07511,2001,7,31
403WE0795,403WE0795_06062001_BMI_CSBP_Trans_1,34.6408,-119.08094,2001,6,6
403WE0795,403WE0795_06062001_BMI_RWB_1,34.6408,-119.08094,2001,6,6
403WE0795,403WE0795_06062001_BMI_TRC_1,34.6408,-119.08094,2001,6,6
403WE0809,403WE0809_05062001_BMI_CSBP_Trans_1,34.5515,-119.20811,2001,5,6
403WE0809,403WE0809_05062001_BMI_RWB_1,34.5515,-119.20811,2001,5,6
403WE0809,403WE0809_05062001_BMI_TRC_1,34.5515,-119.20811,2001,5,6
403WE0891,403WE0891_06142001_BMI_CSBP_Trans_1,34.65926,-119.14255,2001,6,14
403WE0891,403WE0891_06142001_BMI_RWB_1,34.65926,-119.14255,2001,6,14
403WE0891,403WE0891_06142001_BMI_TRC_1,34.65926,-119.14255,2001,6,14
403WE0905,403WE0905_07222008_BMI_RWB_1,34.55734,-119.24876,2008,7,22
403WE0905,403WE0905_06272001_BMI_CSBP_Trans_1,34.55734,-119.24876,2001,6,27
403WE0905,403WE0905_06272001_BMI_RWB_1,34.55734,-119.24876,2001,6,27
403WE0905,403WE0905_06272001_BMI_TRC_1,34.55734,-119.24876,2001,6,27
403WE1021,403WE1021_01052002_BMI_RWB_1,34.63193,-118.52977,2002,1,5
403WE1021,403WE1021_01052002_BMI_TRC_1,34.63193,-118.52977,2002,1,5
403WE1021,403WE1021_09062015_BMI_RWB_1,34.63193,-118.52977,2015,9,6
403WE1021,403WE1021_05232016_BMI_RWB_1,34.63193,-118.52977,2016,5,23
403WE1027,403WE1027_02052002_BMI_RWB_1,34.72654,-119.02842,2002,2,5
403WE1027,403WE1027_02052002_BMI_TRC_1,34.72654,-119.02842,2002,2,5
403WE1027,403WE1027_12052016_BMI_RWB_1,34.72654,-119.02842,2016,12,5
403WE1027,403WE1027_05142014_BMI_RWB_1,34.72654,-119.02842,2014,5,14
403WE1027,403WE1027_04162015_BMI_RWB_1,34.72654,-119.02842,2015,4,16
403WE1027,403WE1027_05162017_BMI_RWB_1,34.72654,-119.02842,2017,5,16
403WE1027,403WE1027_05162017_BMI_RWB_2,34.72654,-119.02842,2017,5,16
403WE1027,403WE1027_05302013_BMI_RWB_1,34.72654,-119.02842,2013,5,30
404BA0084,404BA0084_04062008_BMI_RWB_1,34.09079,-118.94926,2008,4,6
404BA0104,404BA0104_06182008_BMI_RWB_1,34.09419,-118.73235,2008,6,18
404BA0142,404BA0142_06182008_BMI_RWB_1,34.05144,-118.77622,2008,6,18
404BA0376,404BA0376_05062008_BMI_RWB_1,34.11648,-118.66164,2008,5,6
404BA0376,404BA0376_05062008_BMI_RWB_2,34.11648,-118.66164,2008,5,6
404BA0526,404BA0526_04062008_BMI_RWB_1,34.04298,-118.87219,2008,4,6
404BA0616,404BA0616_03062008_BMI_RWB_1,34.17453,-118.69879,2008,3,6
404BA0808,404BA0808_02062008_BMI_RWB_1,34.11411,-118.77906,2008,2,6
404BA0808,404BA0808_03062014_BMI_RWB_MCM_1,34.11411,-118.77906,2014,3,6
404BA0852,404BA0852_03062008_BMI_RWB_1,34.07877,-118.82037,2008,3,6
404BA0964,404BA0964_04062008_BMI_RWB_1,34.06133,-118.9649,2008,4,6
404BA1128,404BA1128_03062014_BMI_RWB_MCM_1,34.10389,-118.71271,2014,3,6
404BA1128,404BA1128_06192008_BMI_RWB_1,34.10389,-118.71271,2008,6,19
404BA1128,404BA1128_06192008_BMI_RWB_2,34.10389,-118.71271,2008,6,19
404BA1144,404BA1144_10062008_BMI_RWB_1,34.06064,-118.63755,2008,10,6
404BA1166,404BA1166_10062008_BMI_RWB_1,34.03761,-118.75038,2008,10,6
404BA1166,404BA1166_04062009_BMI_RWB_1,34.03761,-118.75038,2009,4,6
404CE0316,404CE0316_07242007_BMI_RWB_1,33.99722,-118.4025,2007,7,24
404CE0316,404CE0316_07242007_BMI_TRC_1,33.99722,-118.4025,2007,7,24
404LVCALC,404LVCALC_09192005_BMI_CSBP_Trans_1,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_1,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_MCM_1,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_2,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_MCM_2,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_3,34.12573,-118.70748,2005,9,19
404LVCALC,404LVCALC_09192005_BMI_RWB_MCM_3,34.12573,-118.70748,2005,9,19
404M04517,404M04517_04262017_BMI_RWM_MCM_1,34.17649,-118.70612,2017,4,26
404M04532,404M04532_07142015_BMI_RWB_MCM_1,34.1744,-118.78748,2015,7,14
404M04599,404M04599_03082016_BMI_RWB_1,34.09458,-118.92442,2016,3,8
404M07346,404M07346_01072015_BMI_RWB_1,33.8024,-118.39639,2015,1,7
404M07349,404M07349_07152015_BMI_RWB_1,34.07803,-118.70166,2015,7,15
404M07354,404M07354_06162016_BMI_RWB_1,34.02025,-118.38647,2016,6,16
404M07357,404M07357_06132016_BMI_RWB_1,34.07936,-118.59437,2016,6,13
404M07358,404M07358_06162016_BMI_RWB_1,33.98675,-118.41043,2016,6,16
