list_id,metric,status_code,status,alteration_type,comid,gage_id
10287070,Peak_Dur_10,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_Dur_2,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_Dur_5,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_10,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_2,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_5,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_Fre_10,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_Fre_2,1,likely_unaltered,none_found,20286400,10287070
10287070,Peak_Fre_5,1,likely_unaltered,none_found,20286400,10287070
10310000,DS_Dur_WS,0,indeterminate,high,8924041,10310000
10310000,DS_Tim,1,likely_unaltered,none_found,8924041,10310000
10310000,DS_Mag_50,1,likely_unaltered,none_found,8924041,10310000
10310000,DS_Mag_90,1,likely_unaltered,none_found,8924041,10310000
10310000,FA_Mag,1,likely_unaltered,none_found,8924041,10310000
10310000,FA_Tim,1,likely_unaltered,none_found,8924041,10310000
10310000,Wet_Tim,0,indeterminate,late,8924041,10310000
10310000,SP_Dur,1,likely_unaltered,none_found,8924041,10310000
10310000,SP_Mag,1,likely_unaltered,none_found,8924041,10310000
10310000,SP_Tim,1,likely_unaltered,none_found,8924041,10310000
10310000,Wet_BFL_Dur,0,indeterminate,low,8924041,10310000
10310000,Wet_BFL_Mag_10,0,indeterminate,high,8924041,10310000
10310000,Wet_BFL_Mag_50,0,indeterminate,high,8924041,10310000
10310000,Peak_10,-1,likely_altered,low,8924041,10310000
10310000,Peak_2,-1,likely_altered,high,8924041,10310000
10310000,Peak_5,-1,likely_altered,low,8924041,10310000
10340500,DS_Dur_WS,1,likely_unaltered,none_found,8933736,10340500
10340500,DS_Tim,1,likely_unaltered,none_found,8933736,10340500
10340500,DS_Mag_50,0,indeterminate,high,8933736,10340500
10340500,DS_Mag_90,0,indeterminate,high,8933736,10340500
10340500,FA_Mag,-1,likely_altered,high,8933736,10340500
10340500,FA_Tim,1,likely_unaltered,none_found,8933736,10340500
10340500,Wet_Tim,1,likely_unaltered,none_found,8933736,10340500
10340500,SP_Dur,1,likely_unaltered,none_found,8933736,10340500
10340500,SP_Mag,1,likely_unaltered,none_found,8933736,10340500
10340500,SP_Tim,1,likely_unaltered,none_found,8933736,10340500
10340500,Wet_BFL_Dur,1,likely_unaltered,none_found,8933736,10340500
10340500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,8933736,10340500
10340500,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8933736,10340500
10340500,Peak_10,-1,likely_altered,low,8933736,10340500
10340500,Peak_2,-1,likely_altered,low,8933736,10340500
10340500,Peak_5,-1,likely_altered,high,8933736,10340500
11108135,DS_Dur_WS,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,DS_Tim,1,likely_unaltered,none_found,17572447,11108135
11108135,DS_Mag_50,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,DS_Mag_90,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,FA_Dur,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,FA_Mag,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,FA_Tim,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,Wet_Tim,-1,likely_altered,late,17572447,11108135
11108135,SP_ROC,-1,likely_altered,high,17572447,11108135
11108135,SP_Dur,1,likely_unaltered,none_found,17572447,11108135
11108135,SP_Mag,1,likely_unaltered,none_found,17572447,11108135
11108135,SP_Tim,-1,likely_altered,late,17572447,11108135
11108135,Wet_BFL_Dur,1,likely_unaltered,none_found,17572447,11108135
11108135,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17572447,11108135
11108135,Wet_BFL_Mag_50,-1,likely_altered,high,17572447,11108135
11108135,Peak_Dur_10,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,Peak_Dur_2,-1,likely_altered,high,17572447,11108135
11108135,Peak_Dur_5,-1,likely_altered,high,17572447,11108135
11108135,Peak_10,1,likely_unaltered,none_found,17572447,11108135
11108135,Peak_2,-1,likely_altered,low,17572447,11108135
11108135,Peak_5,1,likely_unaltered,none_found,17572447,11108135
11108135,Peak_Fre_10,NA,Not_enough_data,undeterminable,17572447,11108135
11108135,Peak_Fre_2,1,likely_unaltered,none_found,17572447,11108135
11108135,Peak_Fre_5,1,likely_unaltered,none_found,17572447,11108135
11150000,DS_Dur_WS,1,likely_unaltered,none_found,8212895,11150000
11150000,DS_Tim,1,likely_unaltered,none_found,8212895,11150000
11150000,DS_Mag_50,1,likely_unaltered,none_found,8212895,11150000
11150000,DS_Mag_90,-1,likely_altered,low,8212895,11150000
11150000,FA_Dur,1,likely_unaltered,none_found,8212895,11150000
11150000,FA_Mag,1,likely_unaltered,none_found,8212895,11150000
11150000,FA_Tim,-1,likely_altered,late,8212895,11150000
11150000,Wet_Tim,1,likely_unaltered,none_found,8212895,11150000
11150000,SP_ROC,1,likely_unaltered,none_found,8212895,11150000
11150000,SP_Dur,1,likely_unaltered,none_found,8212895,11150000
11150000,SP_Mag,1,likely_unaltered,none_found,8212895,11150000
11150000,SP_Tim,1,likely_unaltered,none_found,8212895,11150000
11150000,Wet_BFL_Dur,1,likely_unaltered,none_found,8212895,11150000
11150000,Wet_BFL_Mag_10,-1,likely_altered,low,8212895,11150000
11150000,Wet_BFL_Mag_50,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Dur_10,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Dur_2,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Dur_5,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_10,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_2,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_5,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Fre_10,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Fre_2,1,likely_unaltered,none_found,8212895,11150000
11150000,Peak_Fre_5,1,likely_unaltered,none_found,8212895,11150000
11158900,DS_Dur_WS,1,likely_unaltered,none_found,17663279,11158900
11158900,DS_Tim,1,likely_unaltered,none_found,17663279,11158900
11158900,DS_Mag_50,1,likely_unaltered,none_found,17663279,11158900
11158900,DS_Mag_90,1,likely_unaltered,none_found,17663279,11158900
11158900,FA_Dur,1,likely_unaltered,none_found,17663279,11158900
11158900,FA_Mag,1,likely_unaltered,none_found,17663279,11158900
11158900,FA_Tim,1,likely_unaltered,none_found,17663279,11158900
11158900,Wet_Tim,1,likely_unaltered,none_found,17663279,11158900
11158900,SP_ROC,-1,likely_altered,high,17663279,11158900
11158900,SP_Dur,1,likely_unaltered,none_found,17663279,11158900
11158900,SP_Mag,-1,likely_altered,low,17663279,11158900
11158900,SP_Tim,1,likely_unaltered,none_found,17663279,11158900
11158900,Wet_BFL_Dur,1,likely_unaltered,none_found,17663279,11158900
11158900,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17663279,11158900
11158900,Wet_BFL_Mag_50,0,indeterminate,high,17663279,11158900
11158900,Peak_Dur_10,1,likely_unaltered,none_found,17663279,11158900
11158900,Peak_Dur_2,1,likely_unaltered,none_found,17663279,11158900
11158900,Peak_Dur_5,1,likely_unaltered,none_found,17663279,11158900
11158900,Peak_10,-1,likely_altered,low,17663279,11158900
11158900,Peak_2,-1,likely_altered,low,17663279,11158900
11158900,Peak_5,-1,likely_altered,low,17663279,11158900
11158900,Peak_Fre_10,1,likely_unaltered,none_found,17663279,11158900
11158900,Peak_Fre_2,1,likely_unaltered,none_found,17663279,11158900
11158900,Peak_Fre_5,1,likely_unaltered,none_found,17663279,11158900
11159150,DS_Dur_WS,1,likely_unaltered,none_found,17661713,11159150
11159150,DS_Tim,0,indeterminate,early,17661713,11159150
11159150,DS_Mag_50,-1,likely_altered,low,17661713,11159150
11159150,DS_Mag_90,-1,likely_altered,low,17661713,11159150
11159150,FA_Dur,1,likely_unaltered,none_found,17661713,11159150
11159150,FA_Mag,1,likely_unaltered,none_found,17661713,11159150
11159150,FA_Tim,1,likely_unaltered,none_found,17661713,11159150
11159150,Wet_Tim,0,indeterminate,early,17661713,11159150
11159150,SP_ROC,1,likely_unaltered,none_found,17661713,11159150
11159150,SP_Dur,1,likely_unaltered,none_found,17661713,11159150
11159150,SP_Mag,1,likely_unaltered,none_found,17661713,11159150
11159150,SP_Tim,0,indeterminate,early,17661713,11159150
11159150,Wet_BFL_Dur,1,likely_unaltered,none_found,17661713,11159150
11159150,Wet_BFL_Mag_10,-1,likely_altered,low,17661713,11159150
11159150,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Dur_10,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Dur_2,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Dur_5,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_10,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_2,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_5,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Fre_10,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Fre_2,1,likely_unaltered,none_found,17661713,11159150
11159150,Peak_Fre_5,1,likely_unaltered,none_found,17661713,11159150
11159800,DS_Dur_WS,1,likely_unaltered,none_found,17683342,11159800
11159800,DS_Tim,1,likely_unaltered,none_found,17683342,11159800
11159800,DS_Mag_50,1,likely_unaltered,none_found,17683342,11159800
11159800,DS_Mag_90,1,likely_unaltered,none_found,17683342,11159800
11159800,FA_Dur,1,likely_unaltered,none_found,17683342,11159800
11159800,FA_Mag,1,likely_unaltered,none_found,17683342,11159800
11159800,FA_Tim,1,likely_unaltered,none_found,17683342,11159800
11159800,Wet_Tim,0,indeterminate,early,17683342,11159800
11159800,SP_ROC,1,likely_unaltered,none_found,17683342,11159800
11159800,SP_Dur,1,likely_unaltered,none_found,17683342,11159800
11159800,SP_Mag,-1,likely_altered,low,17683342,11159800
11159800,SP_Tim,0,indeterminate,late,17683342,11159800
11159800,Wet_BFL_Dur,1,likely_unaltered,none_found,17683342,11159800
11159800,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17683342,11159800
11159800,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Dur_10,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Dur_2,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Dur_5,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_10,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_2,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_5,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Fre_10,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Fre_2,1,likely_unaltered,none_found,17683342,11159800
11159800,Peak_Fre_5,1,likely_unaltered,none_found,17683342,11159800
11160060,DS_Dur_WS,1,likely_unaltered,none_found,17682316,11160060
11160060,DS_Tim,1,likely_unaltered,none_found,17682316,11160060
11160060,DS_Mag_50,-1,likely_altered,low,17682316,11160060
11160060,DS_Mag_90,-1,likely_altered,low,17682316,11160060
11160060,FA_Dur,1,likely_unaltered,none_found,17682316,11160060
11160060,FA_Mag,1,likely_unaltered,none_found,17682316,11160060
11160060,FA_Tim,1,likely_unaltered,none_found,17682316,11160060
11160060,Wet_Tim,1,likely_unaltered,none_found,17682316,11160060
11160060,SP_ROC,1,likely_unaltered,none_found,17682316,11160060
11160060,SP_Dur,1,likely_unaltered,none_found,17682316,11160060
11160060,SP_Mag,0,indeterminate,low,17682316,11160060
11160060,SP_Tim,1,likely_unaltered,none_found,17682316,11160060
11160060,Wet_BFL_Dur,1,likely_unaltered,none_found,17682316,11160060
11160060,Wet_BFL_Mag_10,-1,likely_altered,low,17682316,11160060
11160060,Wet_BFL_Mag_50,0,indeterminate,low,17682316,11160060
11160060,Peak_Dur_10,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_Dur_2,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_Dur_5,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_10,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_2,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_5,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_Fre_10,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_Fre_2,1,likely_unaltered,none_found,17682316,11160060
11160060,Peak_Fre_5,1,likely_unaltered,none_found,17682316,11160060
11161800,DS_Dur_WS,1,likely_unaltered,none_found,17682482,11161800
11161800,DS_Tim,-1,likely_altered,late,17682482,11161800
11161800,DS_Mag_50,1,likely_unaltered,none_found,17682482,11161800
11161800,DS_Mag_90,1,likely_unaltered,none_found,17682482,11161800
11161800,FA_Dur,1,likely_unaltered,none_found,17682482,11161800
11161800,FA_Mag,1,likely_unaltered,none_found,17682482,11161800
11161800,FA_Tim,1,likely_unaltered,none_found,17682482,11161800
11161800,Wet_Tim,1,likely_unaltered,none_found,17682482,11161800
11161800,SP_ROC,1,likely_unaltered,none_found,17682482,11161800
11161800,SP_Dur,1,likely_unaltered,none_found,17682482,11161800
11161800,SP_Mag,1,likely_unaltered,none_found,17682482,11161800
11161800,SP_Tim,1,likely_unaltered,none_found,17682482,11161800
11161800,Wet_BFL_Dur,1,likely_unaltered,none_found,17682482,11161800
11161800,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17682482,11161800
11161800,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Dur_10,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Dur_2,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Dur_5,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_10,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_2,-1,likely_altered,low,17682482,11161800
11161800,Peak_5,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Fre_10,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Fre_2,1,likely_unaltered,none_found,17682482,11161800
11161800,Peak_Fre_5,1,likely_unaltered,none_found,17682482,11161800
11161900,DS_Dur_WS,1,likely_unaltered,none_found,17682422,11161900
11161900,DS_Tim,1,likely_unaltered,none_found,17682422,11161900
11161900,DS_Mag_50,0,indeterminate,low,17682422,11161900
11161900,DS_Mag_90,1,likely_unaltered,none_found,17682422,11161900
11161900,FA_Dur,1,likely_unaltered,none_found,17682422,11161900
11161900,FA_Mag,1,likely_unaltered,none_found,17682422,11161900
11161900,FA_Tim,0,indeterminate,late,17682422,11161900
11161900,Wet_Tim,1,likely_unaltered,none_found,17682422,11161900
11161900,SP_ROC,1,likely_unaltered,none_found,17682422,11161900
11161900,SP_Dur,1,likely_unaltered,none_found,17682422,11161900
11161900,SP_Mag,1,likely_unaltered,none_found,17682422,11161900
11161900,SP_Tim,1,likely_unaltered,none_found,17682422,11161900
11161900,Wet_BFL_Dur,1,likely_unaltered,none_found,17682422,11161900
11161900,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17682422,11161900
11161900,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_Dur_10,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_Dur_2,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_Dur_5,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_10,-1,likely_altered,low,17682422,11161900
11161900,Peak_2,-1,likely_altered,low,17682422,11161900
11161900,Peak_5,-1,likely_altered,low,17682422,11161900
11161900,Peak_Fre_10,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_Fre_2,1,likely_unaltered,none_found,17682422,11161900
11161900,Peak_Fre_5,1,likely_unaltered,none_found,17682422,11161900
11162600,DS_Dur_WS,1,likely_unaltered,none_found,17687875,11162600
11162600,DS_Tim,-1,likely_altered,late,17687875,11162600
11162600,DS_Mag_50,1,likely_unaltered,none_found,17687875,11162600
11162600,DS_Mag_90,1,likely_unaltered,none_found,17687875,11162600
11162600,FA_Dur,1,likely_unaltered,none_found,17687875,11162600
11162600,FA_Mag,1,likely_unaltered,none_found,17687875,11162600
11162600,FA_Tim,1,likely_unaltered,none_found,17687875,11162600
11162600,Wet_Tim,1,likely_unaltered,none_found,17687875,11162600
11162600,SP_ROC,1,likely_unaltered,none_found,17687875,11162600
11162600,SP_Dur,1,likely_unaltered,none_found,17687875,11162600
11162600,SP_Mag,-1,likely_altered,low,17687875,11162600
11162600,SP_Tim,1,likely_unaltered,none_found,17687875,11162600
11162600,Wet_BFL_Dur,1,likely_unaltered,none_found,17687875,11162600
11162600,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17687875,11162600
11162600,Wet_BFL_Mag_50,-1,likely_altered,low,17687875,11162600
11162600,Peak_Dur_10,1,likely_unaltered,none_found,17687875,11162600
11162600,Peak_Dur_2,-1,likely_altered,high,17687875,11162600
11162600,Peak_Dur_5,1,likely_unaltered,none_found,17687875,11162600
11162600,Peak_10,-1,likely_altered,low,17687875,11162600
11162600,Peak_2,-1,likely_altered,low,17687875,11162600
11162600,Peak_5,-1,likely_altered,low,17687875,11162600
11162600,Peak_Fre_10,1,likely_unaltered,none_found,17687875,11162600
11162600,Peak_Fre_2,1,likely_unaltered,none_found,17687875,11162600
11162600,Peak_Fre_5,1,likely_unaltered,none_found,17687875,11162600
11166900,DS_Dur_WS,1,likely_unaltered,none_found,17694463,11166900
11166900,DS_Tim,-1,likely_altered,late,17694463,11166900
11166900,DS_Mag_50,0,indeterminate,low,17694463,11166900
11166900,DS_Mag_90,1,likely_unaltered,none_found,17694463,11166900
11166900,FA_Dur,1,likely_unaltered,none_found,17694463,11166900
11166900,FA_Mag,1,likely_unaltered,none_found,17694463,11166900
11166900,FA_Tim,0,indeterminate,early,17694463,11166900
11166900,Wet_Tim,1,likely_unaltered,none_found,17694463,11166900
11166900,SP_ROC,1,likely_unaltered,none_found,17694463,11166900
11166900,SP_Dur,0,indeterminate,high,17694463,11166900
11166900,SP_Mag,-1,likely_altered,low,17694463,11166900
11166900,SP_Tim,-1,likely_altered,late,17694463,11166900
11166900,Wet_BFL_Dur,1,likely_unaltered,none_found,17694463,11166900
11166900,Wet_BFL_Mag_10,1,likely_unaltered,none_found,17694463,11166900
11166900,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_Dur_10,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_Dur_2,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_Dur_5,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_10,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_2,-1,likely_altered,low,17694463,11166900
11166900,Peak_5,-1,likely_altered,low,17694463,11166900
11166900,Peak_Fre_10,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_Fre_2,1,likely_unaltered,none_found,17694463,11166900
11166900,Peak_Fre_5,1,likely_unaltered,none_found,17694463,11166900
11168000,DS_Dur_WS,1,likely_unaltered,none_found,17695715,11168000
11168000,DS_Tim,1,likely_unaltered,none_found,17695715,11168000
11168000,DS_Mag_50,1,likely_unaltered,none_found,17695715,11168000
11168000,DS_Mag_90,0,indeterminate,low,17695715,11168000
11168000,FA_Dur,1,likely_unaltered,none_found,17695715,11168000
11168000,FA_Mag,1,likely_unaltered,none_found,17695715,11168000
11168000,FA_Tim,0,indeterminate,early,17695715,11168000
11168000,Wet_Tim,1,likely_unaltered,none_found,17695715,11168000
11168000,SP_ROC,1,likely_unaltered,none_found,17695715,11168000
11168000,SP_Dur,1,likely_unaltered,none_found,17695715,11168000
11168000,SP_Mag,0,indeterminate,low,17695715,11168000
11168000,SP_Tim,0,indeterminate,late,17695715,11168000
11168000,Wet_BFL_Dur,1,likely_unaltered,none_found,17695715,11168000
11168000,Wet_BFL_Mag_10,-1,likely_altered,low,17695715,11168000
11168000,Wet_BFL_Mag_50,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_Dur_10,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_Dur_2,-1,likely_altered,high,17695715,11168000
11168000,Peak_Dur_5,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_10,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_2,-1,likely_altered,low,17695715,11168000
11168000,Peak_5,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_Fre_10,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_Fre_2,1,likely_unaltered,none_found,17695715,11168000
11168000,Peak_Fre_5,1,likely_unaltered,none_found,17695715,11168000
11171500,DS_Dur_WS,-1,likely_altered,low,948050176,11171500
11171500,DS_Tim,-1,likely_altered,late,948050176,11171500
11171500,DS_Mag_50,1,likely_unaltered,none_found,948050176,11171500
11171500,DS_Mag_90,1,likely_unaltered,none_found,948050176,11171500
11171500,FA_Dur,1,likely_unaltered,none_found,948050176,11171500
11171500,FA_Mag,1,likely_unaltered,none_found,948050176,11171500
11171500,FA_Tim,1,likely_unaltered,none_found,948050176,11171500
11171500,Wet_Tim,0,indeterminate,late,948050176,11171500
11171500,SP_ROC,1,likely_unaltered,none_found,948050176,11171500
11171500,SP_Dur,0,indeterminate,high,948050176,11171500
11171500,SP_Mag,-1,likely_altered,low,948050176,11171500
11171500,SP_Tim,-1,likely_altered,late,948050176,11171500
11171500,Wet_BFL_Dur,0,indeterminate,high,948050176,11171500
11171500,Wet_BFL_Mag_10,-1,likely_altered,low,948050176,11171500
11171500,Wet_BFL_Mag_50,-1,likely_altered,low,948050176,11171500
11171500,Peak_Dur_10,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_Dur_2,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_Dur_5,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_10,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_2,-1,likely_altered,low,948050176,11171500
11171500,Peak_5,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_Fre_10,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_Fre_2,1,likely_unaltered,none_found,948050176,11171500
11171500,Peak_Fre_5,1,likely_unaltered,none_found,948050176,11171500
11183500,DS_Dur_WS,1,likely_unaltered,none_found,2789339,11183500
11183500,DS_Tim,1,likely_unaltered,none_found,2789339,11183500
11183500,DS_Mag_50,1,likely_unaltered,none_found,2789339,11183500
11183500,DS_Mag_90,1,likely_unaltered,none_found,2789339,11183500
11183500,FA_Dur,1,likely_unaltered,none_found,2789339,11183500
11183500,FA_Mag,1,likely_unaltered,none_found,2789339,11183500
11183500,FA_Tim,1,likely_unaltered,none_found,2789339,11183500
11183500,Wet_Tim,1,likely_unaltered,none_found,2789339,11183500
11183500,SP_ROC,1,likely_unaltered,none_found,2789339,11183500
11183500,SP_Dur,1,likely_unaltered,none_found,2789339,11183500
11183500,SP_Mag,1,likely_unaltered,none_found,2789339,11183500
11183500,SP_Tim,1,likely_unaltered,none_found,2789339,11183500
11183500,Wet_BFL_Dur,1,likely_unaltered,none_found,2789339,11183500
11183500,Wet_BFL_Mag_10,1,likely_unaltered,none_found,2789339,11183500
11183500,Wet_BFL_Mag_50,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_Dur_10,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_Dur_2,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_Dur_5,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_10,-1,likely_altered,high,2789339,11183500
11183500,Peak_2,-1,likely_altered,high,2789339,11183500
11183500,Peak_5,-1,likely_altered,high,2789339,11183500
11183500,Peak_Fre_10,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_Fre_2,1,likely_unaltered,none_found,2789339,11183500
11183500,Peak_Fre_5,1,likely_unaltered,none_found,2789339,11183500
11185300,DS_Dur_WS,1,likely_unaltered,none_found,14970387,11185300
11185300,DS_Tim,1,likely_unaltered,none_found,14970387,11185300
11185300,DS_Mag_50,1,likely_unaltered,none_found,14970387,11185300
11185300,DS_Mag_90,1,likely_unaltered,none_found,14970387,11185300
11185300,FA_Dur,1,likely_unaltered,none_found,14970387,11185300
11185300,FA_Mag,1,likely_unaltered,none_found,14970387,11185300
11185300,FA_Tim,-1,likely_altered,late,14970387,11185300
11185300,Wet_Tim,1,likely_unaltered,none_found,14970387,11185300
11185300,SP_ROC,1,likely_unaltered,none_found,14970387,11185300
11185300,SP_Dur,1,likely_unaltered,none_found,14970387,11185300
11185300,SP_Mag,1,likely_unaltered,none_found,14970387,11185300
11185300,SP_Tim,1,likely_unaltered,none_found,14970387,11185300
11185300,Wet_BFL_Dur,-1,likely_altered,low,14970387,11185300
11185300,Wet_BFL_Mag_10,1,likely_unaltered,none_found,14970387,11185300
11185300,Wet_BFL_Mag_50,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Dur_10,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Dur_2,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Dur_5,-1,likely_altered,high,14970387,11185300
11185300,Peak_10,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_2,-1,likely_altered,low,14970387,11185300
11185300,Peak_5,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Fre_10,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Fre_2,1,likely_unaltered,none_found,14970387,11185300
11185300,Peak_Fre_5,1,likely_unaltered,none_found,14970387,11185300
11185350,DS_Dur_WS,1,likely_unaltered,none_found,14970831,11185350
11185350,DS_Tim,1,likely_unaltered,none_found,14970831,11185350
11185350,DS_Mag_50,1,likely_unaltered,none_found,14970831,11185350
11185350,DS_Mag_90,1,likely_unaltered,none_found,14970831,11185350
11185350,FA_Dur,1,likely_unaltered,none_found,14970831,11185350
11185350,FA_Mag,1,likely_unaltered,none_found,14970831,11185350
11185350,FA_Tim,1,likely_unaltered,none_found,14970831,11185350
11185350,Wet_Tim,1,likely_unaltered,none_found,14970831,11185350
11185350,SP_ROC,-1,likely_altered,low,14970831,11185350
11185350,SP_Dur,1,likely_unaltered,none_found,14970831,11185350
11185350,SP_Mag,1,likely_unaltered,none_found,14970831,11185350
11185350,SP_Tim,1,likely_unaltered,none_found,14970831,11185350
11185350,Wet_BFL_Dur,1,likely_unaltered,none_found,14970831,11185350
11185350,Wet_BFL_Mag_10,1,likely_unaltered,none_found,14970831,11185350
11185350,Wet_BFL_Mag_50,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_Dur_10,-1,likely_altered,high,14970831,11185350
11185350,Peak_Dur_2,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_Dur_5,-1,likely_altered,high,14970831,11185350
11185350,Peak_10,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_2,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_5,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_Fre_10,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_Fre_2,1,likely_unaltered,none_found,14970831,11185350
11185350,Peak_Fre_5,1,likely_unaltered,none_found,14970831,11185350
11185400,DS_Dur_WS,1,likely_unaltered,none_found,14970833,11185400
11185400,DS_Tim,1,likely_unaltered,none_found,14970833,11185400
11185400,DS_Mag_50,1,likely_unaltered,none_found,14970833,11185400
11185400,DS_Mag_90,1,likely_unaltered,none_found,14970833,11185400
11185400,FA_Dur,1,likely_unaltered,none_found,14970833,11185400
11185400,FA_Mag,1,likely_unaltered,none_found,14970833,11185400
11185400,FA_Tim,1,likely_unaltered,none_found,14970833,11185400
11185400,Wet_Tim,1,likely_unaltered,none_found,14970833,11185400
11185400,SP_ROC,1,likely_unaltered,none_found,14970833,11185400
