metric,status_code,status,alteration_type,median_in_iqr,comid,gage_id
SP_Tim,-1,likely_altered,early,FALSE,14992773,11428800
Wet_BFL_Dur,-1,likely_altered,low,FALSE,14992773,11428800
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14992773,11428800
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14992773,11428800
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14992773,11428800
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14992773,11428800
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,14992773,11428800
Peak_10,1,likely_unaltered,none_found,FALSE,14992773,11428800
Peak_2,-1,likely_altered,low,FALSE,14992773,11428800
Peak_5,-1,likely_altered,low,FALSE,14992773,11428800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14992773,11428800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14992773,11428800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14992773,11428800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14993579,11427500
DS_Tim,0,indeterminate,early,FALSE,14993579,11427500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14993579,11427500
DS_Mag_90,-1,likely_altered,low,FALSE,14993579,11427500
FA_Dur,1,likely_unaltered,none_found,TRUE,14993579,11427500
FA_Mag,0,indeterminate,low,FALSE,14993579,11427500
FA_Tim,1,likely_unaltered,none_found,FALSE,14993579,11427500
Wet_Tim,1,likely_unaltered,none_found,TRUE,14993579,11427500
SP_ROC,1,likely_unaltered,none_found,TRUE,14993579,11427500
SP_Mag,-1,likely_altered,low,FALSE,14993579,11427500
SP_Tim,0,indeterminate,early,FALSE,14993579,11427500
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,14993579,11427500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14993579,11427500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14993579,11427500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14993579,11427500
Peak_Dur_2,-1,likely_altered,high,FALSE,14993579,11427500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,14993579,11427500
Peak_10,-1,likely_altered,low,FALSE,14993579,11427500
Peak_2,-1,likely_altered,low,FALSE,14993579,11427500
Peak_5,-1,likely_altered,low,FALSE,14993579,11427500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14993579,11427500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14993579,11427500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14993579,11427500
DS_Dur_WS,0,indeterminate,unknown,TRUE,14983592,11441800
DS_Tim,0,indeterminate,late,FALSE,14983592,11441800
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14983592,11441800
DS_Mag_90,-1,likely_altered,low,FALSE,14983592,11441800
FA_Dur,1,likely_unaltered,none_found,FALSE,14983592,11441800
FA_Mag,-1,likely_altered,low,FALSE,14983592,11441800
FA_Tim,1,likely_unaltered,none_found,TRUE,14983592,11441800
Wet_Tim,0,indeterminate,early,FALSE,14983592,11441800
SP_ROC,1,likely_unaltered,none_found,FALSE,14983592,11441800
SP_Mag,-1,likely_altered,low,FALSE,14983592,11441800
SP_Tim,-1,likely_altered,early,FALSE,14983592,11441800
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14983592,11441800
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14983592,11441800
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14983592,11441800
Peak_Dur_10,-1,likely_altered,high,FALSE,14983592,11441800
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14983592,11441800
Peak_Dur_5,-1,likely_altered,high,FALSE,14983592,11441800
Peak_10,-1,likely_altered,low,FALSE,14983592,11441800
Peak_2,-1,likely_altered,low,FALSE,14983592,11441800
Peak_5,-1,likely_altered,low,FALSE,14983592,11441800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14983592,11441800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14983592,11441800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14983592,11441800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14981952,11441900
DS_Tim,-1,likely_altered,early,FALSE,14981952,11441900
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14981952,11441900
DS_Mag_90,-1,likely_altered,low,FALSE,14981952,11441900
FA_Dur,1,likely_unaltered,none_found,TRUE,14981952,11441900
FA_Mag,0,indeterminate,low,FALSE,14981952,11441900
FA_Tim,0,indeterminate,late,FALSE,14981952,11441900
Wet_Tim,1,likely_unaltered,none_found,TRUE,14981952,11441900
SP_ROC,1,likely_unaltered,none_found,TRUE,14981952,11441900
SP_Mag,-1,likely_altered,low,FALSE,14981952,11441900
SP_Tim,-1,likely_altered,early,FALSE,14981952,11441900
Wet_BFL_Dur,0,indeterminate,low,FALSE,14981952,11441900
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14981952,11441900
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14981952,11441900
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14981952,11441900
Peak_Dur_2,-1,likely_altered,high,FALSE,14981952,11441900
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14981952,11441900
Peak_10,1,likely_unaltered,none_found,TRUE,14981952,11441900
Peak_2,-1,likely_altered,low,FALSE,14981952,11441900
Peak_5,1,likely_unaltered,none_found,TRUE,14981952,11441900
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14981952,11441900
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14981952,11441900
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14981952,11441900
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948020363,11424000
DS_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
DS_Mag_50,1,likely_unaltered,none_found,FALSE,948020363,11424000
DS_Mag_90,-1,likely_altered,low,FALSE,948020363,11424000
FA_Dur,1,likely_unaltered,none_found,TRUE,948020363,11424000
FA_Mag,1,likely_unaltered,none_found,FALSE,948020363,11424000
FA_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
Wet_Tim,0,indeterminate,late,FALSE,948020363,11424000
SP_ROC,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_Mag,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948020363,11424000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948020363,11424000
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,948020363,11424000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_10,1,likely_unaltered,none_found,FALSE,948020363,11424000
Peak_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,7981844,11421000
DS_Tim,1,likely_unaltered,none_found,TRUE,7981844,11421000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,7981844,11421000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,7981844,11421000
FA_Dur,1,likely_unaltered,none_found,TRUE,7981844,11421000
FA_Mag,1,likely_unaltered,none_found,FALSE,7981844,11421000
FA_Tim,1,likely_unaltered,none_found,TRUE,7981844,11421000
Wet_Tim,1,likely_unaltered,none_found,TRUE,7981844,11421000
SP_ROC,1,likely_unaltered,none_found,TRUE,7981844,11421000
SP_Mag,1,likely_unaltered,none_found,TRUE,7981844,11421000
SP_Tim,0,indeterminate,unknown,TRUE,7981844,11421000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,7981844,11421000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,7981844,11421000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_Dur_5,0,indeterminate,unknown,TRUE,7981844,11421000
Peak_10,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_2,1,likely_unaltered,none_found,FALSE,7981844,11421000
Peak_5,1,likely_unaltered,none_found,FALSE,7981844,11421000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,7981844,11421000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,7981844,11421000
DS_Dur_WS,0,indeterminate,low,FALSE,8060553,11409400
DS_Tim,-1,likely_altered,late,FALSE,8060553,11409400
DS_Mag_50,0,indeterminate,high,FALSE,8060553,11409400
DS_Mag_90,1,likely_unaltered,none_found,FALSE,8060553,11409400
FA_Dur,1,likely_unaltered,none_found,TRUE,8060553,11409400
FA_Mag,0,indeterminate,low,FALSE,8060553,11409400
FA_Tim,1,likely_unaltered,none_found,TRUE,8060553,11409400
Wet_Tim,0,indeterminate,unknown,TRUE,8060553,11409400
SP_ROC,1,likely_unaltered,none_found,TRUE,8060553,11409400
SP_Mag,0,indeterminate,unknown,TRUE,8060553,11409400
SP_Tim,0,indeterminate,unknown,TRUE,8060553,11409400
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,8060553,11409400
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,8060553,11409400
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,8060553,11409400
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8060553,11409400
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8060553,11409400
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8060553,11409400
Peak_10,1,likely_unaltered,none_found,FALSE,8060553,11409400
Peak_2,-1,likely_altered,low,FALSE,8060553,11409400
Peak_5,-1,likely_altered,low,FALSE,8060553,11409400
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8060553,11409400
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8060553,11409400
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8060553,11409400
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8056663,11413300
DS_Tim,0,indeterminate,unknown,TRUE,8056663,11413300
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8056663,11413300
DS_Mag_90,-1,likely_altered,low,FALSE,8056663,11413300
FA_Dur,1,likely_unaltered,none_found,TRUE,8056663,11413300
FA_Mag,1,likely_unaltered,none_found,TRUE,8056663,11413300
FA_Tim,1,likely_unaltered,none_found,TRUE,8056663,11413300
Wet_Tim,0,indeterminate,late,FALSE,8056663,11413300
SP_ROC,1,likely_unaltered,none_found,TRUE,8056663,11413300
SP_Mag,1,likely_unaltered,none_found,TRUE,8056663,11413300
SP_Tim,1,likely_unaltered,none_found,TRUE,8056663,11413300
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8056663,11413300
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,8056663,11413300
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,8056663,11413300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8056663,11413300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8056663,11413300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8056663,11413300
Peak_10,1,likely_unaltered,none_found,FALSE,8056663,11413300
Peak_2,1,likely_unaltered,none_found,FALSE,8056663,11413300
Peak_5,-1,likely_altered,high,FALSE,8056663,11413300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8056663,11413300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8056663,11413300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8056663,11413300
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,8063597,11408880
DS_Tim,-1,likely_altered,early,FALSE,8063597,11408880
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8063597,11408880
DS_Mag_90,-1,likely_altered,low,FALSE,8063597,11408880
FA_Dur,1,likely_unaltered,none_found,TRUE,8063597,11408880
FA_Mag,0,indeterminate,unknown,TRUE,8063597,11408880
FA_Tim,-1,likely_altered,late,FALSE,8063597,11408880
Wet_Tim,0,indeterminate,unknown,TRUE,8063597,11408880
SP_ROC,0,indeterminate,low,FALSE,8063597,11408880
SP_Mag,0,indeterminate,unknown,TRUE,8063597,11408880
SP_Tim,0,indeterminate,unknown,TRUE,8063597,11408880
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,8063597,11408880
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,8063597,11408880
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,8063597,11408880
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8063597,11408880
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8063597,11408880
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8063597,11408880
Peak_10,1,likely_unaltered,none_found,FALSE,8063597,11408880
Peak_2,-1,likely_altered,low,FALSE,8063597,11408880
Peak_5,1,likely_unaltered,none_found,FALSE,8063597,11408880
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8063597,11408880
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8063597,11408880
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8063597,11408880
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8060699,11410000
DS_Tim,1,likely_unaltered,none_found,TRUE,8060699,11410000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8060699,11410000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8060699,11410000
FA_Dur,1,likely_unaltered,none_found,TRUE,8060699,11410000
FA_Mag,1,likely_unaltered,none_found,FALSE,8060699,11410000
FA_Tim,1,likely_unaltered,none_found,TRUE,8060699,11410000
Wet_Tim,0,indeterminate,unknown,TRUE,8060699,11410000
SP_ROC,1,likely_unaltered,none_found,TRUE,8060699,11410000
SP_Mag,1,likely_unaltered,none_found,TRUE,8060699,11410000
SP_Tim,1,likely_unaltered,none_found,TRUE,8060699,11410000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8060699,11410000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,8060699,11410000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,8060699,11410000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8060699,11410000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8060699,11410000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8060699,11410000
Peak_10,1,likely_unaltered,none_found,FALSE,8060699,11410000
Peak_2,-1,likely_altered,low,FALSE,8060699,11410000
Peak_5,-1,likely_altered,low,FALSE,8060699,11410000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8060699,11410000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8060699,11410000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8060699,11410000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8027910,11402000
DS_Tim,1,likely_unaltered,none_found,TRUE,8027910,11402000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8027910,11402000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8027910,11402000
FA_Dur,1,likely_unaltered,none_found,TRUE,8027910,11402000
FA_Mag,1,likely_unaltered,none_found,TRUE,8027910,11402000
FA_Tim,1,likely_unaltered,none_found,TRUE,8027910,11402000
Wet_Tim,1,likely_unaltered,none_found,TRUE,8027910,11402000
SP_ROC,1,likely_unaltered,none_found,TRUE,8027910,11402000
SP_Mag,1,likely_unaltered,none_found,TRUE,8027910,11402000
SP_Tim,1,likely_unaltered,none_found,TRUE,8027910,11402000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8027910,11402000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,8027910,11402000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_10,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_2,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_5,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8027910,11402000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8027910,11402000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,2773068,11401112
DS_Tim,-1,likely_altered,late,FALSE,2773068,11401112
DS_Mag_50,-1,likely_altered,low,FALSE,2773068,11401112
DS_Mag_90,-1,likely_altered,low,FALSE,2773068,11401112
FA_Dur,1,likely_unaltered,none_found,TRUE,2773068,11401112
FA_Mag,-1,likely_altered,low,FALSE,2773068,11401112
FA_Tim,1,likely_unaltered,none_found,TRUE,2773068,11401112
Wet_Tim,-1,likely_altered,late,FALSE,2773068,11401112
SP_ROC,-1,likely_altered,low,FALSE,2773068,11401112
SP_Mag,-1,likely_altered,low,FALSE,2773068,11401112
SP_Tim,-1,likely_altered,late,FALSE,2773068,11401112
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,2773068,11401112
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,2773068,11401112
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,2773068,11401112
Peak_Dur_10,-1,likely_altered,high,FALSE,2773068,11401112
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,2773068,11401112
Peak_Dur_5,-1,likely_altered,high,FALSE,2773068,11401112
Peak_10,-1,likely_altered,low,FALSE,2773068,11401112
Peak_2,-1,likely_altered,low,FALSE,2773068,11401112
Peak_5,-1,likely_altered,low,FALSE,2773068,11401112
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,2773068,11401112
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,2773068,11401112
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,2773068,11401112
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,2775196,11403200
DS_Tim,-1,likely_altered,early,FALSE,2775196,11403200
DS_Mag_50,-1,likely_altered,low,FALSE,2775196,11403200
DS_Mag_90,-1,likely_altered,low,FALSE,2775196,11403200
FA_Dur,1,likely_unaltered,none_found,TRUE,2775196,11403200
FA_Mag,1,likely_unaltered,none_found,FALSE,2775196,11403200
FA_Tim,1,likely_unaltered,none_found,TRUE,2775196,11403200
Wet_Tim,1,likely_unaltered,none_found,TRUE,2775196,11403200
SP_ROC,1,likely_unaltered,none_found,TRUE,2775196,11403200
SP_Mag,0,indeterminate,low,FALSE,2775196,11403200
SP_Tim,-1,likely_altered,early,FALSE,2775196,11403200
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,2775196,11403200
