StationCode,SampleID,latitude,longitude,YYYY,MM,DD
308PWCAH1,308PWCAH1_20100622_BMI_RWB_1,35.93554,-121.46781,2010,6,22
308ROCBBQ,308ROCBBQ_20120621_BMI_RWB_1,36.3781,-121.8862,2012,6,21
308SAM,308SAM_20100623_BMI_RWB_1,35.81577,-121.35838,2010,6,23
308SANWIL,308SANWIL_20121206_BMI_RWB_1,36.4905,-121.8673,2012,12,6
308SBCAH1,308SBCAH1_20160518_BMI_RWB_1,36.4551,-121.92261,2016,5,18
308SBCAH1,308SBCAH1_20160518_BMI_RWB_2,36.4551,-121.92261,2016,5,18
308SBCAH1,308SBCAH1_20100621_BMI_RWB_1,36.4551,-121.92261,2010,6,21
308SBCAH1,308SBCAH1_20100621_BMI_RWB_2,36.4551,-121.92261,2010,6,21
308SED059,308SED059_20070305_BMI_RWB_1,36.28121,-121.83414,2007,3,5
308WER325,308WER325_20040505_BMI_RWB_1,36.3283,-121.79523,2004,5,5
308WER325,308WER325_20040505_BMI_TRC_1,36.3283,-121.79523,2004,5,5
308WER325,308WER325_20150405_BMI_RWB_1,36.3283,-121.79523,2015,4,5
308WLO,308WLO_20040704_BMI_CSBP_Trans_1,35.89369,-121.45966,2004,7,4
308WLO,308WLO_20050405_BMI_RWB_1,35.89369,-121.45966,2005,4,5
308WLO,308WLO_20071104_BMI_RWB_1,35.89369,-121.45966,2007,11,4
308WLO,308WLO_20071104_BMI_TRC_1,35.89369,-121.45966,2007,11,4
308WLO,308WLO_20090721_BMI_RWB_1,35.89369,-121.45966,2009,7,21
308WLO,308WLO_20010422_BMI_CSBP_Trans_1,35.89369,-121.45966,2001,4,22
309ARCBRC,309ARCBRC_20080825_BMI_RWB_1,36.23599,-121.48434,2008,8,25
309ARSARC,309ARSARC_20100623_BMI_RWB_1,36.11966,-121.46866,2010,6,23
309CAW009,309CAW009_20031206_BMI_RWB_1,36.25628,-121.42854,2003,12,6
309CAW009,309CAW009_20031206_BMI_TRC_1,36.25628,-121.42854,2003,12,6
309CAW050,309CAW050_20030807_BMI_RWB_1,35.96589,-121.21024,2003,8,7
309CAW050,309CAW050_20030807_BMI_TRC_1,35.96589,-121.21024,2003,8,7
309CAW116,309CAW116_20030805_BMI_RWB_1,35.32126,-120.42367,2003,8,5
309CAW116,309CAW116_20030805_BMI_TRC_1,35.32126,-120.42367,2003,8,5
309CAW126,309CAW126_20030617_BMI_RWB_1,36.23077,-121.54989,2003,6,17
309CAW126,309CAW126_20030617_BMI_TRC_1,36.23077,-121.54989,2003,6,17
309CAW126,309CAW126_20140521_BMI_RWB_1,36.23077,-121.54989,2014,5,21
309CAW126,309CAW126_20170530_BMI_RWB_1,36.23077,-121.54989,2017,5,30
309CAW130,309CAW130_20031206_BMI_RWB_1,35.98617,-121.35592,2003,12,6
309CAW130,309CAW130_20031206_BMI_TRC_1,35.98617,-121.35592,2003,12,6
309CAW130,309CAW130_20150429_BMI_RWB_1,35.98617,-121.35592,2015,4,29
309CAW174,309CAW174_20150605_BMI_RWB_1,36.09279,-121.43435,2015,6,5
309CAW174,309CAW174_20170106_BMI_RWB_1,36.09279,-121.43435,2017,1,6
309CAW174,309CAW174_20030520_BMI_RWB_1,36.09279,-121.43435,2003,5,20
309CAW174,309CAW174_20030520_BMI_TRC_1,36.09279,-121.43435,2003,5,20
309CAW178,309CAW178_20030521_BMI_RWB_1,36.08364,-121.39445,2003,5,21
309CAW178,309CAW178_20030521_BMI_TRC_1,36.08364,-121.39445,2003,5,21
309CAW178,309CAW178_20150430_BMI_RWB_1,36.08364,-121.39445,2015,4,30
309CAW182,309CAW182_20030107_BMI_RWB_1,35.92592,-121.15028,2003,1,7
309CAW182,309CAW182_20030107_BMI_TRC_1,35.92592,-121.15028,2003,1,7
309CAW182,309CAW182_20030107_BMI_RWB_2,35.92592,-121.15028,2003,1,7
309CAW194,309CAW194_20030207_BMI_RWB_1,36.00033,-121.24534,2003,2,7
309CAW194,309CAW194_20030207_BMI_TRC_1,36.00033,-121.24534,2003,2,7
309CLCBVC,309CLCBVC_20080715_BMI_RWB_1,36.46588,-121.15492,2008,7,15
309DAV,309DAV_20011105_BMI_CSBP_Trans_1,36.6468,-121.70138,2001,11,5
309DAV,309DAV_20040604_BMI_CSBP_Trans_1,36.6468,-121.70138,2004,6,4
309DAV,309DAV_20050305_BMI_RWB_1,36.6468,-121.70138,2005,3,5
309DAV,309DAV_20050305_BMI_RWB_MCM_1,36.6468,-121.70138,2005,3,5
309DAV,309DAV_20060906_BMI_CSBP_Trans_1,36.6468,-121.70138,2006,9,6
309DAV,309DAV_20060906_BMI_RWB_1,36.6468,-121.70138,2006,9,6
309DAV,309DAV_20060906_BMI_RWB_MCM_1,36.6468,-121.70138,2006,9,6
309DAV,309DAV_20070404_BMI_RWB_1,36.6468,-121.70138,2007,4,4
309DAV,309DAV_20070404_BMI_RWB_MCM_1,36.6468,-121.70138,2007,4,4
309DAV,309DAV_19960515_BMI_CSBP_Trans_1,36.6468,-121.70138,1996,5,15
309DAV,309DAV_20000515_BMI_CSBP_Trans_1,36.6468,-121.70138,2000,5,15
309DAV,309DAV_20020325_BMI_CSBP_Trans_1,36.6468,-121.70138,2002,3,25
309DAV,309DAV_19990426_BMI_CSBP_Trans_1,36.6468,-121.70138,1999,4,26
309DSA,309DSA_20000419_BMI_CSBP_Trans_1,36.01663,-120.91209,2000,4,19
309DSA,309DSA_19990429_BMI_CSBP_Trans_1,36.01663,-120.91209,1999,4,29
309GRN,309GRN_20060614_BMI_CSBP_Trans_1,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_1,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_MCM_1,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_2,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_MCM_2,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_3,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20060614_BMI_RWB_MCM_3,36.33769,-121.20518,2006,6,14
309GRN,309GRN_20000424_BMI_CSBP_Trans_1,36.33769,-121.20518,2000,4,24
309GRN,309GRN_19990429_BMI_CSBP_Trans_1,36.33769,-121.20518,1999,4,29
309LAS1MI,309LAS1MI_20120613_BMI_RWB_1,36.2288,-121.4953,2012,6,13
309LOR,309LOR_20120529_BMI_RWB_1,36.26731,-121.0683,2012,5,29
309NAC,309NAC_20000419_BMI_CSBP_Trans_1,35.81297,-120.75745,2000,4,19
309PS0040,309PS0040_20080306_BMI_RWB_MCM_1,36.34943,-121.21613,2008,3,6
309PS0043,309PS0043_20090807_BMI_RWB_MCM_1,35.75626,-120.83777,2009,8,7
309PS0043,309PS0043_20091006_BMI_RWB_MCM_1,35.75626,-120.83777,2009,10,6
309PS0072,309PS0072_20100623_BMI_RWB_MCM_1,36.19092,-121.12806,2010,6,23
309PS0116,309PS0116_20110616_BMI_RWB_1,36.0639,-121.32622,2011,6,16
309PS0116,309PS0116_20110616_BMI_RWB_2,36.0639,-121.32622,2011,6,16
309PSO,309PSO_19990505_BMI_CSBP_Trans_1,35.62849,-120.6834,1999,5,5
309PSO,309PSO_20000516_BMI_CSBP_Trans_1,35.62849,-120.6834,2000,5,16
309PSO,309PSO_20120522_BMI_RWB_1,35.62849,-120.6834,2012,5,22
309SAC,309SAC_20060906_BMI_CSBP_Trans_1,36.55375,-121.54773,2006,9,6
309SAC,309SAC_20060906_BMI_RWB_1,36.55375,-121.54773,2006,9,6
309SAC,309SAC_20060906_BMI_RWB_MCM_1,36.55375,-121.54773,2006,9,6
309SAC,309SAC_20000424_BMI_CSBP_Trans_1,36.55375,-121.54773,2000,4,24
309SAC,309SAC_19990426_BMI_CSBP_Trans_1,36.55375,-121.54773,1999,4,26
309SAP,309SAP_20120523_BMI_RWB_1,35.29414,-120.38844,2012,5,23
309SARANF,309SARANF_20080826_BMI_RWB_1,36.06453,-121.38572,2008,8,26
309SAT,309SAT_20000515_BMI_CSBP_Trans_1,35.49343,-120.64465,2000,5,15
309SAT,309SAT_20120523_BMI_RWB_1,35.49343,-120.64465,2012,5,23
309SDCMCC,309SDCMCC_20080714_BMI_RWB_1,36.48787,-121.15179,2008,7,14
309SEC,309SEC_20120207_BMI_RWB_1,36.28052,-121.32153,2012,2,7
309SED056,309SED056_20071005_BMI_RWB_1,36.23563,-121.48697,2007,10,5
309SED057,309SED057_20071005_BMI_RWB_1,36.28053,-121.32254,2007,10,5
309SED062,309SED062_20070519_BMI_RWB_1,36.0035,-121.39137,2007,5,19
309SED063,309SED063_20070521_BMI_RWB_1,35.2942,-120.38886,2007,5,21
309SED064,309SED064_20070519_BMI_RWB_1,35.89448,-121.09096,2007,5,19
309SED071,309SED071_20120304_BMI_RWB_1,36.21881,-121.51405,2012,3,4
309SED071,309SED071_20120305_BMI_RWB_1,36.21881,-121.51405,2012,3,5
309SED071,309SED071_20120613_BMI_RWB_1,36.21881,-121.51405,2012,6,13
309SED071,309SED071_20070518_BMI_RWB_1,36.21881,-121.51405,2007,5,18
309SED071,309SED071_20120724_BMI_RWB_1,36.21881,-121.51405,2012,7,24
309SED071,309SED071_20120830_BMI_RWB_1,36.21881,-121.51405,2012,8,30
309SET,309SET_20000424_BMI_CSBP_Trans_1,36.32146,-121.2945,2000,4,24
309SET,309SET_19990429_BMI_CSBP_Trans_1,36.32146,-121.2945,1999,4,29
309SET,309SET_20120531_BMI_RWB_1,36.32146,-121.2945,2012,5,31
309SET,309SET_20120531_BMI_RWB_2,36.32146,-121.2945,2012,5,31
309USA,309USA_19990205_BMI_CSBP_Trans_1,35.8641,-120.80912,1999,2,5
309USA,309USA_20000419_BMI_CSBP_Trans_1,35.8641,-120.80912,2000,4,19
309WLCATC,309WLCATC_20100622_BMI_RWB_1,36.21306,-121.53505,2010,6,22
310ADC,310ADC_20040804_BMI_CSBP_Trans_1,35.70834,-121.30349,2004,8,4
310ADC,310ADC_20010422_BMI_CSBP_Trans_1,35.70834,-121.30349,2001,4,22
310ADC,310ADC_20020328_BMI_CSBP_Trans_1,35.70834,-121.30349,2002,3,28
310ADC,310ADC_20030331_BMI_CSBP_Trans_1,35.70834,-121.30349,2003,3,31
310ADLCDx,310ADLCDx_19990917_BMI_CSBP_Trans_1,35.70981,-121.30828,1999,9,17
310ADLCUx,310ADLCUx_19990917_BMI_CSBP_Trans_1,35.70958,-121.30592,1999,9,17
310AGB,310AGB_20020204_BMI_CSBP_Trans_1,35.18509,-120.49866,2002,2,4
310AGB,310AGB_20030324_BMI_CSBP_Trans_1,35.18509,-120.49866,2003,3,24
310CAW176,310CAW176_20031006_BMI_RWB_1,35.32508,-120.75266,2003,10,6
310CAW176,310CAW176_20031006_BMI_TRC_1,35.32508,-120.75266,2003,10,6
310CAW192,310CAW192_20031006_BMI_RWB_1,35.30651,-120.62367,2003,10,6
310CAW192,310CAW192_20031006_BMI_TRC_1,35.30651,-120.62367,2003,10,6
310CE0084,310CE0084_20040428_BMI_RWB_1,35.33036,-120.75973,2004,4,28
310CE0084,310CE0084_20040428_BMI_TRC_1,35.33036,-120.75973,2004,4,28
310CE0148,310CE0148_20050519_BMI_RWB_1,35.32166,-120.72583,2005,5,19
310CE0148,310CE0148_20050519_BMI_TRC_1,35.32166,-120.72583,2005,5,19
310CE0276,310CE0276_20060205_BMI_RWB_1,35.28777,-120.66472,2006,2,5
310CE0276,310CE0276_20060205_BMI_TRC_1,35.28777,-120.66472,2006,2,5
310CE0308,310CE0308_20070523_BMI_RWB_1,35.27255,-120.67074,2007,5,23
310CE0308,310CE0308_20070523_BMI_TRC_1,35.27255,-120.67074,2007,5,23
310CE0596,310CE0596_20040429_BMI_RWB_1,35.32331,-120.74462,2004,4,29
310CE0596,310CE0596_20040429_BMI_TRC_1,35.32331,-120.74462,2004,4,29
310CE0724,310CE0724_20070523_BMI_RWB_1,35.27817,-120.6677,2007,5,23
310CE0724,310CE0724_20070523_BMI_TRC_1,35.27817,-120.6677,2007,5,23
310COO,310COO_19970606_BMI_CSBP_Trans_1,35.25475,-120.88549,1997,6,6
310COO,310COO_20050104_BMI_CSBP_Trans_1,35.25475,-120.88549,2005,1,4
310COO,310COO_20030422_BMI_CSBP_Trans_1,35.25475,-120.88549,2003,4,22
310COO,310COO_20100624_BMI_RWB_1,35.25475,-120.88549,2010,6,24
310COO,310COO_20030325_BMI_CSBP_Trans_1,35.25475,-120.88549,2003,3,25
310COO,310COO_20020329_BMI_CSBP_Trans_1,35.25475,-120.88549,2002,3,29
310CVC,310CVC_19950105_BMI_CSBP_Trans_1,35.32415,-120.74257,1995,1,5
310CVC,310CVC_19960613_BMI_CSBP_Trans_1,35.32415,-120.74257,1996,6,13
310CVC,310CVC_19970425_BMI_CSBP_Trans_1,35.32415,-120.74257,1997,4,25
310CVC,310CVC_19940531_BMI_CSBP_Trans_1,35.32415,-120.74257,1994,5,31
310LPCBPC,310LPCBPC_20090906_BMI_RWB_1,35.28023,-120.54114,2009,9,6
310OLD,310OLD_20100615_BMI_RWB_1,35.47167,-120.85894,2010,6,15
310OLD,310OLD_20030325_BMI_CSBP_Trans_1,35.47167,-120.85894,2003,3,25
310OLD,310OLD_20020329_BMI_CSBP_Trans_1,35.47167,-120.85894,2002,3,29
310PCD,310PCD_19990917_BMI_CSBP_Trans_1,35.61673,-121.14803,1999,9,17
310PCU,310PCU_19990917_BMI_CSBP_Trans_1,35.61761,-121.14773,1999,9,17
310PCWE,310PCWE_19950112_BMI_CSBP_Trans_1,35.61653,-121.14808,1995,1,12
310PCWECx,310PCWECx_19961206_BMI_CSBP_Trans_1,35.61653,-121.14808,1996,12,6
310PCWEGx,310PCWEGx_19961206_BMI_CSBP_Trans_1,35.61653,-121.14808,1996,12,6
310SCN,310SCN_20090405_BMI_RWB_1,35.28046,-120.66691,2009,4,5
310SCN,310SCN_20100521_BMI_RWB_1,35.28046,-120.66691,2010,5,21
310SCN,310SCN_20020322_BMI_CSBP_Trans_1,35.28046,-120.66691,2002,3,22
310SCN,310SCN_20030326_BMI_CSBP_Trans_1,35.28046,-120.66691,2003,3,26
310SCP,310SCP_20090105_BMI_RWB_1,35.76452,-121.31863,2009,1,5
310SCP,310SCP_20101106_BMI_RWB_1,35.76452,-121.31863,2010,11,6
310SCP,310SCP_20101106_BMI_RWB_2,35.76452,-121.31863,2010,11,6
310SED065,310SED065_20070522_BMI_RWB_1,35.61385,-121.07088,2007,5,22
310SED066,310SED066_20070522_BMI_RWB_1,35.56639,-121.06781,2007,5,22
310SLC,310SLC_20100706_BMI_RWB_1,35.29419,-120.64142,2010,7,6
310SLC,310SLC_20090414_BMI_RWB_1,35.29419,-120.64142,2009,4,14
310SLC,310SLC_20020315_BMI_CSBP_Trans_1,35.29419,-120.64142,2002,3,15
310SLC,310SLC_20030326_BMI_CSBP_Trans_1,35.29419,-120.64142,2003,3,26
310SRU,310SRU_20100206_BMI_RWB_1,35.568,-121.06403,2010,2,6
310SRU,310SRU_20160205_BMI_RWB_1,35.568,-121.06403,2016,2,5
310SRU,310SRU_20090423_BMI_RWB_1,35.568,-121.06403,2009,4,23
310SRU,310SRU_20030325_BMI_CSBP_Trans_1,35.568,-121.06403,2003,3,25
310SRU,310SRU_20020329_BMI_CSBP_Trans_1,35.568,-121.06403,2002,3,29
310SSCLSx,310SSCLSx_19950612_BMI_CSBP_Trans_1,35.61043,-121.08293,1995,6,12
310SSCLSx,310SSCLSx_19960423_BMI_CSBP_Trans_1,35.61043,-121.08293,1996,4,23
310SSU,310SSU_20111108_BMI_RWB_1,35.60887,-121.07662,2011,11,8
310SSU,310SSU_20160905_BMI_RWB_1,35.60887,-121.07662,2016,9,5
310SSU,310SSU_20110615_BMI_RWB_1,35.60887,-121.07662,2011,6,15
310SSU,310SSU_20100520_BMI_RWB_1,35.60887,-121.07662,2010,5,20
310SSU,310SSU_20090422_BMI_RWB_1,35.60887,-121.07662,2009,4,22
310SSU,310SSU_20020328_BMI_CSBP_Trans_1,35.60887,-121.07662,2002,3,28
310SSU,310SSU_20030331_BMI_CSBP_Trans_1,35.60887,-121.07662,2003,3,31
312BRE,312BRE_20070204_BMI_RWB_1,34.85395,-120.19353,2007,2,4
312BRE,312BRE_20070204_BMI_TRC_1,34.85395,-120.19353,2007,2,4
312BRE,312BRE_20080416_BMI_RWB_1,34.85395,-120.19353,2008,4,16
312CAW031,312CAW031_20030514_BMI_RWB_1,35.07614,-120.01209,2003,5,14
312CAW031,312CAW031_20030514_BMI_TRC_1,35.07614,-120.01209,2003,5,14
312CAW052,312CAW052_20030514_BMI_RWB_1,35.13634,-120.18723,2003,5,14
312CAW052,312CAW052_20030514_BMI_TRC_1,35.13634,-120.18723,2003,5,14
312CUT,312CUT_20011004_BMI_CSBP_Trans_1,34.90551,-120.30267,2001,10,4
312CUT,312CUT_20070204_BMI_RWB_1,34.90551,-120.30267,2007,2,4
312CUT,312CUT_20070204_BMI_TRC_1,34.90551,-120.30267,2007,2,4
312CUT,312CUT_20000324_BMI_CSBP_Trans_1,34.90551,-120.30267,2000,3,24
312DAVDAV,312DAVDAV_20120706_BMI_RWB_1,34.7612,-119.9542,2012,7,6
312HUA,312HUA_20070204_BMI_RWB_1,35.08665,-120.36816,2007,2,4
312HUA,312HUA_20070204_BMI_TRC_1,35.08665,-120.36816,2007,2,4
312HUA,312HUA_20080404_BMI_RWB_1,35.08665,-120.36816,2008,4,4
312MZCDBC,312MZCDBC_20150505_BMI_RWB_1,34.77044,-119.93702,2015,5,5
312MZCDBC,312MZCDBC_20140513_BMI_RWB_1,34.77044,-119.93702,2014,5,13
312MZCDBC,312MZCDBC_20100614_BMI_RWB_1,34.77044,-119.93702,2010,6,14
312MZCDBC,312MZCDBC_20160517_BMI_RWB_1,34.77044,-119.93702,2016,5,17
312PS0099,312PS0099_20100614_BMI_RWB_1,34.77948,-119.95802,2010,6,14
312PS0099,312PS0099_20100614_BMI_RWB_2,34.77948,-119.95802,2010,6,14
312RYCALR,312RYCALR_20100616_BMI_RWB_1,34.67437,-119.29751,2010,6,16
312SBC,312SBC_20011004_BMI_CSBP_Trans_1,34.97112,-120.40168,2001,10,4
312SBC,312SBC_20000324_BMI_CSBP_Trans_1,34.97112,-120.40168,2000,3,24
312SED113,312SED113_20070520_BMI_RWB_1,34.84065,-120.16696,2007,5,20
312SIS,312SIS_20010604_BMI_CSBP_Trans_1,34.8937,-120.30517,2001,6,4
312SIS,312SIS_20000324_BMI_CSBP_Trans_1,34.8937,-120.30517,2000,3,24
312SIV,312SIV_20130305_BMI_RWB_1,34.83965,-120.16754,2013,3,5
312SIV,312SIV_20080416_BMI_RWB_1,34.83965,-120.16754,2008,4,16
312SIV,312SIV_20010418_BMI_CSBP_Trans_1,34.83965,-120.16754,2001,4,18
312SIV,312SIV_20000323_BMI_CSBP_Trans_1,34.83965,-120.16754,2000,3,23
312SIV,312SIV_20070330_BMI_RWB_1,34.83965,-120.16754,2007,3,30
312SIV,312SIV_20070330_BMI_TRC_1,34.83965,-120.16754,2007,3,30
312WE1028,312WE1028_20020529_BMI_RWB_1,34.74721,-119.71562,2002,5,29
312WE1028,312WE1028_20020529_BMI_TRC_1,34.74721,-119.71562,2002,5,29
312WE1035,312WE1035_20020530_BMI_RWB_1,34.73287,-119.67637,2002,5,30
312WE1035,312WE1035_20020530_BMI_TRC_1,34.73287,-119.67637,2002,5,30
313WE0899,313WE0899_20010626_BMI_CSBP_Trans_1,34.82946,-120.54916,2001,6,26
313WE0899,313WE0899_20010626_BMI_RWB_1,34.82946,-120.54916,2001,6,26
313WE0899,313WE0899_20010626_BMI_TRC_1,34.82946,-120.54916,2001,6,26
314CE0200,314CE0200_20060606_BMI_RWB_1,34.59277,-120.16055,2006,6,6
314CE0200,314CE0200_20060606_BMI_TRC_1,34.59277,-120.16055,2006,6,6
314CE0200,314CE0200_20070522_BMI_RWB_1,34.59277,-120.16055,2007,5,22
314CE0200,314CE0200_20060627_BMI_RWB_1,34.59277,-120.16055,2006,6,27
314CE0200,314CE0200_20060627_BMI_TRC_1,34.59277,-120.16055,2006,6,27
314SYC,314SYC_20010415_BMI_CSBP_Trans_1,34.58799,-120.02651,2001,4,15
314SYL,314SYL_20020404_BMI_CSBP_Trans_1,34.64387,-120.43045,2002,4,4
314SYL,314SYL_20010415_BMI_CSBP_Trans_1,34.64387,-120.43045,2001,4,15
314SYP,314SYP_20010415_BMI_CSBP_Trans_1,34.54622,-119.77625,2001,4,15
314SYP,314SYP_20080418_BMI_RWB_1,34.54622,-119.77625,2008,4,18
314SYP,314SYP_20020322_BMI_CSBP_Trans_1,34.54622,-119.77625,2002,3,22
314WE0542,314WE0542_20001107_BMI_CSBP_Trans_1,34.55085,-120.3583,2000,11,7
314WE0542,314WE0542_20001107_BMI_RWB_1,34.55085,-120.3583,2000,11,7
314WE0542,314WE0542_20001107_BMI_TRC_1,34.55085,-120.3583,2000,11,7
314WE0677,314WE0677_20020905_BMI_RWB_1,34.7477,-120.05303,2002,9,5
314WE0677,314WE0677_20020905_BMI_TRC_1,34.7477,-120.05303,2002,9,5
314WE0677,314WE0677_20080723_BMI_RWB_1,34.7477,-120.05303,2008,7,23
314WE0779,314WE0779_20011107_BMI_CSBP_Trans_1,34.66959,-119.75404,2001,11,7
314WE0779,314WE0779_20011107_BMI_RWB_1,34.66959,-119.75404,2001,11,7
314WE0779,314WE0779_20011107_BMI_TRC_1,34.66959,-119.75404,2001,11,7
314WE0785,314WE0785_20010524_BMI_RWB_1,34.67473,-120.51417,2001,5,24
314WE0785,314WE0785_20010524_BMI_TRC_1,34.67473,-120.51417,2001,5,24
314WE0796,314WE0796_20011007_BMI_CSBP_Trans_1,34.68351,-119.79875,2001,10,7
314WE0796,314WE0796_20011007_BMI_RWB_1,34.68351,-119.79875,2001,10,7
314WE0796,314WE0796_20011007_BMI_TRC_1,34.68351,-119.79875,2001,10,7
314WE0898,314WE0898_20010523_BMI_CSBP_Trans_1,34.59402,-120.19376,2001,5,23
314WE0898,314WE0898_20010523_BMI_RWB_1,34.59402,-120.19376,2001,5,23
314WE0898,314WE0898_20010523_BMI_TRC_1,34.59402,-120.19376,2001,5,23
314WE1046,314WE1046_20021206_BMI_RWB_1,34.5365,-119.83603,2002,12,6
314WE1046,314WE1046_20021206_BMI_TRC_1,34.5365,-119.83603,2002,12,6
314WE1102,314WE1102_20030705_BMI_RWB_1,34.69526,-119.90915,2003,7,5
314WE1102,314WE1102_20030705_BMI_TRC_1,34.69526,-119.90915,2003,7,5
314WE1102,314WE1102_20121206_BMI_RWB_1,34.69526,-119.90915,2012,12,6
315ARH101,315ARH101_20100614_BMI_RWB_1,34.4817,-120.14088,2010,6,14
315CAP,315CAP_20080805_BMI_RWB_1,34.46042,-120.02177,2008,8,5
315CAP,315CAP_20080805_BMI_RWB_2,34.46042,-120.02177,2008,8,5
315CAP,315CAP_20010420_BMI_CSBP_Trans_1,34.46042,-120.02177,2001,4,20
315CAP,315CAP_20020323_BMI_CSBP_Trans_1,34.46042,-120.02177,2002,3,23
315CE0584,315CE0584_20060706_BMI_RWB_1,34.47666,-120.33833,2006,7,6
315CE0584,315CE0584_20060706_BMI_TRC_1,34.47666,-120.33833,2006,7,6
315CHCALS,315CHCALS_20100615_BMI_RWB_1,34.59321,-120.53113,2010,6,15
315ECAECS,315ECAECS_20010905_BMI_CSBP_Trans_1,34.46194,-120.02152,2001,9,5
315GAI,315GAI_20080705_BMI_RWB_1,34.51001,-120.22742,2008,7,5
315GAI,315GAI_20010420_BMI_CSBP_Trans_1,34.51001,-120.22742,2001,4,20
315GAI,315GAI_20020323_BMI_CSBP_Trans_1,34.51001,-120.22742,2002,3,23
315GAV,315GAV_20070504_BMI_RWB_1,34.47356,-120.22842,2007,5,4
315GAV,315GAV_20070504_BMI_TRC_1,34.47356,-120.22842,2007,5,4
315GAV,315GAV_20040413_BMI_CSBP_Trans_1,34.47356,-120.22842,2004,4,13
315GAV,315GAV_20010420_BMI_CSBP_Trans_1,34.47356,-120.22842,2001,4,20
315GAV,315GAV_20020323_BMI_CSBP_Trans_1,34.47356,-120.22842,2002,3,23
315GAV,315GAV_20050427_BMI_RWB_1,34.47356,-120.22842,2005,4,27
315GAV,315GAV_20080429_BMI_RWB_1,34.47356,-120.22842,2008,4,29
315GAVGSP,315GAVGSP_20010523_BMI_CSBP_Trans_1,34.47395,-120.22866,2001,5,23
315JAL,315JAL_20071204_BMI_RWB_1,34.51217,-120.49822,2007,12,4
315JAL,315JAL_20071204_BMI_TRC_1,34.51217,-120.49822,2007,12,4
315JAL,315JAL_20080605_BMI_RWB_1,34.51217,-120.49822,2008,6,5
315JAL,315JAL_20040414_BMI_CSBP_Trans_1,34.51217,-120.49822,2004,4,14
315JAL,315JAL_20050427_BMI_RWB_1,34.51217,-120.49822,2005,4,27
315MIU,315MIU_20010414_BMI_CSBP_Trans_1,34.44673,-119.70745,2001,4,14
315MIU,315MIU_20020322_BMI_CSBP_Trans_1,34.44673,-119.70745,2002,3,22
315MIU,315MIU_20080428_BMI_RWB_1,34.44673,-119.70745,2008,4,28
315RC3,315RC3_19980705_BMI_CSBP_Trans_1,34.39639,-119.45333,1998,7,5
315TC2,315TC2_19980605_BMI_CSBP_Trans_1,34.44583,-119.56278,1998,6,5
315TCI,315TCI_20010421_BMI_CSBP_Trans_1,34.43402,-119.91577,2001,4,21
315TCI,315TCI_20020323_BMI_CSBP_Trans_1,34.43402,-119.91577,2002,3,23
402BA0031,402BA0031_20080528_BMI_RWB_1,34.44652,-119.29227,2008,5,28
402BA0079,402BA0079_20080528_BMI_RWB_1,34.41183,-119.27418,2008,5,28
402BA0095,402BA0095_20080529_BMI_RWB_1,34.46328,-119.34566,2008,5,29
402BA0143,402BA0143_20080521_BMI_RWB_1,34.36483,-119.31057,2008,5,21
402BA0287,402BA0287_20080906_BMI_RWB_1,34.50284,-119.36644,2008,9,6
402BA0287,402BA0287_20080906_BMI_RWB_2,34.50284,-119.36644,2008,9,6
402BA0335,402BA0335_20080527_BMI_RWB_1,34.37965,-119.30751,2008,5,27
402BA0335,402BA0335_20080527_BMI_RWB_2,34.37965,-119.30751,2008,5,27
402M00002,402M00002_20150813_BMI_RWB_MCM_1,34.31063,-119.29916,2015,8,13
402M00005,402M00005_20151106_BMI_RWB_1,34.51364,-119.40097,2015,11,6
402M00009,402M00009_20150629_BMI_RWB_1,34.41824,-119.37505,2015,6,29
402M00015,402M00015_20160606_BMI_RWB_1,34.47484,-119.29151,2016,6,6
402M00029,402M00029_20160606_BMI_RWB_1,34.35798,-119.31172,2016,6,6
402M00030,402M00030_20170419_BMI_RWB_1,34.43881,-119.29959,2017,4,19
402M00042,402M00042_20170419_BMI_RWB_1,34.46039,-119.28891,2017,4,19
402M00043,402M00043_20160622_BMI_RWB_1,34.50161,-119.34749,2016,6,22
402M00046,402M00046_20170426_BMI_RWB_1,34.42402,-119.30011,2017,4,26
402MTCUNF,402MTCUNF_20120506_BMI_RWB_1,34.5175,-119.3792,2012,5,6
402PS0048,402PS0048_20080521_BMI_RWB_1,34.53077,-119.40085,2008,5,21
402WE0536,402WE0536_20000614_BMI_CSBP_Trans_1,34.5196,-119.40537,2000,6,14
402WE0536,402WE0536_20000614_BMI_RWB_1,34.5196,-119.40537,2000,6,14
402WE0536,402WE0536_20000614_BMI_TRC_1,34.5196,-119.40537,2000,6,14
402WE0803,402WE0803_20011206_BMI_CSBP_Trans_1,34.42131,-119.3806,2001,12,6
402WE0803,402WE0803_20011206_BMI_RWB_1,34.42131,-119.3806,2001,12,6
402WE0803,402WE0803_20011206_BMI_TRC_1,34.42131,-119.3806,2001,12,6
