StationCode,latitude,longitude,HUC_12,agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,date_begin,date_end,comid_gage,CEFF_type,SampleID,YYYY,mmi,csci,csci_percentile,COMID_bmi,COMID_nhd,COMID,MM,DD,sampledate,US_L3_mod,geometry,metric,comid,data_type,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage,delta_p50
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",SP_Dur,17575859,observed,46,predicted,82.925,0,indeterminate,low,FALSE,Non-Ref,0.5547181187820319
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",SP_Mag,17575859,observed,291.5,predicted,186.004996303493,1,likely_unaltered,none_found,TRUE,Non-Ref,1.5671622042043283
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",SP_Tim,17575859,observed,174,predicted,176.316666666666,0,indeterminate,unknown,TRUE,Non-Ref,0.9868607618867604
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Wet_BFL_Dur,17575859,observed,30.5,predicted,95.625,-1,likely_altered,low,FALSE,Non-Ref,0.31895424836601305
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_10,17575859,observed,8,predicted,1,-1,likely_altered,high,FALSE,Non-Ref,8
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_2,17575859,observed,13.5,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref,3.375
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_5,17575859,observed,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_10,17575859,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_2,17575859,observed,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_06132000_BMI_TRC_1,2000,0.62126178,0.94316292,0.36,17574539,17574539,17574539,6,13,2000-06-13,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_5,17575859,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",DS_Dur_WS,17575859,observed,283.5,predicted,172.8,-1,likely_altered,high,FALSE,Non-Ref,1.640625
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",DS_Tim,17575859,observed,263,predicted,296.133333333334,0,indeterminate,early,FALSE,Non-Ref,0.8881134624043203
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",DS_Mag_50,17575859,observed,7.300000000000001,predicted,1.19479648493113,1,likely_unaltered,none_found,FALSE,Non-Ref,6.10982714802746
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",DS_Mag_90,17575859,observed,10.684999999999997,predicted,8.18012871459448,1,likely_unaltered,none_found,TRUE,Non-Ref,1.306214165180125
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",FA_Dur,17575859,observed,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",FA_Mag,17575859,observed,278.0000553818123,predicted,38.7662346285409,-1,likely_altered,high,FALSE,Non-Ref,7.171190548827253
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",FA_Tim,17575859,observed,1,predicted,39.5,-1,likely_altered,early,FALSE,Non-Ref,0.02531645569620253
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",SP_ROC,17575859,observed,0.037464985994397765,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref,0.5994397759103633
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",SP_Dur,17575859,observed,46,predicted,82.925,0,indeterminate,low,FALSE,Non-Ref,0.5547181187820319
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",SP_Mag,17575859,observed,291.5,predicted,186.004996303493,1,likely_unaltered,none_found,TRUE,Non-Ref,1.5671622042043283
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",SP_Tim,17575859,observed,174,predicted,176.316666666666,0,indeterminate,unknown,TRUE,Non-Ref,0.9868607618867604
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Wet_BFL_Dur,17575859,observed,30.5,predicted,95.625,-1,likely_altered,low,FALSE,Non-Ref,0.31895424836601305
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_10,17575859,observed,8,predicted,1,-1,likely_altered,high,FALSE,Non-Ref,8
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_2,17575859,observed,13.5,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref,3.375
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Dur_5,17575859,observed,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_10,17575859,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_2,17575859,observed,1.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.75
403WE0535,34.43957,-118.75907,180701020604,USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,1955-10-01,2020-11-17,17575859,ALT,403WE0535_05242016_BMI_RWB_1,2016,0.66298271,0.84262835,0.16,17574539,17574539,17574539,5,24,2016-05-24,Southern California,"c(-118.7520361, 34.4602723)",Peak_Fre_5,17575859,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Dur_WS,17573647,observed,187,predicted,214.25,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8728121353558926
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Tim,17573647,observed,257,predicted,250.116666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0275204904377944
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Mag_50,17573647,observed,2.7249999999999996,predicted,0.185452247614321,-1,likely_altered,high,FALSE,Non-Ref,14.69380951190785
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Mag_90,17573647,observed,6.240500000000003,predicted,1.78502073597851,-1,likely_altered,high,FALSE,Non-Ref,3.496037818619006
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",FA_Dur,17573647,observed,3,predicted,5,1,likely_unaltered,none_found,TRUE,Non-Ref,0.6
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",FA_Mag,17573647,observed,16.990998284939906,predicted,10.4276332454609,1,likely_unaltered,none_found,TRUE,Non-Ref,1.6294203953074402
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",FA_Tim,17573647,observed,37,predicted,41.6,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8894230769230769
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",SP_ROC,17573647,observed,0.052631578947368356,predicted,0.0759493670886077,1,likely_unaltered,none_found,FALSE,Non-Ref,0.6929824561403491
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",SP_Dur,17573647,observed,50,predicted,63.2,1,likely_unaltered,none_found,TRUE,Non-Ref,0.7911392405063291
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",SP_Mag,17573647,observed,80,predicted,62.3215328876553,0,indeterminate,unknown,TRUE,Non-Ref,1.2836654731232784
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",SP_Tim,17573647,observed,192,predicted,172.85,1,likely_unaltered,none_found,FALSE,Non-Ref,1.110789702053804
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Wet_BFL_Dur,17573647,observed,82,predicted,81.6458333333333,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0043378412860429
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Dur_10,17573647,observed,1.5,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1.5
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Dur_2,17573647,observed,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Dur_5,17573647,observed,2.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1.25
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Fre_10,17573647,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Fre_2,17573647,observed,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_CSBP_Trans_1,2001,1.03392265,1.07767059,0.69,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",Peak_Fre_5,17573647,observed,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref,1
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Dur_WS,17573647,observed,187,predicted,214.25,1,likely_unaltered,none_found,TRUE,Non-Ref,0.8728121353558926
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Tim,17573647,observed,257,predicted,250.116666666667,1,likely_unaltered,none_found,TRUE,Non-Ref,1.0275204904377944
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Mag_50,17573647,observed,2.7249999999999996,predicted,0.185452247614321,-1,likely_altered,high,FALSE,Non-Ref,14.69380951190785
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",DS_Mag_90,17573647,observed,6.240500000000003,predicted,1.78502073597851,-1,likely_altered,high,FALSE,Non-Ref,3.496037818619006
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",FA_Dur,17573647,observed,3,predicted,5,1,likely_unaltered,none_found,TRUE,Non-Ref,0.6
403WE0746,34.39548,-119.07511,180701020901,USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,1927-10-01,2020-11-17,17573647,ALT,403WE0746_07312001_BMI_RWB_1,2001,0.89454734,0.93319601,0.34,17572895,17572865,17572895,7,31,2001-07-31,Southern California,"c(-119.0823272, 34.4133295)",FA_Mag,17573647,observed,16.990998284939906,predicted,10.4276332454609,1,likely_unaltered,none_found,TRUE,Non-Ref,1.6294203953074402
