"StationCode","SampleID","BugCode","SampleDate","CollectionMethodCode","Replicate","Invasives","Effort","Count","CountOTU","PercentUnambiguous","Adequacy","SelectedSamples","SiteSet","SiteStatus"
"310LPCBPC","310LPCBPC_310LPCBPC_6/9/2009 0:00:00_BMI_RWB_1","310LPCBPC","6/9/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,593,522,88.0269814502529,"Adequate","Selected","RefCal","Reference"
"312CAW052","312CAW052_312CAW052_5/14/2003 0:00:00_BMI_RWB_1","312CAW052","5/14/2003 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,549,531,96.7213114754098,"Adequate","Selected","RefVal","Reference"
"312MANNIR","312MANNIR_312MZCDBC_6/14/2010 0:00:00_BMI_RWB_1","312MZCDBC","6/14/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,602,593,98.5049833887043,"Adequate","Selected","RefCal","Reference"
"312PS0099","312PS0099_312PS0099_6/14/2010 0:00:00_BMI_RWB_2","312PS0099","6/14/2010 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,528,524,99.2424242424242,"Adequate","Selected","RefCal","Reference"
"312WE1028","312WE1028_312WE1028_5/29/2002 0:00:00_BMI_TRC_1","312WE1028","5/29/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,493,484,98.1744421906694,"Adequate","Selected","RefCal","Reference"
"312WE1035","312WE1035_312WE1035_5/30/2002 0:00:00_BMI_TRC_1","312WE1035","5/30/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,488,469,96.1065573770492,"Adequate","Selected","RefCal","Reference"
"314WE0677","314WE0677_314WE0677_5/9/2002 0:00:00_BMI_TRC_1","314WE0677","5/9/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,508,508,100,"Adequate","Selected","RefCal","Reference"
"314WE0779","314WE0779_314WE0779_7/11/2001 0:00:00_BMI_CSBP_Trans_1","314WE0779","7/11/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,842,840,99.7624703087886,"Adequate","Selected","RefCal","Reference"
"314WE0796","314WE0796_314WE0796_7/10/2001 0:00:00_BMI_RWB_1","314WE0796","7/10/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,489,484,98.9775051124744,"Adequate","Selected","RefCal","Reference"
"402BA0095","402BA0095_402BA0095_5/29/2008 0:00:00_BMI_RWB_1","402BA0095","5/29/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,485,473,97.5257731958763,"Adequate","Selected","RefCal","Reference"
"402BA0287","402BA0287_402BA0287_6/9/2008 0:00:00_BMI_RWB_2","402BA0287","6/9/2008 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,585,570,97.4358974358974,"Adequate","Selected","RefCal","Reference"
"402S02591","402S02591_SMC02591_7/21/2011 0:00:00_BMI_RWB_1","SMC02591","7/21/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,595,589,98.9915966386555,"Adequate","Selected","RefCal","Reference"
"402S04795","402S04795_SMC04795_7/14/2011 0:00:00_BMI_RWB_1","SMC04795","7/14/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,626,614,98.0830670926518,"Adequate","Selected","RefCal","Reference"
"402S05407","402S05407_SMC05407_7/21/2011 0:00:00_BMI_RWB_1","SMC05407","7/21/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,587,575,97.9557069846678,"Adequate","Selected","RefCal","Reference"
"402WE0536","402WE0536_402WE0536_6/14/2000 0:00:00_BMI_CSBP_Trans_1","402WE0536","6/14/2000 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,884,878,99.3212669683258,"Adequate","Selected","RefCal","Reference"
"402WE0803","402WE0803_402WE0803_6/12/2001 0:00:00_BMI_TRC_1","402WE0803","6/12/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,497,496,99.7987927565392,"Adequate","Selected","RefCal","Reference"
"403BA0015","403BA0015_403BA0015_5/19/2008 0:00:00_BMI_RWB_1","403BA0015","5/19/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,575,549,95.4782608695652,"Adequate","Selected","RefCal","Reference"
"403BA0171","403BA0171_403BA0171_5/19/2008 0:00:00_BMI_RWB_1","403BA0171","5/19/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,582,98.6440677966102,"Adequate","Selected","RefCal","Reference"
"403BA0960","403BA0960_403BA0960_5/21/2008 0:00:00_BMI_RWB_1","403BA0960","5/21/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,587,99.4915254237288,"Adequate","Selected","RefCal","Reference"
"403S01164","403S01164_SMC01164_6/24/2011 0:00:00_NotRecorded_1","SMC01164","6/24/2011 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,524,517,98.6641221374046,"Adequate","Selected","RefCal","Reference"
"403S01536","403S01536_403S01536_7/12/2011 0:00:00_BMI_RWB_2","403S01536","7/12/2011 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,560,537,95.8928571428571,"Adequate","Selected","RefCal","Reference"
"403S01979","403S01979_SMC01979_7/14/2011 0:00:00_BMI_RWB_1","SMC01979","7/14/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,592,589,99.4932432432432,"Adequate","Selected","RefCal","Reference"
"403STC010","403STC010_403STC010_2/6/2003 0:00:00_BMI_CSBP_Trans_1","403STC010","2/6/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,893,891,99.7760358342665,"Adequate","Selected","RefVal","Reference"
"403STC021","403STC021_403STC021_6/4/2003 0:00:00_BMI_CSBP_Trans_1","403STC021","6/4/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,929,927,99.7847147470398,"Adequate","Selected","RefCal","Reference"
"403STC024","403STC024_403STC024_11/7/2001 0:00:00_BMI_CSBP_Trans_1","403STC024","11/7/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,908,858,94.4933920704846,"Adequate","Selected","RefVal","Reference"
"403STC026","403STC026_403STC026_2/5/2003 0:00:00_BMI_CSBP_Trans_1","403STC026","2/5/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,850,848,99.7647058823529,"Adequate","Selected","RefCal","Reference"
"403STC029","403STC029_403STC029_2/4/2003 0:00:00_BMI_CSBP_Trans_1","403STC029","2/4/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,862,849,98.491879350348,"Adequate","Selected","RefCal","Reference"
"403STC030","403STC030_403STC030_2/6/2003 0:00:00_BMI_CSBP_Trans_1","403STC030","2/6/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,870,863,99.1954022988506,"Adequate","Selected","RefCal","Reference"
"403STC064","403STC064_403STC064_6/8/2011 0:00:00_BMI_RWB_1","403STC064","6/8/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,589,540,91.6808149405772,"Adequate","Selected","RefCal","Reference"
"403STC065","403STC065_403STC065_2/4/2003 0:00:00_BMI_CSBP_Trans_1","403STC065","2/4/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,900,895,99.4444444444444,"Adequate","Selected","RefCal","Reference"
"403STC066","403STC066_403STC066_2/6/2003 0:00:00_BMI_CSBP_Trans_1","403STC066","2/6/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,745,722,96.9127516778524,"Adequate","Selected","RefVal","Reference"
"403STC085","403STC085_403STC085_6/4/2003 0:00:00_BMI_CSBP_Trans_1","403STC085","6/4/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,709,706,99.5768688293371,"Adequate","Selected","RefCal","Reference"
"403STC086","403STC086_403STC086_2/6/2003 0:00:00_BMI_CSBP_Trans_1","403STC086","2/6/2003 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,894,893,99.8881431767338,"Adequate","Selected","RefCal","Reference"
"403WE0501","403WE0501_403WE0501_6/7/2001 0:00:00_BMI_CSBP_Trans_1","403WE0501","6/7/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,860,842,97.9069767441861,"Adequate","Selected","RefCal","Reference"
"403WE0540","403WE0540_403WE0540_6/21/2000 0:00:00_BMI_TRC_1","403WE0540","6/21/2000 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,478,473,98.9539748953975,"Adequate","Selected","RefCal","Reference"
"403WE0683","403WE0683_403WE0683_5/8/2002 0:00:00_BMI_TRC_1","403WE0683","5/8/2002 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,510,510,100,"Adequate","Selected","RefVal","Reference"
"403WE0795","403WE0795_403WE0795_6/6/2001 0:00:00_BMI_CSBP_Trans_1","403WE0795","6/6/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,835,830,99.4011976047904,"Adequate","Selected","RefCal","Reference"
"403WE0891","403WE0891_403WE0891_6/14/2001 0:00:00_BMI_CSBP_Trans_1","403WE0891","6/14/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,855,852,99.6491228070175,"Adequate","Selected","RefVal","Reference"
"403WE1027","403WE1027_403WE1027_5/2/2002 0:00:00_BMI_RWB_1","403WE1027","5/2/2002 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,516,516,100,"Adequate","Selected","RefCal","Reference"
"405BRCAMS","405BRCAMS_405BRCAMS_6/7/2011 0:00:00_BMI_RWB_1","405BRCAMS","6/7/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,602,518,86.046511627907,"Adequate","Selected","RefCal","Reference"
"405S01248","405S01248_SMC01248_7/26/2011 0:00:00_BMI_RWB_1","SMC01248","7/26/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,598,591,98.8294314381271,"Adequate","Selected","RefCal","Reference"
"405S03280","405S03280_SMC03280_8/11/2011 0:00:00_BMI_RWB_1","SMC03280","8/11/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,606,604,99.6699669966997,"Adequate","Selected","RefVal","Reference"
"405WER318","405WER318_405WER318_7/7/2009 0:00:00_BMI_RWB_1","405WER318","7/7/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,581,571,98.2788296041308,"Adequate","Selected","RefCal","Reference"
"504CE0514","504CE0514_504CE0514_7/28/2005 0:00:00_BMI_RWB_1","504CE0514","7/28/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,495,495,100,"Adequate","Selected","RefVal","Reference"
"504DCFRxx","504DCFRxx_504DCFRxx_7/27/2010 0:00:00_BMI_RWB_1","504DCFRxx","7/27/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,588,561,95.4081632653061,"Adequate","Selected","RefVal","Reference"
"504PS0227","504PS0227_504PS0227_8/12/2009 0:00:00_BMI_RWB_1","504PS0227","8/12/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,575,555,96.5217391304348,"Adequate","Selected","RefCal","Reference"
"504WE0527","504WE0527_504WE0527_8/20/2001 0:00:00_BMI_CSBP_Trans_1","504WE0527","8/20/2001 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,806,806,100,"Adequate","Selected","RefCal","Reference"
"505PS0110","505PS0110_505PS0110_8/3/2010 0:00:00_BMI_RWB_1","505PS0110","8/3/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,597,575,96.3149078726968,"Adequate","Selected","RefCal","Reference"
"505PS0174","505PS0174_505PS0174_9/27/2011 0:00:00_BMI_RWB_1","505PS0174","9/27/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,611,600,98.1996726677578,"Adequate","Selected","RefCal","Reference"
"506PS0062","506PS0062_506PS0062_9/15/2008 0:00:00_BMI_RWB_1","506PS0062","9/15/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,593,570,96.1214165261383,"Adequate","Selected","RefCal","Reference"
"506WE0625","506WE0625_506WE0625_9/11/2001 0:00:00_BMI_TRC_1","506WE0625","9/11/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,489,464,94.8875255623722,"Adequate","Selected","RefVal","Reference"
"508ACNFPW","508ACNFPW_508ACNFPW_10/9/2002 0:00:00_BMI_CSBP_Trans_1","508ACNFPW","10/9/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,877,833,94.9828962371722,"Adequate","Selected","RefCal","Reference"
"509ACNFPP","509ACNFPP_509ACNFPP_10/10/2002 0:00:00_BMI_CSBP_Trans_1","509ACNFPP","10/10/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,841,811,96.4328180737218,"Adequate","Selected","RefCal","Reference"
"509ACSFPP","509ACSFPP_509ACSFPP_10/10/2002 0:00:00_BMI_CSBP_Trans_1","509ACSFPP","10/10/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,869,852,98.0437284234753,"Adequate","Selected","RefCal","Reference"
"509ATCINC","509ATCINC_509ATCINC_7/14/2008 0:00:00_BMI_RWB_1","509ATCINC","7/14/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,600,535,89.1666666666667,"Adequate","Selected","RefCal","Reference"
"509BSCADC","509BSCADC_R5BIO-146_8/10/2000 0:00:00_NotRecorded_1","R5BIO-146","8/10/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,502,432,86.0557768924303,"Adequate","Selected","RefCal","Reference"
"509CE0081","509CE0081_509CE0081_6/2/2004 0:00:00_BMI_RWB_1","509CE0081","6/2/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,483,472,97.7225672877847,"Adequate","Selected","RefVal","Reference"
"509CE0162","509CE0162_509CE0162_9/6/2005 0:00:00_BMI_TRC_1","509CE0162","9/6/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,499,490,98.1963927855711,"Adequate","Selected","RefCal","Reference"
"509CWCPLR","509CWCPLR_509CWCPLR_7/7/2008 0:00:00_BMI_RWB_1","509CWCPLR","7/7/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,584,535,91.6095890410959,"Adequate","Selected","RefVal","Reference"
"509FCA054","509FCA054_509FCA054_9/21/2009 0:00:00_BMI_RWB_1","509FCA054","9/21/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,734,711,96.866485013624,"Adequate","Selected","RefCal","Reference"
"509ICPPCX","509ICPPCX_509ICPPCX_10/10/2002 0:00:00_BMI_CSBP_Trans_1","509ICPPCX","10/10/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,874,868,99.3135011441648,"Adequate","Selected","RefVal","Reference"
"509PCDTWR","509PCDTWR_509PCDTWR_9/3/2008 0:00:00_BMI_RWB_1","509PCDTWR","9/3/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,590,588,99.6610169491525,"Adequate","Selected","RefCal","Reference"
"509PS0085","509PS0085_509PS0085_9/7/2011 0:00:00_BMI_RWB_2","509PS0085","9/7/2011 0:00:00","BMI_RWB",2,"NoInvasivesDetected",NA,597,473,79.2294807370184,"Adequate","Selected","RefCal","Reference"
"509PS0170","509PS0170_509PS0170_7/26/2010 0:00:00_BMI_RWB_1","509PS0170","7/26/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,555,537,96.7567567567568,"Adequate","Selected","RefCal","Reference"
"509PS0234","509PS0234_509PS0234_7/21/2011 0:00:00_BMI_RWB_1","509PS0234","7/21/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,559,559,100,"Adequate","Selected","RefCal","Reference"
"513PS0008","513PS0008_513PS0008_6/11/2009 0:00:00_BMI_RWB_1","513PS0008","6/11/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,565,559,98.9380530973451,"Adequate","Selected","RefCal","Reference"
"514BMCARC","514BMCARC_R5BIO-137_8/1/2000 0:00:00_NotRecorded_1","R5BIO-137","8/1/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,553,399,72.1518987341772,"Adequate","Selected","RefCal","Reference"
"514BRUUPX","514BRUUPX_514BRUUPX_10/9/2008 0:00:00_BMI_RWB_1","514BRUUPX","10/9/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,582,562,96.5635738831615,"Adequate","Selected","RefVal","Reference"
"514ICEUPx","514ICEUPx_514ICEUPx_9/8/2005 0:00:00_BMI_RWB_1","514ICEUPx","9/8/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,509,460,90.3732809430255,"Adequate","Selected","RefCal","Reference"
"514LNCASC","514LNCASC_514LNCASC_8/30/2011 0:00:00_BMI_RWB_1","514LNCASC","8/30/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,526,514,97.7186311787072,"Adequate","Selected","RefCal","Reference"
"514RCRUPx","514RCRUPx_514RCRUPx_9/16/2006 0:00:00_BMI_RWB_1","514RCRUPx","9/16/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,490,477,97.3469387755102,"Adequate","Selected","RefVal","Reference"
"514SCCAAR","514SCCAAR_514SCCAAR_7/24/2008 0:00:00_BMI_RWB_1","514SCCAAR","7/24/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,589,546,92.6994906621392,"Adequate","Selected","RefCal","Reference"
"517FCA046","517FCA046_517FCA046_7/20/2009 0:00:00_BMI_RWB_1","517FCA046","7/20/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,569,538,94.5518453427065,"Adequate","Selected","RefCal","Reference"
"517PS0054","517PS0054_517PS0054_7/28/2010 0:00:00_BMI_RWB_1","517PS0054","7/28/2010 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,595,536,90.0840336134454,"Adequate","Selected","RefCal","Reference"
"517PS0074","517PS0074_517PS0074_9/20/2011 0:00:00_BMI_RWB_1","517PS0074","9/20/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,700,640,91.4285714285714,"Adequate","Selected","RefCal","Reference"
"518CE0047","518CE0047_518CE0047_6/14/2004 0:00:00_BMI_TRC_1","518CE0047","6/14/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,507,507,100,"Adequate","Selected","RefCal","Reference"
"518CE0338","518CE0338_518CE0338_8/21/2007 0:00:00_BMI_RWB_1","518CE0338","8/21/2007 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,576,522,90.625,"Adequate","Selected","RefCal","Reference"
"518CPCRCR","518CPCRCR_518CPCRCR_8/14/2008 0:00:00_BMI_RWB_1","518CPCRCR","8/14/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,598,583,97.4916387959866,"Adequate","Selected","RefCal","Reference"
"518FCA075","518FCA075_518FCA075_9/23/2008 0:00:00_BMI_RWB_1","518FCA075","9/23/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,557,520,93.3572710951526,"Adequate","Selected","RefCal","Reference"
"518GZCUPX","518GZCUPX_518GZCUPx_8/20/2008 0:00:00_BMI_RWB_1","518GZCUPx","8/20/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,596,562,94.2953020134228,"Adequate","Selected","RefCal","Reference"
"518KNCAWC","518KNCAWC_R5BIO-139_8/7/2000 0:00:00_NotRecorded_1","R5BIO-139","8/7/2000 0:00:00","NotRecorded",1,"NoInvasivesDetected",NA,558,470,84.2293906810036,"Adequate","Selected","RefCal","Reference"
"518MCGRRx","518MCGRRx_518MCGRRx_10/10/2002 0:00:00_BMI_CSBP_Trans_1","518MCGRRx","10/10/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,906,901,99.448123620309,"Adequate","Selected","RefCal","Reference"
"518PS0033","518PS0033_518PS0033_6/29/2009 0:00:00_BMI_RWB_1","518PS0033","6/29/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,573,553,96.5095986038394,"Adequate","Selected","RefCal","Reference"
"518PS0073","518PS0073_518PS0073_8/16/2011 0:00:00_BMI_RWB_1","518PS0073","8/16/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,617,602,97.5688816855754,"Adequate","Selected","RefVal","Reference"
"518RCNAPC","518RCNAPC_518RCNAPC_9/9/2009 0:00:00_BMI_RWB_1","518RCNAPC","9/9/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,586,518,88.3959044368601,"Adequate","Selected","RefVal","Reference"
"518SED086","518SED086_518SED086_8/17/2011 0:00:00_BMI_RWB_1","518SED086","8/17/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,617,498,80.7131280388979,"Adequate","Selected","RefCal","Reference"
"518WE0521","518WE0521_518WE0521_8/30/2000 0:00:00_BMI_TRC_1","518WE0521","8/30/2000 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,496,460,92.741935483871,"Adequate","Selected","RefCal","Reference"
"518YLCAFR","518YLCAFR_518YLCAFR_8/17/2011 0:00:00_BMI_RWB_1","518YLCAFR","8/17/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,607,558,91.9275123558484,"Adequate","Selected","RefCal","Reference"
"522CE0027","522CE0027_522CE0027_6/3/2004 0:00:00_BMI_TRC_1","522CE0027","6/3/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,490,490,100,"Adequate","Selected","RefCal","Reference"
"523PS0172","523PS0172_523PS0172_8/10/2011 0:00:00_BMI_RWB_1","523PS0172","8/10/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,610,586,96.0655737704918,"Adequate","Selected","RefCal","Reference"
"523TMCATG","523TMCATG_523TMCATG_10/5/2009 0:00:00_BMI_RWB_1","523TMCATG","10/5/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,585,551,94.1880341880342,"Adequate","Selected","RefCal","Reference"
"524ACMFPW","524ACMFPW_524ACMFPW_10/9/2002 0:00:00_BMI_CSBP_Trans_1","524ACMFPW","10/9/2002 0:00:00","BMI_CSBP_Trans",1,"NoInvasivesDetected",NA,857,835,97.4329054842474,"Adequate","Selected","RefCal","Reference"
"525WE0755","525WE0755_525WE0755_8/22/2001 0:00:00_BMI_RWB_1","525WE0755","8/22/2001 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,501,501,100,"Adequate","Selected","RefCal","Reference"
"526CE0061","526CE0061_526CE0061_8/3/2004 0:00:00_BMI_TRC_1","526CE0061","8/3/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,475,467,98.3157894736842,"Adequate","Selected","RefCal","Reference"
"526CE0483","526CE0483_526CE0483_8/3/2004 0:00:00_BMI_RWB_1","526CE0483","8/3/2004 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,491,489,99.5926680244399,"Adequate","Selected","RefVal","Reference"
"526PS0072","526PS0072_526PS0072_9/23/2008 0:00:00_BMI_RWB_1","526PS0072","9/23/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,602,600,99.6677740863787,"Adequate","Selected","RefCal","Reference"
"526PS0076","526PS0076_526PS0076_8/26/2008 0:00:00_BMI_RWB_1","526PS0076","8/26/2008 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,603,600,99.5024875621891,"Adequate","Selected","RefCal","Reference"
"526PS0396","526PS0396_526PS0396_9/1/2009 0:00:00_BMI_RWB_1","526PS0396","9/1/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,598,595,99.4983277591973,"Adequate","Selected","RefCal","Reference"
"526WER123","526WER123_526WER123_8/4/2004 0:00:00_BMI_TRC_1","526WER123","8/4/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,483,481,99.5859213250518,"Adequate","Selected","RefCal","Reference"
"527CE0093","527CE0093_527CE0093_7/13/2004 0:00:00_BMI_TRC_1","527CE0093","7/13/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,489,483,98.7730061349693,"Adequate","Selected","RefVal","Reference"
"532WE0760","532WE0760_532WE0760_8/9/2001 0:00:00_BMI_TRC_1","532WE0760","8/9/2001 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,487,479,98.3572895277207,"Adequate","Selected","RefCal","Reference"
"532WER222","532WER222_532WER222_7/28/2004 0:00:00_BMI_TRC_1","532WER222","7/28/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,494,467,94.5344129554656,"Adequate","Selected","RefCal","Reference"
"534MLC108","534MLC108_534MLC108_9/14/2011 0:00:00_BMI_RWB_1","534MLC108","9/14/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,580,544,93.7931034482759,"Adequate","Selected","RefCal","Reference"
"534RSCAGG","534RSCAGG_534RSCAGG_9/19/2011 0:00:00_BMI_RWB_1","534RSCAGG","9/19/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,615,594,96.5853658536585,"Adequate","Selected","RefCal","Reference"
"534WER219","534WER219_534WER219_8/24/2004 0:00:00_BMI_TRC_1","534WER219","8/24/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,480,468,97.5,"Adequate","Selected","RefVal","Reference"
"536CE0106","536CE0106_536CE0106_8/17/2005 0:00:00_BMI_TRC_1","536CE0106","8/17/2005 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,494,463,93.7246963562753,"Adequate","Selected","RefCal","Reference"
"536CE0330","536CE0330_536CE0330_6/27/2007 0:00:00_BMI_TRC_1","536CE0330","6/27/2007 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,579,528,91.1917098445596,"Adequate","Selected","RefCal","Reference"
"536CLV004","536CLV004_536CLV004_10/13/2005 0:00:00_BMI_RWB_1","536CLV004","10/13/2005 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,486,426,87.6543209876543,"Adequate","Selected","RefCal","Reference"
"536SED006","536SED006_536SED006_8/16/2006 0:00:00_BMI_RWB_1","536SED006","8/16/2006 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,573,573,100,"Adequate","Selected","RefCal","Reference"
"536SED108","536SED108_536SED108_9/21/2011 0:00:00_BMI_RWB_1","536SED108","9/21/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,570,526,92.280701754386,"Adequate","Selected","RefCal","Reference"
"536WER237","536WER237_536WER237_8/10/2004 0:00:00_BMI_TRC_1","536WER237","8/10/2004 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,478,478,100,"Adequate","Selected","RefCal","Reference"
"537ADCH41","537ADCH41_537ADCH41_9/12/2011 0:00:00_BMI_RWB_1","537ADCH41","9/12/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,578,550,95.1557093425606,"Adequate","Selected","RefVal","Reference"
"537BLCABG","537BLCABG_537BLCABG_9/15/2011 0:00:00_BMI_RWB_1","537BLCABG","9/15/2011 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,601,543,90.3494176372712,"Adequate","Selected","RefCal","Reference"
"537CE0238","537CE0238_537CE0238_8/15/2006 0:00:00_BMI_TRC_1","537CE0238","8/15/2006 0:00:00","BMI_TRC",1,"NoInvasivesDetected",NA,532,414,77.8195488721804,"Adequate","Selected","RefCal","Reference"
"537FCA009","537FCA009_537FCA009_8/12/2009 0:00:00_BMI_RWB_1","537FCA009","8/12/2009 0:00:00","BMI_RWB",1,"NoInvasivesDetected",NA,610,598,98.0327868852459,"Adequate","Selected","RefCal","Reference"
