metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17173722,11193030
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17173722,11193030
DS_Dur_WS,0,indeterminate,unknown,TRUE,17173722,11193031
DS_Tim,1,likely_unaltered,none_found,TRUE,17173722,11193031
DS_Mag_50,1,likely_unaltered,none_found,FALSE,17173722,11193031
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17173722,11193031
FA_Dur,1,likely_unaltered,none_found,TRUE,17173722,11193031
FA_Mag,1,likely_unaltered,none_found,FALSE,17173722,11193031
FA_Tim,-1,likely_altered,early,FALSE,17173722,11193031
SP_ROC,-1,likely_altered,high,FALSE,17173722,11193031
SP_Dur,0,indeterminate,high,FALSE,17173722,11193031
SP_Mag,-1,likely_altered,low,FALSE,17173722,11193031
SP_Tim,0,indeterminate,unknown,TRUE,17173722,11193031
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17173722,11193031
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17173722,11193031
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17173722,11193031
Wet_Tim,0,indeterminate,early,FALSE,17173722,11193031
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17173722,11193031
Peak_Dur_2,-1,likely_altered,high,FALSE,17173722,11193031
Peak_Dur_5,-1,likely_altered,high,FALSE,17173722,11193031
Peak_10,-1,likely_altered,low,FALSE,17173722,11193031
Peak_2,1,likely_unaltered,none_found,FALSE,17173722,11193031
Peak_5,1,likely_unaltered,none_found,FALSE,17173722,11193031
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17173722,11193031
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17173722,11193031
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17173722,11193031
DS_Dur_WS,-1,likely_altered,low,FALSE,17173722,11193032
DS_Tim,0,indeterminate,late,FALSE,17173722,11193032
DS_Mag_50,-1,likely_altered,low,FALSE,17173722,11193032
DS_Mag_90,-1,likely_altered,low,FALSE,17173722,11193032
FA_Dur,1,likely_unaltered,none_found,FALSE,17173722,11193032
FA_Mag,-1,likely_altered,low,FALSE,17173722,11193032
FA_Tim,-1,likely_altered,early,FALSE,17173722,11193032
SP_ROC,-1,likely_altered,high,FALSE,17173722,11193032
SP_Dur,-1,likely_altered,high,FALSE,17173722,11193032
SP_Mag,-1,likely_altered,low,FALSE,17173722,11193032
SP_Tim,0,indeterminate,early,FALSE,17173722,11193032
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,17173722,11193032
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17173722,11193032
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17173722,11193032
Wet_Tim,-1,likely_altered,early,FALSE,17173722,11193032
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17173722,11193032
Peak_Dur_2,-1,likely_altered,high,FALSE,17173722,11193032
Peak_Dur_5,-1,likely_altered,high,FALSE,17173722,11193032
Peak_10,-1,likely_altered,low,FALSE,17173722,11193032
Peak_2,-1,likely_altered,low,FALSE,17173722,11193032
Peak_5,-1,likely_altered,low,FALSE,17173722,11193032
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17173722,11193032
Peak_Fre_2,-1,likely_altered,high,FALSE,17173722,11193032
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17173722,11193032
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14934716,11200800
DS_Tim,1,likely_unaltered,none_found,TRUE,14934716,11200800
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14934716,11200800
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14934716,11200800
FA_Dur,1,likely_unaltered,none_found,TRUE,14934716,11200800
FA_Mag,1,likely_unaltered,none_found,TRUE,14934716,11200800
FA_Tim,1,likely_unaltered,none_found,TRUE,14934716,11200800
SP_ROC,1,likely_unaltered,none_found,TRUE,14934716,11200800
SP_Dur,1,likely_unaltered,none_found,FALSE,14934716,11200800
SP_Mag,1,likely_unaltered,none_found,TRUE,14934716,11200800
SP_Tim,1,likely_unaltered,none_found,TRUE,14934716,11200800
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14934716,11200800
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,14934716,11200800
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,14934716,11200800
Wet_Tim,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_10,1,likely_unaltered,none_found,FALSE,14934716,11200800
Peak_2,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_5,1,likely_unaltered,none_found,FALSE,14934716,11200800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14934716,11200800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14934716,11200800
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,14930941,11201450
DS_Tim,1,likely_unaltered,none_found,FALSE,14930941,11201450
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14930941,11201450
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930941,11201450
FA_Dur,1,likely_unaltered,none_found,TRUE,14930941,11201450
FA_Mag,1,likely_unaltered,none_found,FALSE,14930941,11201450
FA_Tim,1,likely_unaltered,none_found,TRUE,14930941,11201450
SP_ROC,1,likely_unaltered,none_found,TRUE,14930941,11201450
SP_Dur,1,likely_unaltered,none_found,TRUE,14930941,11201450
SP_Mag,-1,likely_altered,low,FALSE,14930941,11201450
SP_Tim,1,likely_unaltered,none_found,FALSE,14930941,11201450
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14930941,11201450
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14930941,11201450
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14930941,11201450
Wet_Tim,-1,likely_altered,early,FALSE,14930941,11201450
Peak_Dur_10,-1,likely_altered,high,FALSE,14930941,11201450
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14930941,11201450
Peak_Dur_5,-1,likely_altered,high,FALSE,14930941,11201450
Peak_10,-1,likely_altered,low,FALSE,14930941,11201450
Peak_2,-1,likely_altered,low,FALSE,14930941,11201450
Peak_5,-1,likely_altered,low,FALSE,14930941,11201450
Peak_Fre_10,-1,likely_altered,high,FALSE,14930941,11201450
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930941,11201450
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,14930941,11201450
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,14930951,11201700
DS_Tim,1,likely_unaltered,none_found,TRUE,14930951,11201700
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14930951,11201700
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930951,11201700
FA_Dur,1,likely_unaltered,none_found,TRUE,14930951,11201700
FA_Mag,1,likely_unaltered,none_found,TRUE,14930951,11201700
FA_Tim,1,likely_unaltered,none_found,TRUE,14930951,11201700
SP_ROC,1,likely_unaltered,none_found,TRUE,14930951,11201700
SP_Dur,1,likely_unaltered,none_found,TRUE,14930951,11201700
SP_Mag,-1,likely_altered,low,FALSE,14930951,11201700
SP_Tim,1,likely_unaltered,none_found,TRUE,14930951,11201700
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14930951,11201700
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14930951,11201700
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,14930951,11201700
Wet_Tim,1,likely_unaltered,none_found,FALSE,14930951,11201700
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930951,11201700
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14930951,11201700
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,14930951,11201700
Peak_10,-1,likely_altered,low,FALSE,14930951,11201700
Peak_2,-1,likely_altered,low,FALSE,14930951,11201700
Peak_5,-1,likely_altered,low,FALSE,14930951,11201700
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930951,11201700
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14930951,11201700
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930951,11201700
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930339,11202000
DS_Tim,0,indeterminate,early,FALSE,14930339,11202000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14930339,11202000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930339,11202000
FA_Dur,1,likely_unaltered,none_found,TRUE,14930339,11202000
FA_Mag,1,likely_unaltered,none_found,TRUE,14930339,11202000
FA_Tim,1,likely_unaltered,none_found,FALSE,14930339,11202000
SP_ROC,1,likely_unaltered,none_found,TRUE,14930339,11202000
SP_Dur,0,indeterminate,low,FALSE,14930339,11202000
SP_Mag,0,indeterminate,low,FALSE,14930339,11202000
SP_Tim,0,indeterminate,early,FALSE,14930339,11202000
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,14930339,11202000
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,14930339,11202000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14930339,11202000
Wet_Tim,0,indeterminate,unknown,TRUE,14930339,11202000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14930339,11202000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_10,1,likely_unaltered,none_found,FALSE,14930339,11202000
Peak_2,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_5,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930339,11202000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930339,11202000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930339,11202001
DS_Tim,1,likely_unaltered,none_found,TRUE,14930339,11202001
DS_Mag_50,-1,likely_altered,high,FALSE,14930339,11202001
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930339,11202001
FA_Dur,1,likely_unaltered,none_found,TRUE,14930339,11202001
FA_Mag,1,likely_unaltered,none_found,FALSE,14930339,11202001
FA_Tim,1,likely_unaltered,none_found,TRUE,14930339,11202001
SP_ROC,1,likely_unaltered,none_found,TRUE,14930339,11202001
SP_Dur,1,likely_unaltered,none_found,TRUE,14930339,11202001
SP_Mag,1,likely_unaltered,none_found,TRUE,14930339,11202001
SP_Tim,1,likely_unaltered,none_found,FALSE,14930339,11202001
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14930339,11202001
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,14930339,11202001
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14930339,11202001
Wet_Tim,1,likely_unaltered,none_found,FALSE,14930339,11202001
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14930339,11202001
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_10,1,likely_unaltered,none_found,FALSE,14930339,11202001
Peak_2,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_5,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930339,11202001
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930339,11202001
DS_Dur_WS,-1,likely_altered,low,FALSE,14930953,11202700
DS_Tim,1,likely_unaltered,none_found,FALSE,14930953,11202700
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14930953,11202700
DS_Mag_90,1,likely_unaltered,none_found,FALSE,14930953,11202700
FA_Dur,1,likely_unaltered,none_found,TRUE,14930953,11202700
FA_Mag,1,likely_unaltered,none_found,FALSE,14930953,11202700
FA_Tim,1,likely_unaltered,none_found,FALSE,14930953,11202700
SP_ROC,1,likely_unaltered,none_found,FALSE,14930953,11202700
SP_Dur,1,likely_unaltered,none_found,FALSE,14930953,11202700
SP_Mag,-1,likely_altered,low,FALSE,14930953,11202700
SP_Tim,0,indeterminate,early,FALSE,14930953,11202700
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14930953,11202700
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,14930953,11202700
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14930953,11202700
Wet_Tim,-1,likely_altered,early,FALSE,14930953,11202700
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930953,11202700
Peak_Dur_2,-1,likely_altered,high,FALSE,14930953,11202700
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930953,11202700
Peak_10,-1,likely_altered,low,FALSE,14930953,11202700
Peak_2,-1,likely_altered,low,FALSE,14930953,11202700
Peak_5,-1,likely_altered,low,FALSE,14930953,11202700
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930953,11202700
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14930953,11202700
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930953,11202700
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930953,11202710
DS_Tim,0,indeterminate,early,FALSE,14930953,11202710
DS_Mag_50,1,likely_unaltered,none_found,TRUE,14930953,11202710
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930953,11202710
FA_Dur,1,likely_unaltered,none_found,TRUE,14930953,11202710
FA_Mag,1,likely_unaltered,none_found,TRUE,14930953,11202710
FA_Tim,1,likely_unaltered,none_found,TRUE,14930953,11202710
SP_ROC,1,likely_unaltered,none_found,TRUE,14930953,11202710
SP_Dur,1,likely_unaltered,none_found,TRUE,14930953,11202710
SP_Mag,0,indeterminate,low,FALSE,14930953,11202710
SP_Tim,1,likely_unaltered,none_found,TRUE,14930953,11202710
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14930953,11202710
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,14930953,11202710
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,14930953,11202710
Wet_Tim,1,likely_unaltered,none_found,FALSE,14930953,11202710
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_10,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_2,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_5,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,14930953,11202710
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930953,11202710
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930953,11202710
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930351,11202711
DS_Tim,1,likely_unaltered,none_found,TRUE,14930351,11202711
DS_Mag_50,-1,likely_altered,high,FALSE,14930351,11202711
DS_Mag_90,-1,likely_altered,high,FALSE,14930351,11202711
FA_Dur,1,likely_unaltered,none_found,TRUE,14930351,11202711
FA_Mag,1,likely_unaltered,none_found,FALSE,14930351,11202711
FA_Tim,1,likely_unaltered,none_found,TRUE,14930351,11202711
SP_ROC,-1,likely_altered,low,FALSE,14930351,11202711
SP_Dur,1,likely_unaltered,none_found,TRUE,14930351,11202711
SP_Mag,1,likely_unaltered,none_found,TRUE,14930351,11202711
SP_Tim,1,likely_unaltered,none_found,TRUE,14930351,11202711
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14930351,11202711
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,14930351,11202711
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,14930351,11202711
Wet_Tim,1,likely_unaltered,none_found,TRUE,14930351,11202711
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,14930351,11202711
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14930351,11202711
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930351,11202711
Peak_10,1,likely_unaltered,none_found,TRUE,14930351,11202711
Peak_2,1,likely_unaltered,none_found,FALSE,14930351,11202711
Peak_5,1,likely_unaltered,none_found,FALSE,14930351,11202711
Peak_Fre_10,-1,likely_altered,high,FALSE,14930351,11202711
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930351,11202711
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930351,11202711
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930957,11202838
DS_Tim,0,indeterminate,late,FALSE,14930957,11202838
DS_Mag_50,-1,likely_altered,low,FALSE,14930957,11202838
DS_Mag_90,-1,likely_altered,low,FALSE,14930957,11202838
FA_Mag,-1,likely_altered,low,FALSE,14930957,11202838
FA_Tim,1,likely_unaltered,none_found,TRUE,14930957,11202838
SP_Dur,1,likely_unaltered,none_found,TRUE,14930957,11202838
SP_Mag,-1,likely_altered,low,FALSE,14930957,11202838
SP_Tim,1,likely_unaltered,none_found,TRUE,14930957,11202838
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14930957,11202838
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14930957,11202838
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14930957,11202838
Wet_Tim,-1,likely_altered,early,FALSE,14930957,11202838
Peak_10,-1,likely_altered,low,FALSE,14930957,11202838
Peak_2,-1,likely_altered,low,FALSE,14930957,11202838
Peak_5,-1,likely_altered,low,FALSE,14930957,11202838
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930547,11203220
DS_Tim,1,likely_unaltered,none_found,FALSE,14930547,11203220
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14930547,11203220
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930547,11203220
FA_Dur,1,likely_unaltered,none_found,TRUE,14930547,11203220
FA_Mag,1,likely_unaltered,none_found,TRUE,14930547,11203220
FA_Tim,1,likely_unaltered,none_found,TRUE,14930547,11203220
SP_ROC,1,likely_unaltered,none_found,FALSE,14930547,11203220
SP_Dur,1,likely_unaltered,none_found,TRUE,14930547,11203220
SP_Mag,0,indeterminate,unknown,TRUE,14930547,11203220
SP_Tim,1,likely_unaltered,none_found,FALSE,14930547,11203220
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14930547,11203220
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14930547,11203220
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,14930547,11203220
Wet_Tim,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,14930547,11203220
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_10,1,likely_unaltered,none_found,FALSE,14930547,11203220
Peak_2,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_5,-1,likely_altered,high,FALSE,14930547,11203220
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930547,11203220
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930547,11203220
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,14930723,11204500
DS_Tim,1,likely_unaltered,none_found,TRUE,14930723,11204500
DS_Mag_50,0,indeterminate,high,FALSE,14930723,11204500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14930723,11204500
FA_Dur,1,likely_unaltered,none_found,TRUE,14930723,11204500
FA_Mag,1,likely_unaltered,none_found,TRUE,14930723,11204500
FA_Tim,1,likely_unaltered,none_found,TRUE,14930723,11204500
SP_ROC,1,likely_unaltered,none_found,FALSE,14930723,11204500
SP_Dur,1,likely_unaltered,none_found,FALSE,14930723,11204500
SP_Mag,0,indeterminate,unknown,TRUE,14930723,11204500
SP_Tim,1,likely_unaltered,none_found,FALSE,14930723,11204500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,14930723,11204500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,14930723,11204500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14930723,11204500
Wet_Tim,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_10,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_2,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_5,1,likely_unaltered,none_found,FALSE,14930723,11204500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14930723,11204500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14930723,11204500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17159708,11204900
DS_Tim,-1,likely_altered,late,FALSE,17159708,11204900
DS_Mag_50,0,indeterminate,unknown,TRUE,17159708,11204900
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17159708,11204900
FA_Dur,1,likely_unaltered,none_found,TRUE,17159708,11204900
FA_Mag,1,likely_unaltered,none_found,FALSE,17159708,11204900
FA_Tim,0,indeterminate,early,FALSE,17159708,11204900
SP_ROC,1,likely_unaltered,none_found,TRUE,17159708,11204900
SP_Dur,0,indeterminate,low,FALSE,17159708,11204900
SP_Mag,1,likely_unaltered,none_found,TRUE,17159708,11204900
SP_Tim,-1,likely_altered,late,FALSE,17159708,11204900
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17159708,11204900
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,17159708,11204900
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,17159708,11204900
Wet_Tim,1,likely_unaltered,none_found,TRUE,17159708,11204900
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17159708,11204900
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17159708,11204900
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17159708,11204900
Peak_10,-1,likely_altered,low,FALSE,17159708,11204900
Peak_2,1,likely_unaltered,none_found,FALSE,17159708,11204900
Peak_5,1,likely_unaltered,none_found,FALSE,17159708,11204900
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17159708,11204900
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17159708,11204900
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17159708,11204900
DS_Dur_WS,-1,likely_altered,low,FALSE,948030127,11206000
DS_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206000
DS_Mag_50,-1,likely_altered,low,FALSE,948030127,11206000
DS_Mag_90,-1,likely_altered,low,FALSE,948030127,11206000
FA_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206000
FA_Mag,1,likely_unaltered,none_found,FALSE,948030127,11206000
FA_Tim,1,likely_unaltered,none_found,FALSE,948030127,11206000
SP_ROC,1,likely_unaltered,none_found,TRUE,948030127,11206000
SP_Dur,0,indeterminate,low,FALSE,948030127,11206000
SP_Mag,-1,likely_altered,low,FALSE,948030127,11206000
SP_Tim,0,indeterminate,late,FALSE,948030127,11206000
Wet_BFL_Dur,-1,likely_altered,high,FALSE,948030127,11206000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948030127,11206000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948030127,11206000
Wet_Tim,-1,likely_altered,early,FALSE,948030127,11206000
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,948030127,11206000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,948030127,11206000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948030127,11206000
Peak_10,-1,likely_altered,low,FALSE,948030127,11206000
Peak_2,-1,likely_altered,low,FALSE,948030127,11206000
Peak_5,-1,likely_altered,low,FALSE,948030127,11206000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948030127,11206000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948030127,11206000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948030127,11206000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948030127,11206500
DS_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206500
DS_Mag_50,1,likely_unaltered,none_found,FALSE,948030127,11206500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,948030127,11206500
FA_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206500
FA_Mag,1,likely_unaltered,none_found,TRUE,948030127,11206500
FA_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206500
SP_ROC,1,likely_unaltered,none_found,TRUE,948030127,11206500
SP_Dur,1,likely_unaltered,none_found,FALSE,948030127,11206500
SP_Mag,1,likely_unaltered,none_found,TRUE,948030127,11206500
SP_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,948030127,11206500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,948030127,11206500
Wet_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,948030127,11206500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_10,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_2,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_5,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948030127,11206500
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,948030127,11206500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948030127,11206500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948030127,11206501
DS_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206501
DS_Mag_50,1,likely_unaltered,none_found,TRUE,948030127,11206501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,948030127,11206501
FA_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206501
FA_Mag,1,likely_unaltered,none_found,FALSE,948030127,11206501
FA_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206501
SP_ROC,1,likely_unaltered,none_found,TRUE,948030127,11206501
SP_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206501
SP_Mag,1,likely_unaltered,none_found,TRUE,948030127,11206501
SP_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206501
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948030127,11206501
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,948030127,11206501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,948030127,11206501
Wet_Tim,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,948030127,11206501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_10,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_2,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_5,1,likely_unaltered,none_found,TRUE,948030127,11206501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948030127,11206501
