agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry,total_yrs,total_post1980
USGS,11084000,ROGERS C NR AZUSA CA,ST,34.16528418,-117.9064516,F,NAD83, 800.00, 20,NGVD29,18070106,dv,00060,00003,8239,1917-10-01,1962-09-29,16435,"c(-117.9064516, 34.16528418)",45,-18
USGS,11084950,SANTA FE DIV CHANNEL CA,ST,34.1127857,-117.9714537,F,NAD83, 420,2.5,NGVD29,18070105,dv,00060,00003,8241,1973-12-19,1974-04-01,104,"c(-117.9714537, 34.1127857)",1,-6
USGS,11085000,SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA,ST,34.11223019,-117.9695092,F,NAD83, 400.00,.10,NGVD29,18070106,dv,00060,00003,8242,1942-10-01,2020-11-17,25980,"c(-117.9695092, 34.11223019)",78,40
USGS,11085560,PUDDINGSTONE C BL PUDDINGSTONE DAM NR SAN DIMAS CA,ST,34.09250937,-117.811448,F,NAD83, 830, 10,NGVD29,18070106,dv,00060,00003,8243,1974-05-17,1974-08-01,77,"c(-117.811448, 34.09250937)",0,-6
USGS,11086000,DALTON C NR GLENDORA CA,ST,34.1583404,-117.8286711,F,NAD83, 1170.00, 20,NGVD29,18070106,dv,00060,00003,8244,1919-12-01,1962-09-29,15644,"c(-117.8286711, 34.1583404)",43,-18
USGS,11086300,SAN DIMAS C BL SAN DIMAS DAM CA,ST,34.15278536,-117.772558,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8245,1956-10-01,1978-09-29,8034,"c(-117.772558, 34.15278536)",22,-2
USGS,11086400,SAN DIMAS C NR SAN DIMAS CA,ST,34.14528558,-117.7767249,F,NAD83, 1240.00, 20,NGVD29,18070106,dv,00060,00003,8246,1917-01-01,1956-09-29,14517,"c(-117.7767249, 34.14528558)",39,-24
USGS,11086500,LITTLE DALTON C NR GLENDORA CA,ST,34.1675067,-117.8383937,F,NAD83, 1334.38, 20,NGVD29,18070106,dv,00060,00003,8247,1939-01-01,1971-09-29,11594,"c(-117.8383937, 34.1675067)",32,-9
USGS,11086990,SAN JOSE C NR EL MONTE CA,ST,34.0319553,-118.0120105,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8248,1964-10-01,1978-09-29,5112,"c(-118.0120105, 34.0319553)",14,-2
USGS,11087020,SAN GABRIEL R AB WHITTIER NARROWS DAM CA,ST,34.03417767,-118.0381225,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8249,1955-10-01,2020-11-17,21598,"c(-118.0381225, 34.03417767)",65,40
USGS,11087100,RIO HONDO FLD FLOW CHAN AT WHITTIER NARROWS DAM CA,ST,34.02417834,-118.0703457,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8250,1965-10-01,1970-09-29,1825,"c(-118.0703457, 34.02417834)",5,-10
USGS,11087195,SAN JOSE C NR WHITTIER CA,ST,34.02362249,-118.0356224,F,NAD83, 214.85, 10,NGVD29,18070106,dv,00060,00003,8251,1929-01-01,1964-09-29,13056,"c(-118.0356224, 34.02362249)",35,-16
USGS,11087500,SAN GABRIEL R A PICO CA,ST,34.0130676,-118.0642344,F,NAD83, 180.00, 10,NGVD29,18070106,dv,00060,00003,8252,1928-10-01,1978-09-29,18261,"c(-118.0642344, 34.0130676)",50,-2
USGS,11088000,SAN GABRIEL R A SPRING ST NR LOS ALAMITOS CA,ST,33.81196059,-118.0908983,F,NAD83, 11.87,.10,NGVD29,18070106,dv,00060,00003,8253,1936-10-01,1979-09-29,15209,"c(-118.0908983, 33.81196059)",43,-1
USGS,11088500,BREA C BL BREA DAM NR FULLERTON CA,ST,33.88779206,-117.9264496,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8254,1942-01-01,2020-11-17,28811,"c(-117.9264496, 33.88779206)",78,40
USGS,11089000,BREA C A FULLERTON CA,ST,33.87362567,-117.9258937,F,NAD83, 160.00,2.5,NGVD29,18070106,dv,00060,00003,8255,1930-10-01,1969-09-29,14244,"c(-117.9258937, 33.87362567)",39,-11
USGS,11089200,COYOTE C NR BUENA PARK CA,ST,33.8711111,-118.0275,U,NAD83, 50,2.5,NGVD29,18070106,dv,00060,00003,8256,2010-01-14,2015-11-02,1903,"c(-118.0275, 33.8711111)",5,35
USGS,11089500,FULLERTON C BL FULLERTON DAM NR BREA CA,ST,33.89584765,-117.8861706,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8257,1941-10-01,2020-11-17,28903,"c(-117.8861706, 33.89584765)",79,40
USGS,11090000,FULLERTON C A FULLERTON CA,ST,33.87279245,-117.9070042,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8258,1935-10-01,1964-05-31,10471,"c(-117.9070042, 33.87279245)",29,-16
USGS,11090200,FULLERTON C A RICHMAN AVE AT FULLERTON CA,ST,33.86251474,-117.9328381,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8259,1959-10-01,1981-09-29,7669,"c(-117.9328381, 33.86251474)",22,1
USGS,11090400,FULLERTON C NR BUENA PARK CA,ST,33.86402778,-118.0298333,U,NAD83, 50,2.5,NGVD29,18070106,dv,00060,00003,8260,2010-01-06,2015-10-31,1912,"c(-118.0298333, 33.86402778)",5,35
USGS,11090500,COYOTE C NR ARTESIA CA,ST,33.83890426,-118.060342,F,NAD83, 20.20,2.5,NGVD29,18070106,dv,00060,00003,8261,1930-02-01,1963-09-29,12294,"c(-118.060342, 33.83890426)",33,-17
USGS,11090600,CARBON C A LOS ALAMITOS CA,ST,33.81527778,-118.0644444,U,NAD83, 25,2.5,NGVD29,18070106,dv,00060,00003,8262,2010-01-07,2015-11-01,1759,"c(-118.0644444, 33.81527778)",5,35
USGS,11090700,COYOTE C A LOS ALAMITOS CA,ST,33.81057157,-118.075342,F,NAD83,NA,NA,NA,18070106,dv,00060,00003,8263,1963-10-01,1979-09-29,5780,"c(-118.075342, 33.81057157)",16,-1
USGS,11092000,LIMEKILN C AB ALISO C NR CHATSWORTH CA,ST,34.23250366,-118.5514753,F,NAD83, 835,2.5,NGVD29,18070105,dv,00060,00003,8264,1973-09-07,1974-08-06,334,"c(-118.5514753, 34.23250366)",1,-6
USGS,11092450,LOS ANGELES R A SEPULVEDA DAM CA,ST,34.16167247,-118.466749,F,NAD83, 663.00, 10,NGVD29,18070105,dv,00060,00003,8265,1931-10-01,2020-11-17,24143,"c(-118.466749, 34.16167247)",89,40
USGS,11093000,PACOIMA C NR SAN FERNANDO CA,ST,34.33527727,-118.398137,F,NAD83, 1650.00, 20,NGVD29,18070105,dv,00060,00003,8266,1916-12-01,1979-09-29,22947,"c(-118.398137, 34.33527727)",63,-1
USGS,11093490,NF MILL C NR LA CANADA CA,ST,34.31750019,-118.1342384,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8267,1966-06-15,1973-09-29,2664,"c(-118.1342384, 34.31750019)",7,-7
USGS,11093500,MILL C NR COLBY RANCH CA,ST,34.3172224,-118.1359052,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8268,1930-12-01,1934-09-29,1399,"c(-118.1359052, 34.3172224)",4,-46
USGS,11094500,BIG TUJUNGA C NR COLBY RANCH CA,ST,34.3061117,-118.1575726,F,NAD83, 2410.00, 20,NGVD29,18070105,dv,00060,00003,8270,1930-10-01,1950-04-30,7152,"c(-118.1575726, 34.3061117)",20,-30
USGS,11095000,FOX C NR COLBY RANCH CA,ST,34.30833385,-118.1786845,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8271,1930-10-01,1937-09-29,2556,"c(-118.1786845, 34.30833385)",7,-43
USGS,11096000,HAINES C NR TUJUNGA CA,ST,34.2638912,-118.2717433,F,NAD83, 2430.00, 20,NGVD29,18070105,dv,00060,00003,8273,1917-03-01,1961-09-29,15918,"c(-118.2717433, 34.2638912)",44,-19
USGS,11096500,LITTLE TUJUNGA C NR SAN FERNANDO CA,ST,34.2744464,-118.3725805,F,NAD83, 1068.39, 20,NGVD29,18070105,dv,00060,00003,8274,1928-10-01,1973-09-29,16435,"c(-118.3725805, 34.2744464)",45,-7
USGS,11097000,BIG TUJUNGA C BL HANSEN DAM CA,ST,34.25361395,-118.38897,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8275,1932-05-01,2020-11-17,31367,"c(-118.38897, 34.25361395)",88,40
USGS,11097260,WILDWOOD CANYON CR A BURBANK CA,ST,34.20944444,-118.2916667,U,NAD83, 1620, 20,NGVD29,18070105,dv,00060,00003,8276,2006-02-01,2007-09-29,606,"c(-118.2916667, 34.20944444)",1,27
USGS,11097500,LOS ANGELES R A LOS ANGELES CA,ST,34.08112164,-118.2275735,F,NAD83, 292.58, 10,NGVD29,18070105,dv,00060,00003,8277,1929-10-01,1979-09-29,18261,"c(-118.2275735, 34.08112164)",50,-1
USGS,11098500,LOS ANGELES R NR DOWNEY CA,ST,33.94945899,-118.1739592,F,NAD83, 96.12,2.5,NGVD29,18070105,dv,00060,00003,8279,1928-03-01,1978-09-29,18475,"c(-118.1739592, 33.94945899)",50,-2
USGS,11099500,SAWPIT C NR MONROVIA CA,ST,34.1730612,-117.9892322,F,NAD83, 1100.00, 20,NGVD29,18070105,dv,00060,00003,8280,1916-10-01,1961-09-29,16435,"c(-117.9892322, 34.1730612)",45,-19
USGS,11100500,LITTLE SANTA ANITA C NR SIERRA MADRE CA,ST,34.18694964,-118.0439565,F,NAD83, 2200.00, 20,NGVD29,18070105,dv,00060,00003,8282,1916-09-01,1979-09-14,17167,"c(-118.0439565, 34.18694964)",63,-1
USGS,11100760,ARCADIA WASH A GRAND AVE A ARCADIA CA,ST,34.0961197,-118.0345114,F,NAD83, 310,2.5,NGVD29,18070105,dv,00060,00003,8283,1974-02-07,1975-02-05,364,"c(-118.0345114, 34.0961197)",1,-5
USGS,11101000,EATON C NR PASADENA CA,ST,34.1936162,-118.1045143,F,NAD83, 1230.00, 20,NGVD29,18070105,dv,00060,00003,8284,1918-02-01,1966-09-29,17773,"c(-118.1045143, 34.1936162)",48,-14
USGS,11101080,EATON WASH A LOFTAS DRIVE EL MONTE CA,ST,34.07334297,-118.055901,F,NAD83, 260,2.5,NGVD29,18070105,dv,00060,00003,8285,1973-10-03,1974-12-19,317,"c(-118.055901, 34.07334297)",1,-6
USGS,11101180,RUBIO WASH A GLENDON WAY NR EL MONTE CA,ST,34.0741764,-118.0772906,F,NAD83, 285,2.5,NGVD29,18070105,dv,00060,00003,8286,1973-06-06,1975-02-05,416,"c(-118.0772906, 34.0741764)",2,-5
USGS,11101250,RIO HONDO AB WHITTIER NARROWS DAM CA,ST,34.05834368,-118.0717348,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8287,1956-03-01,2020-11-17,23638,"c(-118.0717348, 34.05834368)",64,40
USGS,11101380,ALHAMBRA WASH A KLINGERMAN ST NR MONTEBELLO CA,ST,34.06362138,-118.0895132,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8288,1975-10-01,1979-09-29,1460,"c(-118.0895132, 34.06362138)",4,-1
USGS,11101500,RIO HONDO NR MONTEBELLO CA,ST,34.03334468,-118.0736792,F,NAD83, 190.77, 10,NGVD29,18070105,dv,00060,00003,8289,1928-10-01,1978-09-29,18261,"c(-118.0736792, 34.03334468)",50,-2
USGS,11102000,MISSION C NR MONTEBELLO CA,ST,34.02917814,-118.0695124,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8290,1929-10-01,1977-09-29,17531,"c(-118.0695124, 34.02917814)",48,-3
USGS,11102250,MISSION C BL WHITTIER NARROWS DAM CA,ST,34.02084515,-118.0717347,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8291,1956-01-01,1970-09-29,5386,"c(-118.0717347, 34.02084515)",14,-10
USGS,11102300,RIO HONDO BL WHITTIER NARROWS DAM CA,ST,34.0166788,-118.0884018,F,NAD83,NA,NA,NA,18070105,dv,00060,00003,8292,1966-10-01,2020-10-01,19406,"c(-118.0884018, 34.0166788)",54,40
USGS,11102500,RIO HONDO NR DOWNEY CA,ST,33.94668115,-118.1628477,F,NAD83, 91.40,2.5,NGVD29,18070105,dv,00060,00003,8293,1928-03-01,1979-09-29,18840,"c(-118.1628477, 33.94668115)",51,-1
USGS,11102750,COMPTON C A 120TH ST NR COMPTON CA,ST,33.9239046,-118.2517393,F,NAD83, 90,2.5,NGVD29,18070105,dv,00060,00003,8294,1974-02-01,1975-01-03,308,"c(-118.2517393, 33.9239046)",1,-5
USGS,11103000,LOS ANGELES R A LONG BEACH CA,ST,33.81723937,-118.2064584,F,NAD83, 11.91,2.5,NGVD29,18070105,dv,00060,00003,8297,1928-12-26,1992-09-29,21461,"c(-118.2064584, 33.81723937)",64,12
USGS,11103500,BALLONA C NR CULVER CITY CA,ST,33.9983453,-118.4022996,F,NAD83, 11.98,.10,NGVD29,18070104,dv,00060,00003,8307,1928-03-01,1978-09-29,18475,"c(-118.4022996, 33.9983453)",50,-2
USGS,11104000,TOPANGA C NR TOPANGA BCH CA,ST,34.06445228,-118.587028,F,NAD83, 265.60,.05,NGVD29,18070104,dv,00060,00003,8308,1930-01-01,1979-09-29,17803,"c(-118.587028, 34.06445228)",49,-1
USGS,11105500,MALIBU C AT CRATER CAMP NR CALABASAS CA,ST,34.07778456,-118.7017534,F,NAD83, 430.51,.05,NGVD29,18070104,dv,00060,00003,8309,1931-02-01,1979-09-29,17773,"c(-118.7017534, 34.07778456)",48,-1
USGS,11105510,MALIBU C A MALIBU CA,ST,34.0433333,-118.6841667,F,NAD83, 20,12.,NGVD29,18070104,dv,00060,00003,8310,2007-12-06,2012-10-28,1789,"c(-118.6841667, 34.0433333)",5,32
USGS,11105850,ARROYO SIMI NR SIMI CA,ST,34.2730584,-118.787871,F,NAD83, 720, 10,NGVD29,18070103,dv,00060,00003,8312,1933-10-01,1983-09-29,17879,"c(-118.787871, 34.2730584)",50,3
USGS,11106000,CALLEGUAS C A CAMARILLO,ST,34.21611598,-119.0153793,F,NAD83,NA,NA,NA,18070103,dv,00060,00003,8315,1928-10-01,1958-09-29,2554,"c(-119.0153793, 34.21611598)",30,-22
USGS,11106400,CONEJO CREEK ABOVE HIGHWAY 101 CA,ST,34.2366711,-118.964822,F,NAD83,NA,NA,NA,18070103,dv,00060,00003,8316,1972-10-01,1983-09-29,4016,"c(-118.964822, 34.2366711)",11,3
USGS,11106500,CONEJO C NR CAMARILLO CA,ST,34.20944945,-118.994545,F,NAD83,NA,NA,NA,18070103,dv,00060,00003,8317,1927-10-01,1931-09-29,1460,"c(-118.994545, 34.20944945)",4,-49
USGS,11106550,CALLEGUAS C NR CAMARILLO CA,ST,34.17944989,-119.0398242,F,NAD83, 58.42,.05,NGVD29,18070103,dv,00060,00003,165963,1968-10-01,2016-10-30,12812,"c(-119.0398242, 34.17944989)",48,36
USGS,11107000,HONDA BARRANCA NR SOMIS CA,ST,34.2688922,-119.0498254,F,NAD83, 350.00, 10,NGVD29,18070103,dv,00060,00003,8322,1954-10-01,1963-09-29,3286,"c(-119.0498254, 34.2688922)",9,-17
USGS,11107500,BEARDSLEY WASH NR SOMIS CA,ST,34.25472624,-119.0776041,F,NAD83,NA,NA,NA,18070103,dv,00060,00003,8323,1954-07-01,1958-09-29,1552,"c(-119.0776041, 34.25472624)",4,-22
USGS,11107745,SANTA CLARA R AB RR STATION NR LANG CA,ST,34.42971779,-118.3553578,F,NAD83, 1790, 20,NAVD88,18070102,dv,00060,00003,8324,1949-10-01,2005-09-29,11189,"c(-118.3553578, 34.42971779)",56,25
USGS,11107770,MINT CYN C A SIERRA HWY NR SAUGUS CA,ST,34.43110674,-118.4428606,S,NAD83, 1540, 20,NGVD29,18070102,dv,00060,00003,8325,2001-11-05,2005-09-29,1425,"c(-118.4428606, 34.43110674)",4,25
USGS,11107860,BOUQUET C NR SAUGUS CA,ST,34.44888388,-118.507029,S,NAD83, 1305, 10,NAVD88,18070102,dv,00060,00003,8326,1970-10-01,2003-09-29,2458,"c(-118.507029, 34.44888388)",33,23
USGS,11107870,BOUQUET C BL HASKELL CYN C NR SAUGUS CA,ST,34.43110684,-118.5334188,S,NAD83, 1185, 10,NGVD29,18070102,dv,00060,00003,8327,2003-10-01,2005-09-29,730,"c(-118.5334188, 34.43110684)",2,25
USGS,11107922,SF SANTA CLARA R A SAUGUS CA,ST,34.41527416,-118.543697,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8328,1975-10-01,1977-09-29,730,"c(-118.543697, 34.41527416)",2,-3
USGS,11108000,SANTA CLARA R NR SAUGUS CA,ST,34.42610707,-118.5867537,S,NAD83, 1046.24, 10,NAVD88,18070102,dv,00060,00003,8329,1929-10-01,2005-09-29,10818,"c(-118.5867537, 34.42610707)",76,25
USGS,11108075,CASTAIC C AB FISH C NR CASTAIC CA,ST,34.60637689,-118.6650888,F,NAD83, 1640, 20,NGVD29,18070102,dv,00060,00003,8330,1976-10-01,1993-09-29,2554,"c(-118.6650888, 34.60637689)",17,13
USGS,11108080,FISH C AB CASTAIC C NR CASTAIC CA,ST,34.60248818,-118.6628665,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8331,1976-10-01,1993-09-29,2554,"c(-118.6628665, 34.60248818)",17,13
USGS,11108090,ELDERBERRY CYN C AB CASTAIC C NR CASTAIC CA,ST,34.5722118,-118.6253655,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8333,1977-10-01,1993-09-29,2189,"c(-118.6253655, 34.5722118)",16,13
USGS,11108095,NECKTIE CYN C AB CASTAIC C NR CASTAIC CA,ST,34.56054568,-118.6150874,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8335,1976-10-01,1993-09-29,2554,"c(-118.6150874, 34.56054568)",17,13
USGS,11108130,ELIZABETH LK CYN C AB CASTAIC LK NR CASTAIC CA,ST,34.57610057,-118.5570301,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8336,1976-10-01,1993-09-29,2554,"c(-118.5570301, 34.57610057)",17,13
USGS,11108134,CASTAIC C BLW MWD DIV BLW CASTAIC LK NR CASTAIC,ST,34.5194364,-118.6103652,S,NAD83, 1240, 20,NGVD29,18070102,dv,00060,00003,213432,1994-10-01,2019-09-30,8400,"c(-118.6103652, 34.5194364)",25,39
USGS,11108135,CASTAIC LAGOON PARSHALL FL NR CASTAIC CA,ST,34.51027017,-118.6086985,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8339,1976-10-01,1994-09-30,2920,"c(-118.6086985, 34.51027017)",18,14
USGS,11108145,CASTAIC C NR SAUGUS CA,ST,34.4283292,-118.6286993,F,NAD83, 952.05, 10,NGVD29,18070102,dv,00060,00003,8341,1946-10-01,1976-09-29,10956,"c(-118.6286993, 34.4283292)",30,-4
USGS,11108500,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,ST,34.39971939,-118.7048126,F,NAD83, 794.93, 10,NGVD29,18070102,dv,00060,00003,8346,1952-10-01,1996-10-21,16092,"c(-118.7048126, 34.39971939)",44,16
USGS,11109000,SANTA CLARA R NR PIRU CA,ST,34.40360813,-118.739258,S,NAD83, 710, 10,NGVD29,18070102,dv,00060,00003,8352,1927-10-01,2020-11-17,10637,"c(-118.739258, 34.40360813)",93,40
USGS,11109100,PIRU C BL THORN MEADOWS NR STAUFFER CA,ST,34.63915266,-119.0962168,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8358,1971-10-01,1978-09-29,2556,"c(-119.0962168, 34.63915266)",7,-2
USGS,11109200,MF LOCKWOOD C NR STAUFFER CA,ST,34.76553609,-119.12094,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8359,1971-10-01,1978-09-29,2556,"c(-119.12094, 34.76553609)",7,-2
USGS,11109250,LOCKWOOD C A GORGE NR STAUFFER CA,ST,34.73248227,-119.0381585,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8360,1971-10-01,1981-09-29,3652,"c(-119.0381585, 34.73248227)",10,1
USGS,11109375,PIRU C BL BUCK C NR PYRAMID LK CA,ST,34.6660963,-118.8242608,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,213436,1976-10-01,2019-09-30,9495,"c(-118.8242608, 34.6660963)",43,39
USGS,11109395,CANADA DE LOS ALAMOS AB PYRAMID LK CA,ST,34.69192849,-118.7912038,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,213438,1976-10-01,2019-09-30,10956,"c(-118.7912038, 34.69192849)",43,39
USGS,11109396,CA AQUEDUCT A N PORTAL TEHACHAPI TNL NR GORMAN CA,ST,34.9294166,-118.8056509,S,NAD83, 3220, 25,NGVD29,18030003,dv,00060,00003,8363,1995-10-01,2015-09-30,6209,"c(-118.8056509, 34.9294166)",20,35
USGS,11109397,OSO PUMPING PLANT NR GORMAN CA,ST,34.8105339,-118.7200907,S,NAD83, 3135, 10,NGVD29,18090206,dv,00060,00003,8364,1995-10-01,1996-09-30,366,"c(-118.7200907, 34.8105339)",1,16
USGS,11109398,WB CA AQUEDUCT A WILLIAM WARNE PP NR GORMAN CA,ST,34.6852621,-118.7887037,S,NAD83, 2582,.01,NGVD29,18070102,dv,00060,00003,213441,1995-10-01,2010-09-30,5113,"c(-118.7887037, 34.6852621)",15,30
USGS,11109398,WB CA AQUEDUCT A WILLIAM WARNE PP NR GORMAN CA,ST,34.6852621,-118.7887037,S,NAD83, 2582,.01,NGVD29,18070102,dv,00060,00003,213443,2010-10-01,2019-09-30,3287,"c(-118.7887037, 34.6852621)",9,39
USGS,11109525,PIRU C BL PYRAMID LK NR GORMAN CA,ST,34.64165299,-118.7645362,F,NAD83, 2200,.05,NGVD29,18070102,dv,00060,00003,213447,1988-10-01,2019-09-30,10591,"c(-118.7645362, 34.64165299)",31,39
USGS,11109550,PIRU C AB FRENCHMANS FLAT CA,ST,34.63082016,-118.7484244,U,NAD83, 2140, 20,NGVD29,18070102,dv,00060,00003,8369,1976-10-01,2020-11-17,3576,"c(-118.7484244, 34.63082016)",44,40
USGS,11109600,PIRU CREEK ABOVE LAKE PIRU CA,ST,34.52304728,-118.7570362,F,NAD83, 1058.55,.10,NGVD29,18070102,dv,00060,00003,8373,1955-10-01,2020-11-17,23790,"c(-118.7570362, 34.52304728)",65,40
USGS,11109800,PIRU CREEK BELOW SANTA FELICIA DAM CA,ST,34.4602723,-118.7520361,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8379,1955-10-01,2020-11-17,21949,"c(-118.7520361, 34.4602723)",65,40
USGS,11109801,COMBINED FLOW PIRU C BL SANTA FELICIA DAM + SPILL,ST,34.45749466,-118.7520361,S,NAD83,NA,NA,NA,18070102,dv,00060,00003,8383,1997-10-01,1998-09-29,364,"c(-118.7520361, 34.45749466)",1,18
USGS,11110000,PIRU C NR PIRU CA,ST,34.42499608,-118.7620366,F,NAD83, 750.00, 20,NGVD29,18070102,dv,00060,00003,8386,1912-01-01,1974-09-30,13421,"c(-118.7620366, 34.42499608)",62,-6
USGS,11112500,FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45416125,-118.9253767,S,NAD83, 680, 20,NGVD29,18070102,dv,00060,00003,8398,1939-10-01,1993-01-12,9599,"c(-118.9253767, 34.45416125)",54,13
USGS,11113001,SESPE C + FILLMORE IRR CO CN NR FILLMORE CA,ST,34.45082807,-118.9259322,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8408,1939-10-01,1993-01-14,19056,"c(-118.9259322, 34.45082807)",54,13
USGS,11113500,SANTA PAULA C NR SANTA PAULA,ST,34.4133295,-119.0823272,F,NAD83, 619.43,.01,NGVD29,18070102,dv,00060,00003,8411,1927-10-01,2020-11-17,33650,"c(-119.0823272, 34.4133295)",93,40
USGS,11113900,SATICOY DIV NR SATICOY,ST,34.29277989,-119.1173279,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8417,1969-04-01,1987-09-29,6756,"c(-119.1173279, 34.29277989)",18,7
USGS,11114000,SANTA CLARA RIVER AT MONTALVO CA,ST,34.27889168,-119.142051,F,NAD83, 120, 10,NGVD29,18070102,dv,00060,00003,8424,1927-10-01,2004-09-29,20819,"c(-119.142051, 34.27889168)",77,24
USGS,11114495,MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA,ST,34.5027693,-119.3573393,S,NAD83, 1380, 20,NAVD88,18070101,dv,00060,00003,8427,2002-02-15,2020-11-17,6327,"c(-119.3573393, 34.5027693)",18,40
USGS,11114500,MATILIJA C AB RES NR MATILIJA HOT SPRINGS CA,ST,34.49471397,-119.330949,F,NAD83, 1160.20, 20,NGVD29,18070101,dv,00060,00003,8428,1948-06-01,1969-09-29,7791,"c(-119.330949, 34.49471397)",21,-11
USGS,11116500,VENTURA R NR OJAI CA,ST,34.48499205,-119.2981696,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8431,1911-10-01,1924-06-30,1918,"c(-119.2981696, 34.48499205)",13,-56
USGS,11116550,VENTURA R NR MEINERS OAKS CA,ST,34.46499299,-119.2898357,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8432,1959-06-01,1988-09-29,9734,"c(-119.2898357, 34.46499299)",29,8
USGS,11117000,SAN ANTONIO C NR OJAI CA,ST,34.42693937,-119.258445,F,NAD83,NA,NA,NA,18070102,dv,00060,00003,8433,1927-10-01,1932-09-29,1826,"c(-119.258445, 34.42693937)",5,-48
USGS,11117500,SAN ANTONIO C A CASITAS SPRINGS,ST,34.38027469,-119.3045578,F,NAD83, 307.55, 20,NGVD29,18070101,dv,00060,00003,8435,1949-10-01,1983-09-29,12417,"c(-119.3045578, 34.38027469)",34,3
USGS,11118000,COYOTE C NR VENTURA CA,ST,34.35722009,-119.3137247,F,NAD83, 224.95, 10,NGVD29,18070101,dv,00060,00003,8441,1927-10-01,1982-09-29,15703,"c(-119.3137247, 34.35722009)",55,2
USGS,11118400,VENTURA R DIV NR VENTURA CA,ST,34.35833118,-119.310669,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8442,1969-10-01,2008-09-11,12749,"c(-119.310669, 34.35833118)",39,28
USGS,11118500,VENTURA R NR VENTURA,ST,34.35222038,-119.3084466,F,NAD83, 200.00, 10,NGVD29,18070101,dv,00060,00003,8444,1929-10-01,2020-11-17,33283,"c(-119.3084466, 34.35222038)",91,40
USGS,11118501,VENTURA R NR VENTURA+ DIV. CA,ST,34.35222038,-119.3084466,F,NAD83,NA,NA,NA,18070101,dv,00060,00003,8447,1932-10-01,2007-09-29,27032,"c(-119.3084466, 34.35222038)",75,27
USGS,11119500,CARPINTERIA C NR CARPINTERIA CA,ST,34.4013836,-119.4865103,F,NAD83, 130.00, 20,NGVD29,18060013,dv,00060,00003,8448,1941-01-01,2020-11-17,28810,"c(-119.4865103, 34.4013836)",79,40
USGS,11119530,FRANKLIN C A CARPINTERIA CA,ST,34.40416149,-119.519012,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8449,1970-10-01,1978-09-29,2921,"c(-119.519012, 34.40416149)",8,-2
USGS,11119660,SAN YSIDRO C A MONTECITO CA,ST,34.4499955,-119.6229084,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8450,1979-10-01,1983-09-29,1460,"c(-119.6229084, 34.4499955)",4,3
USGS,11119700,SYCAMORE C A SANTA BARBARA CA,ST,34.4291634,-119.6773558,F,NAD83,NA,NA,NA,18060013,dv,00060,00003,8451,1970-10-01,1980-09-29,1100,"c(-119.6773558, 34.4291634)",10,0
USGS,11119745,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,ST,34.44055266,-119.7118027,S,NAD83, 400, 25,NGVD29,18060013,dv,00060,00003,8453,1983-10-28,2020-11-17,9518,"c(-119.7118027, 34.44055266)",37,40
