StationCode,County,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet
312CAW052,San Luis Obispo,3312.301203,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,35.1369882,-120.1887699,864.8099976,1.5335,45409.80078,-0.558,0.2454,2398.300049,0.1031,0.0295,1.5391,132.964132,330.1900024,5.3054,0.338,454.0406,12.9656,Perennial,0,0,0,4.0025,1.1356,1.3876,0,0,0,0,0.015407196,0.170055282,0,0,13,0,0,0,0,0,1384,0,FALSE,TRUE,82.2975,0.0573,0.0234,0.274,0,655.3289,337.0566,35.914,6.6314,72.4506,99.04159727,0,0,100,0,1.11479,1195,4,NA,NA,2.123734503,Not detected,0,75.86,586.4612546,1168.6105,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Validation,RefVal
312MANNIR,Santa Barbara,3312.200301,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.77057782,-119.9364104,1433.590027,1.5444,59434.60156,-0.7113,0.2876,2292.300049,0.1142,0.049,2.1514,79.464216,567.4099731,6.5896,1.1583,292.4719,17.8013,Perennial,0,0,0,0,0.3727,0.444,0,0,0,0.143075813,0.080022508,0.040984901,3,5,5,0,0,0,1,0,786.1,0.537727273,FALSE,TRUE,68.9705,0.062,0.0257,0.3159,0,787.0939,310.32,41.358,7.2181,81.3896,0,0,0,100,0,0.48698,2001,4,NA,NA,1.900171603,Not detected,0.537727273,176.84,797.5488565,1169.421102,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
312PS0099,Santa Barbara,3312.200303,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.77957633,-119.9579578,1492.299988,1.5436,56582.30078,-0.7428,0.2855,2368.5,0.1136,0.0488,2.3075,102.76381,508.7000122,7.2456,1.0318,287.6767,17.021,Perennial,0,0,0,0,0.3493,0.4957,0,0,0,0,0.219805438,0.119666797,0,6,8,0,0,0,1,0,NA,NA,FALSE,TRUE,70.8006,0.062,0.0257,0.3151,0,784.9829,311.874,41.5981,7.2247,79.7969,0,0,0,100,0,0.6297,2001,4,NA,NA,2.011840197,Not detected,0,181.585,809.9202899,1169.619795,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
312WE1028,Santa Barbara,3312.200102,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.74724787,-119.716677,1156.109985,1.5411,63030.19922,-0.7204,0.2695,2156.899902,0.1226,0.0441,2.619,78.659438,925.8900147,4.1414,1.1164,352.4808,10.5811,Perennial,0,0,0,0,0,0.4633,0,0,0,0,0,0.007597016,0,0,0,0,0,0,0,0,979,0,FALSE,TRUE,69.3505,0.0622,0.0262,0.3257,0,750.1011,312.5474,37.7992,6.887,88.0327,84.49233983,0,0,100,0,1.26252,2082,4,NA,NA,1.895750839,Not detected,0,200,853.9619687,1168.992247,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
312WE1035,Santa Barbara,3312.200107,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.73255449,-119.6771076,997.6199951,1.5432,61474.19922,-0.7075,0.2737,2086.800049,0.1246,0.042,3.3233,25.866385,1084.380005,3.8745,1.0907,344.3625,9.6514,Perennial,0,0,0,0,0.5427,0.7445,0,0,0,0,0.003993525,0.003713662,0,0,0,0,0,0,0,0,717,0,FALSE,TRUE,69.9532,0.0622,0.0263,0.3276,0,925.339,296.1935,38.3333,6.9877,85.7625,80.99701471,0,0,100,0,0.43133,2082,4,NA,NA,1.412735737,Not detected,0,138,733.137931,1167.590506,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
314WE0677,Santa Barbara,3314.400602,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,34.74761088,-120.0543524,909.3200073,1.5064,57533.10156,-0.7615,0.2711,2379.899902,0.1086,0.051,3.4307,19.810795,461.6799927,7.4717,0.8835,284.2635,12.7737,Perennial,0,0,0,1.1717,1.1863,1.5673,0,0,0,0.24933132,0.302357989,0.2549619,0,0,0,0,0,0,0,0,1171,0,FALSE,TRUE,81.1323,0.0618,0.0255,0.3098,0,795.9787,313.0833,41.6667,7.0167,69.6066,64.92116965,0,0,100,0,0.71145,1371,3,NA,NA,1.296901904,Not detected,0,128,828.5387597,1170.094402,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
314WE0779,Santa Barbara,3314.510601,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.67015892,-119.754612,892.8400269,1.5399,71292.60156,-0.676,0.2695,2139.600098,0.1152,0.0458,2.0862,8.277593,859.1599731,6.4293,1.2061,301.3,17.1817,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,FALSE,TRUE,70.0682,0.0623,0.0263,0.3256,0,868.3684,311.3333,38,7,77.625,0,0,0,100,0,0.4555,1752,2,NA,NA,0.917904069,Not detected,0,197.95,851.5189189,1169.117241,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
314WE0796,Santa Barbara,3314.510601,Coastal_Chaparral,CHco,CH,CHco,CHco,8,8,34.68354218,-119.8011571,860.5999756,1.5438,71562.29688,-0.6602,0.2802,2105.300049,0.1146,0.0451,2.4214,4.949811,1140.400024,6.7841,1.2125,341.9667,18.1263,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,FALSE,TRUE,70.5201,0.0623,0.0261,0.3223,0,973.3636,293.5,38.6154,7,76,0,0,0,100,0,0.02211,2001,2,NA,NA,0.694588616,Not detected,0,168,795.9821429,1168.887815,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal
402BA0095,Ventura,4402.200303,SMC,SCm,SC,SCm,SCm,8,8,34.46260229,-119.3460184,914.4899902,1.5352,61028.19922,-0.7433,0.2551,2408.100098,0.1319,0.0397,1.667,4.758516,491.5100098,1.677,0.9986,362.8333,3.2505,Perennial,0,0,0,0,1.1731,1.1731,0,0,0,0,0.46118562,0.46118562,0,0,0,0,0,0,0,0,701,1.1895,FALSE,TRUE,69.5252,0.0616,0.0277,0.3522,0,771.3636,308.8,30.9286,5.4286,66.75,100,0,0,100,0,0.11505,1406,2,NA,NA,0.677471534,Not detected,1.1895,133,786.6651376,1165.380741,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402BA0287,Ventura,4402.200102,SMC,SCm,SC,SCm,SCm,8,8,34.50283671,-119.365789,1387.690002,1.5401,69390.29688,-0.7433,0.2726,2270.5,0.1319,0.0397,1.7348,120.350681,448.3099976,1.677,0.9986,419.0183,3.2505,Perennial,0,0,0,2.0275,0.1849,0.3508,0,0,0,0.406020796,0.033664423,0.012389361,0,0,0,0,0,0,0,0,851,1.007909091,FALSE,TRUE,69.5252,0.0617,0.0278,0.3478,0.042,859.632,309.1399,35.8591,6.5095,80.2081,100,0,0,100,0,0.05565,1836,1,NA,NA,2.080448552,Not detected,1.007909091,119,789.9870849,1166.186321,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402S02591,Ventura,4402.200103,SMC,SCm,SC,SCm,SCm,8,8,34.51784045,-119.3784676,1172,1.531533333,69390.29688,-0.742866667,0.2382,2270.5,0.1319,0.0397,1.499266667,30.79675996,566.2600098,1.7052,0.9998,388.8648333,3.332633333,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,69.53066667,0.061533333,0.061533333,0.349766667,0,771.0862,321.9128667,34.9518,6.1442,78.89973333,100,0,0,100,0,2.75296,1738,3,NA,NA,1.488505028,Not detected,0,119,783.0546875,1164.132813,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402S04795,Ventura,4402.320001,SMC,SCm,SC,SCm,SCm,8,8,34.47988903,-119.1706761,956,1.543866667,68645.29688,-0.7433,0.286766667,2062.800049,0.1319,0.0397,1.8008,4.514193778,675.289978,1.677,0.9986,493.7222,3.2505,Perennial,0,0,0,1.554,1.0568,1.0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,69.5252,0.0605,0.0605,0.3585,0,682.4666667,310.5555333,38.59613333,7,76.14286667,100,0,0,100,0,0.10383,1631,2,NA,NA,0.654580198,Not detected,0,150,778.9444444,1166.731429,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402S05407,Ventura,4402.200102,SMC,SCm,SC,SCm,SCm,8,8,34.50125108,-119.3504389,1410,1.537133333,66745.79688,-0.7363,0.2597,2303.899902,0.1304,0.040233333,1.6558,126.0799168,426.3500061,2.104833333,1.016566667,399.9197333,4.496733333,Perennial,0,0,0,2.0078,0.2856,0.3676,0,0,0,0.774884075,0.082414546,0.026570949,1,1,1,0,0,0,0,0,NA,NA,FALSE,TRUE,69.6085,0.061566667,0.061566667,0.3498,0.013166667,785.2923,318.8384333,34.798,6.265266667,75.9192,100,0,0,100,0,9.84539,1836,4,NA,NA,2.100645914,Not detected,0,153,789.7011885,1166.26125,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402WE0536,Ventura,4402.200101,SMC,SCm,SC,SCm,SCm,8,8,34.51967468,-119.4063132,1248.789978,1.5404,74999.29688,-0.7433,0.2741,2168.5,0.1319,0.0397,1.7461,55.831264,587.210022,1.677,0.9986,457.0155,3.2505,Perennial,0,0,0,0,0.031,0.3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,FALSE,TRUE,69.5252,0.0618,0.0277,0.3461,0,911.4194,304.5909,35.9467,6.5148,84.0941,100,0,0,100,0,3.81696,1836,3,NA,NA,1.74687746,Not detected,0,104,788.7136445,1165.324578,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
402WE0803,Ventura,4402.200301,SMC,SCx,SC,SCx,SCx,6,85,34.4212966,-119.3817335,1221.089996,1.5158,54298.60156,-0.7404,0.2465,2430.899902,0.1255,0.0352,1.6197,27.947756,217.9100037,1.2787,1.2599,339.6729,3.3077,Perennial,0,0,0,1.7921,1.2393,0.9077,0,0,0,0.625915011,0.473377121,0.346636489,0,2,2,0,0,0,0,0,599,0,FALSE,TRUE,78.4019,0.0618,0.0276,0.3515,0,717.3492,290.9032,30.7586,5.2299,60.631,100,0,0,100,0,1.11429,1439,2,NA,NA,1.446346943,Not detected,0,117,785.09,1166.53625,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCx,Calibration,RefCal
403BA0015,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.53173072,-119.1836741,398.9300537,1.525,64342.89844,-0.7185,0.21,2019.599976,0.1257,0.0417,1.303,0.845346,1050.069946,3.1993,1.0624,418.6,7.6846,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0.091,FALSE,TRUE,69.8217,0.0608,0.028,0.3558,0,661,295,38,6,84,100,0,0,99.99451856,0,0.01267,1449,1,NA,NA,-0.072965498,Not detected,0.091,163.6611111,785.5007553,1163.913636,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403BA0171,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.58578564,-119.2833858,468.4799805,1.545,62170.30078,-0.7433,0.293,1904.400024,0.1319,0.0397,1.863,1.850694,1197.52002,1.677,0.9986,430.9333,3.2505,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,FALSE,TRUE,69.5252,0.0614,0.028,0.35,0,725.5,297,33,6,91,100,0,0,100,0,0.03137,1666,1,NA,NA,0.267334617,Not detected,0,150,787.1262887,1164.448529,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403BA0960,Los Angeles,4403.51,SMC,SCm,SC,SCm,SCm,8,8,34.59121797,-118.4606154,675.8800049,1.6205,43266.89844,-1.3638,0.1924,2391.199951,0.1281,0.0104,6.7553,7.468143,669.1199951,1.6234,0.0477,630.2667,4.5081,Perennial,0,0,0,2.9268,1.2648,1.2648,0,0,0,0,0.031218873,0.031218873,0,0,0,0,0,0,0,0,818,0.3335,FALSE,TRUE,146.5609,0.0562,0.0304,0.3742,0.3333,505.9375,330.3333,37,6,85,0,100,0,0,0,0.13434,1345,2,NA,NA,0.873212625,Not detected,0.3335,46.27666667,382,1020.21194,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403S01164,Los Angeles,4403.51,SMC,SCx,SC,SCx,SCx,6,85,34.35078916,-118.5796872,633,1.577,52926.39844,-0.799433333,0.218,2419.5,0.1298,0.060733333,5,10.04235933,504.8399963,2.850466667,0.365766667,551.6578,5.2998,Perennial,0,0,0,0,1.1554,1.1554,0,0.0179,0.0179,0,0.455254074,0.455254074,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,63.34043333,0.055466667,0.055466667,0.376566667,0,569.2576,317.3333333,32.5778,5.933333333,65.19353333,100,0,0,100,0,0.2035,1138,3,NA,NA,1.001835757,Not detected,0,65,441,1161.374286,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCx,Calibration,RefCal
403S01536,Los Angeles,4403.51,SMC,SCm,SC,SCm,SCm,8,8,34.5690899,-118.3921259,672,1.558933333,41840.39844,-1.320166667,0.235166667,2265.699951,0.1652,0.030266667,3.816866667,37.94468727,844,5.386866667,0.0942,615.9069667,6.375933333,Perennial,0,0,0,5.7023,6.4315,5.0458,0,0.0273,0.0451,0.714248736,0.424500401,0.265440638,0,1,1,0.106723217,0,0,0,0,NA,NA,FALSE,TRUE,96.1672,0.055433333,0.055433333,0.3769,0.567266667,459.8410333,312.3846,33.8826,5.739133333,84.67683333,0,100,0,0,0,2.37615,1516,3,NA,NA,1.579150978,Not detected,0,77,405.8203125,1088.383158,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403S01979,Ventura,4403.22,SMC,SCm,SC,SCm,SCm,8,85,34.45205498,-119.136245,1357,1.5218,66347.29688,-0.7433,0.290966667,2255.300049,0.1319,0.0438,1.794733333,14.7693531,573.7700195,1.677,0.9986,471.5135,3.2505,Perennial,0,0,0,0.6301,0.8843,0.7861,0,0,0,0.198301073,0.285865094,0.24793916,0,3,3,0,0,0,0,0,NA,NA,FALSE,TRUE,69.5252,0.0602,0.0602,0.3604,0,691.4363333,315.1319333,37.58773333,6.872566667,70.06206667,100,0,0,100,0,0.24108,1931,3,NA,NA,1.169361474,Not detected,0,153.315,789.0442656,1167.110088,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC010,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.53320943,-119.1579723,916.2299805,1.5318,64342.89844,-0.7066,0.2385,2019.599976,0.1244,0.0421,1.4382,20.824107,1031.77002,3.9298,1.093,462.9638,9.8123,Perennial,0,0,0,0,0.177,0.398,0,0,0,0,0.01346308,0.012500176,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,69.964,0.0604,0.0283,0.3586,0,714.8979,288.8077,41.2424,7.7576,81.2742,100,0,0,100,0,0.44365,1948,3,NA,NA,1.318566387,Not detected,0,128,694.5205479,1166.719403,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Validation,RefVal
403STC021,Ventura,4403.42,SMC,SCm,SC,SCm,SCm,8,8,34.64779466,-119.0679133,682.7700195,1.5405,58809.30078,-0.7418,0.2616,1802.099976,0.1313,0.0387,4.0773,72.730669,1433.22998,1.6513,0.9652,454.2596,3.2325,Perennial,0,0,0,2.4931,1.067,0.506,0,0,0,0.150117348,0.007906865,0.002686006,1,1,1,0,0,0,0,0,NA,NA,FALSE,TRUE,70.3055,0.0608,0.0282,0.3538,0,726.3333,285.3059,37.7876,6.7522,87.2579,99.76809034,0.231951667,0,99.76809034,0,3.98544,2116,3,NA,NA,1.861717582,Not detected,0,98,784.2544031,1166.835229,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC024,Ventura,4403.21,SMC,SCm,SC,SCm,SCm,8,8,34.44966537,-119.0564706,1528.700012,1.545,63948,-0.7433,0.2931,2122,0.1319,0.0397,1.863,33.516684,511.2999878,1.677,0.9986,465.6,3.2505,Perennial,0,0,0,0,0,0.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,69.5252,0.0598,0.0287,0.362,0,708.375,300.85,38.9412,7.0588,68.5849,100,0,0,100,0,1.34832,2040,3,NA,NA,1.525261045,Not detected,0,86,716.4057692,1165.827711,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Validation,RefVal
403STC026,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.55916274,-119.2691552,737.4100342,1.5439,64037.89844,-0.7433,0.2882,2054.399902,0.1319,0.0397,1.835,19.166677,1035.589966,1.677,0.9986,439.5948,3.2505,Perennial,0,0,0,0.4171,0.023,0.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,NA,FALSE,TRUE,69.5252,0.0613,0.0281,0.3509,0,757.2439,299.96,36.0847,6.5593,87.5455,100,0,0,100,0,0.88538,1773,3,NA,NA,1.282546824,Not detected,0,121,785.7513711,1164.466087,2000,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC029,Los Angeles,4403.51,SMC,SCm,SC,SCm,SCm,8,8,34.61532768,-118.5595799,1035.380005,1.6256,41936.19922,-1.4779,0.1881,2291.699951,0.1411,0.0161,7.0609,111.234297,635.6199951,1.8715,0.0473,620.1292,4.6997,Perennial,0,0,0.687,4.8637,1.666,4.7149,0,0,0.3657,0.230939623,0.025037633,0.664798034,2,2,16,4.179479309,0,0,0,0,NA,NA,FALSE,TRUE,149.6366,0.0569,0.0301,0.3728,0.303,555.5613,314.9243,35.2029,5.9159,88.7587,21.22609717,78.7739054,21.22609717,0,0,2.86477,1671,3,NA,NA,2.046238714,Not detected,0,51,382,1025.720588,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC030,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.5675607,-119.1544287,1246.429993,1.5382,63757.19922,-0.7464,0.2577,1944.900024,0.1272,0.041,2.6531,34.03263,946.5700073,2.268,1.0969,428.9961,5.3698,Perennial,0,0,0,1.506,0.4052,0.6109,0,0,0,0.712087964,0.105544035,0.059236827,0,0,0,0,0,0,0,0,616,NA,FALSE,TRUE,71.0458,0.0609,0.0282,0.3537,0,752.2105,283.1219,37.0095,6.5905,83.2453,100,0,0,100,0,2.45104,2193,3,NA,NA,1.531895512,Not detected,0,153,785.0481752,1164.485,2000,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC064,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.55814811,-119.1045921,1085.869995,1.5344,68601.89844,-0.718066667,0.248866667,1958.099976,0.126266667,0.040866667,1.518666667,13.473381,862.1300049,3.155033333,1.0954,425.3782667,7.708266667,Perennial,0,0,0,0,0,0.1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,NA,FALSE,TRUE,70.93656667,0.060233333,0.049633333,0.3591,0,685.5273667,294.0182333,41.52423333,7.806733333,79.68003333,100,0,0,100,0,0.83874,1948,3,NA,NA,1.129476591,Not detected,0,150,699.9717647,1165.46566,2000,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC065,Los Angeles,4403.51,SMC,SCm,SC,SCm,SCm,8,8,34.63111461,-118.5364072,973.289978,1.6254,41936.19922,-1.4712,0.1882,2291.699951,0.1412,0.0171,7.0684,100.929696,697.710022,1.8937,0.0478,632.5814,4.7022,Perennial,0,0,0.7572,4.2834,1.827,4.9985,0,0,0.4031,0,0.057336776,0.727017642,0,4,14,4.699869498,0,0,0,0,NA,NA,FALSE,TRUE,148.8268,0.0568,0.0302,0.3729,0.3306,552.8104,313.4132,35.2875,5.9169,89.0221,23.39321411,76.60678937,23.39321411,0,0,2.47131,1671,3,NA,NA,2.004018965,Not detected,0,51,382,1028.173913,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC066,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.58488149,-119.1653326,1107.790039,1.5429,63757.19922,-0.7441,0.2737,1944.900024,0.1316,0.04,3.173,24.512152,1082.209961,1.8294,1.0284,456.4375,3.8169,Perennial,0,0,0,1.3032,0.6634,0.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,NA,FALSE,TRUE,70.0503,0.0609,0.0282,0.3532,0,796.2632,272.8276,36.974,6.5844,84.2727,100,0,0,100,0,2.16002,2190,3,NA,NA,1.389381441,Not detected,0,53,716.3201439,1165.517037,2000,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Validation,RefVal
403STC085,Ventura,4403.42,SMC,SCm,SC,SCm,SCm,8,8,34.64270211,-119.0783376,673.3299561,1.5405,61448.80078,-0.7418,0.2617,1810.300049,0.1313,0.0387,4.0595,68.516739,1442.670044,1.6509,0.9647,453.8,3.2323,Perennial,0,0,0,2.6316,0.9855,0.4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,70.3173,0.0608,0.0282,0.3537,0,727.8742,284.975,37.9014,6.8075,87.1691,100,0,0,100,0,3.8084,2116,3,NA,NA,1.835796685,Not detected,0,98,784.2544031,1166.835229,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403STC086,Ventura,4403.3202,SMC,SCm,SC,SCm,SCm,8,8,34.55624729,-119.205918,1265.669983,1.5365,65901.20313,-0.7421,0.2585,2043.099976,0.126266667,0.0367,1.660133333,20.650896,971.3300171,1.555,1.184966667,395.8978,3.750333333,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,NA,FALSE,TRUE,75.4587,0.061,0.050066667,0.353633333,0,669.1168333,306.0044333,35.63693333,6,84.48546667,100,0,0,100,0,1.45452,2237,3,NA,NA,1.3149389,Not detected,0,196,790.1902314,1166.001514,2000,Reference,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403WE0501,Ventura,4403.42,SMC,SCm,SC,SCm,SCm,8,8,34.54139913,-118.774337,1716.279999,1.5229,43531.89844,-0.9716,0.2785,2360.300049,0.1263,0.0387,7.032,85.871058,367.7200012,3.9065,0.8935,469.5235,10.4497,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,FALSE,TRUE,89.7609,0.0587,0.0292,0.3656,0.0097,570.005,312.4854,36.8523,6.4318,84.7444,24.47471885,75.5252137,0,24.47471885,0,5.4047,2084,3,NA,NA,1.933846814,Not detected,0,200,873.9647059,1169.855797,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403WE0540,Ventura,4403.42,SMC,SCm,SC,SCm,SCm,8,8,34.65096861,-119.1203168,623.9300537,1.5411,59597.10156,-0.7407,0.2609,1813.400024,0.1309,0.038,4.1432,32.78668,1492.069946,1.6315,0.9396,477.2222,3.2187,Perennial,0,0,0,0,0.0084,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0.742454546,FALSE,TRUE,70.9043,0.061,0.0281,0.3523,0,749.4342,285.0769,37.7525,6.8416,89.0693,100,0,0,100,0,1.77281,2116,3,NA,NA,1.515697442,Not detected,0.742454546,77,782.3226744,1167.077729,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Calibration,RefCal
403WE0683,Ventura,4403.21,SMC,SCm,SC,SCm,SCm,8,8,34.43960742,-119.0772558,1679.220001,1.5472,64182.10156,-0.7433,0.2973,2169.600098,0.1318,0.0396,1.8638,48.758383,360.7799988,1.6797,1.005,450.5681,3.287,Perennial,0,0,0,1.3567,0.1643,0.131,0,0,0,1.122449514,0.130945921,0.06325907,0,2,2,0,0,0,0,0,619,1.121227273,FALSE,TRUE,69.7104,0.0596,0.0288,0.3626,0,689.4623,303.1607,37.8289,6.7829,66.6424,100,0,0,100,0,2.14083,2040,3,NA,NA,1.688049294,Not detected,1.121227273,153,785.6036217,1165.386154,2000,Reference,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Validation,RefVal
